A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,L1,L2,L3,L4
0.23001,0.24360,-0.55277,-0.18436,0.18669,1.15687,0.70059,-0.54453,0.94571,0.59424,0.59908,-0.48959,0.90528,0.31089,-0.41352,0.46190,-0.96649,0.50452,0.89115,-0.22781,2.03524,-0.69236,-0.32514,0.30695,1.18771,-0.72367,-0.27724,-0.69364,-0.48602,-1.40224,-0.70382,-0.87731,-0.10708,-0.40791,-0.11417,-0.71059,-0.30269,-1.38061,-0.38602,-1.37114,1.04367,2.66457,-1.18033,-0.67368,-1.04770,0.95943,-0.72850,0.27707,-0.60889,-0.72422,-0.10815,-0.42897,-0.48397,1.09642,-0.74478,-0.73720,0.33282,0.00991,-0.06064,0.48904,0.10323,-1.05662,-0.65669,0.85548,0.67158,-0.99531,3.08065,0.26257,-0.22146,0.93007,0.93200,0.04800,0.01600,0.00400
0.91080,-0.94336,0.69022,0.15942,-0.25918,0.05211,0.17264,-0.36142,0.25948,0.46577,1.35219,1.24668,2.02450,-0.14942,-0.15572,-0.90591,-0.96649,2.43318,-1.22835,-0.74632,1.35968,-0.69236,-1.14975,0.05614,1.86773,0.23477,0.52721,-0.23286,0.34116,0.13672,-0.11602,-0.40766,1.47972,-1.12111,-0.77567,0.17214,1.28255,-0.64504,-0.17263,-0.94477,0.30978,-0.28076,-0.49715,-0.46125,-0.16614,-0.73417,-1.23526,0.66159,1.13139,-0.57365,-0.91274,0.25387,-1.38248,0.38984,-0.74478,-1.38844,1.49843,-0.78403,-0.54178,0.29023,1.25826,-0.00593,-0.28850,-0.56750,-0.11015,-0.99531,1.01953,-0.24682,-0.73502,0.93007,0.94000,0.04600,0.00400,0.01000
1.39707,-1.18075,0.69022,-0.52814,-1.40570,1.15687,1.22855,1.10343,0.03073,0.97966,-0.40506,1.74276,0.34568,0.77120,0.87547,-0.44997,0.62105,2.43318,-1.65225,-0.48706,0.45894,1.51490,0.00471,0.80856,-0.26949,4.06852,0.25906,-1.15443,1.64100,1.45583,-0.11602,2.41022,0.68632,0.66190,-0.77567,-1.29907,1.94307,-1.01283,0.18303,-0.09202,-0.05716,1.68279,-0.04170,-0.46125,2.47853,-0.00834,0.28501,-0.10745,1.13139,0.63094,-1.13802,0.25387,-0.48397,0.03655,0.00356,-0.30304,1.42072,-1.18099,-0.54178,-0.17368,0.29574,-0.53128,-0.65669,0.28629,1.45332,-0.01331,1.58166,1.02665,-0.22146,0.93007,0.99400,0.00400,0.00000,0.00200
0.71629,0.24360,0.69022,-0.18436,-0.38657,0.42036,0.43662,-0.91075,1.86069,-0.17659,0.09701,-0.48959,0.06588,1.69182,0.35988,-0.90591,-0.96649,0.98669,-0.59250,0.03144,0.12116,0.19054,0.00471,0.36965,-0.46379,0.55425,1.06351,-1.15443,0.22299,-0.08313,-0.70382,-0.87731,0.28962,1.37510,-0.01966,-0.71059,0.35783,-0.27726,0.60982,-0.51839,1.04367,0.70102,-0.26943,-0.03637,0.71541,0.23360,1.80529,1.04610,-0.17382,-1.02537,-0.42998,2.30238,-1.38248,-1.02332,-0.74478,0.34821,0.95448,-1.18099,-1.02291,-0.04113,-0.08927,-0.79395,1.55241,0.85548,1.06245,-0.40611,0.08266,1.28134,0.63447,0.93007,0.96800,0.01600,0.00400,0.01200
-0.25626,0.71839,0.69022,-0.06976,-0.00439,-0.31615,0.17264,0.55411,0.48822,0.85119,-0.15402,-0.98566,0.90528,1.23151,-0.15572,-0.90591,-0.96649,-0.45980,0.46725,0.03144,0.45894,0.19054,-0.16022,2.12529,-1.04666,1.51268,-0.94761,-0.23286,0.10482,-0.52283,-0.70382,-0.40766,-0.90047,0.30530,0.35834,1.05486,0.75414,-1.38061,-0.45716,-0.94477,-0.42410,2.17368,-0.72488,-0.46125,1.59697,0.23360,-0.72850,0.27707,-0.17382,-1.32651,-0.17251,-0.20136,0.41453,0.03655,-0.74478,-0.08596,0.79907,-0.78403,-1.02291,1.08549,0.87325,-0.79395,2.65695,0.28629,0.28072,0.18309,0.08266,-0.24682,-0.22146,0.93007,0.97200,0.02200,0.00000,0.00600
0.23001,1.66796,-0.55277,0.27401,-0.64135,0.42036,-0.09134,-0.17832,0.03073,-0.04812,-0.65609,0.00649,1.46489,0.31089,-0.15572,0.00596,-0.96649,-0.45980,-0.16860,-0.74632,-0.89217,1.07345,0.82931,1.18477,-0.65808,-0.40419,-0.00909,-0.23286,0.93199,0.79628,0.47177,0.53163,-0.10708,1.01850,-0.11417,0.46638,-0.17059,-0.64504,-0.67055,-0.73158,0.30978,-0.77165,0.18603,-0.67368,0.71541,0.23360,-0.22174,2.58417,1.56645,0.48037,-1.00929,0.93670,-0.03472,-0.67003,0.00356,1.65070,0.25511,-1.18099,0.42049,-0.50504,0.10323,-0.00593,0.44786,-0.85210,1.84419,0.18309,0.27003,0.51726,0.97684,0.93007,0.86800,0.04200,0.00600,0.08400
0.52178,-1.18075,3.17621,-0.18436,-1.02352,-0.31615,1.22855,-0.54453,0.71697,0.85119,-0.15402,1.24668,-1.33314,0.31089,1.13327,-0.90591,-0.96649,1.95101,0.25530,-1.52408,-0.21662,1.51490,0.00471,1.43557,-0.26949,0.87373,0.39314,0.68871,1.75917,0.13672,-0.70382,0.06199,-1.29717,1.01850,-0.01966,-1.29907,1.67887,-1.01283,-0.74168,0.12117,0.30978,0.70102,-0.95260,-0.46125,1.15619,0.23360,-0.22174,0.27707,-0.60889,0.48037,-0.68745,0.48148,-0.48397,0.74313,-0.74478,-0.73720,-0.28884,-0.78403,-0.06064,-0.17368,-0.47428,-0.00593,0.07968,-0.28290,0.67158,-0.20971,1.01953,1.02665,-0.56383,0.93007,0.95800,0.02800,0.00200,0.01200
0.13276,-0.94336,-0.55277,-0.18436,-0.95983,0.78862,0.17264,0.00479,1.17446,-0.04812,-1.15816,0.00649,0.90528,0.31089,2.42227,-0.90591,-0.17272,-0.94197,0.89115,-1.26483,-1.00477,0.19054,0.33455,0.30695,0.11909,0.87373,-0.67946,0.22793,0.57749,-0.19306,-0.11602,0.53163,1.47972,0.66190,0.16934,1.34911,0.88624,-0.64504,0.46756,0.54754,0.30978,0.21013,-0.49715,-0.67368,1.15619,-0.49223,1.29853,1.81514,0.69632,0.78151,-0.78400,-0.42897,-0.03472,-0.67003,0.00356,-0.08596,1.26531,-0.38706,-0.06064,-0.83640,0.48824,-0.00593,-0.65669,1.42468,-0.50102,0.18309,0.45741,0.77196,1.49040,0.93007,0.90400,0.02400,0.00800,0.06400
-0.35352,-0.70597,0.69022,0.04483,-0.38657,1.89338,1.22855,1.10343,1.17446,1.23661,-0.65609,0.99864,1.46489,0.77120,0.35988,0.00596,-0.17272,-0.94197,0.25530,-0.48706,-0.21662,0.63200,-0.16022,0.80856,-0.56093,2.47112,0.79536,0.22793,-0.13152,0.24665,-0.70382,1.47093,-0.10708,-0.40791,-0.39767,1.05486,0.09362,-1.01283,-0.45716,-0.30521,1.41061,-0.28076,-0.26943,-0.24881,0.71541,0.23360,1.80529,0.66159,-0.17382,-0.87479,-0.46217,0.93670,0.86378,0.03655,-0.74478,-0.73720,0.56594,1.20082,-0.06064,-0.17368,0.29574,-0.79395,0.44786,0.00169,-0.89188,-0.20971,-0.66684,0.77196,0.29209,0.93007,0.96000,0.02400,0.00400,0.01200
0.23001,-0.94336,-0.55277,-0.06976,-0.45026,-0.31615,0.43662,-0.17832,2.08943,0.33730,0.85012,0.25453,-0.21393,0.31089,0.35988,-0.90591,1.41482,0.50452,0.89115,-0.48706,0.90931,0.19054,0.66439,0.11884,-0.26949,-0.08471,-1.34983,-1.15443,1.28650,0.90620,0.47177,0.06199,-0.90047,-0.40791,0.35834,-0.12211,0.88624,-1.01283,-0.10150,-0.09202,0.30978,-1.26253,-0.26943,-0.46125,1.15619,-0.97612,2.31205,0.66159,-0.60889,0.32979,-0.68745,0.93670,-0.93323,-0.31674,-0.74478,-0.52012,0.95448,-0.78403,-1.02291,-0.10741,-0.28178,-0.79395,-0.65669,0.00169,-0.11015,-0.20971,-0.66684,0.51726,-0.22146,0.93007,0.98800,0.00800,0.00000,0.00400
-0.35352,0.24360,0.69022,-0.52814,-0.19548,1.52513,0.96457,0.37100,-0.42675,0.08035,0.09701,0.50257,1.46489,1.23151,0.10208,-0.90591,0.62105,0.50452,-0.38055,-0.74632,0.90931,1.95636,-0.16022,0.36965,0.89627,-0.08471,1.33166,-0.69364,1.52283,-0.63276,2.23516,0.53163,-0.10708,-0.40791,0.26384,-0.71059,0.35783,-1.01283,0.60982,-0.09202,-0.79104,0.70102,-0.95260,-0.46125,0.27464,-0.73417,2.81881,-0.10745,0.26125,0.02865,-0.55872,-0.42897,-0.93323,0.03655,0.75190,-0.08596,1.18760,0.00991,-0.54178,-0.43877,0.29574,-0.53128,-0.65669,1.99387,0.28072,-0.01331,-0.10472,-0.50151,0.29209,0.93007,0.97800,0.01200,0.00200,0.00800
0.32727,-0.94336,-0.55277,0.15942,1.14213,0.05211,-0.35532,1.28654,0.94571,-0.04812,-0.15402,-0.48959,0.90528,-0.60974,-0.92912,-0.44997,-0.96649,0.98669,0.25530,0.54995,0.79672,-0.69236,-0.81990,0.18154,2.06203,-0.08471,-0.14316,-0.69364,-0.95869,-0.19306,-0.70382,0.06199,-1.29717,-0.76451,-0.77567,-0.71059,-0.69900,-0.27726,0.32530,1.18711,0.30978,-0.28076,-0.49715,-0.67368,0.27464,-1.46000,-0.72850,-0.49196,-0.60889,-1.32651,0.02059,0.70909,-0.03472,-0.67003,0.00356,-1.17136,1.10990,0.40688,-0.54178,0.75413,0.29574,-0.53128,0.44786,0.00169,-0.11015,-0.40611,1.01953,-0.50151,-0.90621,0.93007,0.87600,0.11000,0.00400,0.01000
-0.74254,-0.23118,0.69022,0.15942,-0.00439,1.15687,-0.61930,0.55411,1.63195,0.33730,-0.15402,0.99864,1.18509,-1.07005,-0.67132,0.00596,2.20859,0.02236,0.04335,-0.22781,1.13450,-0.69236,0.66439,0.36965,0.50768,-0.72367,1.19758,0.68871,-0.48602,-1.40224,0.47177,-0.40766,1.08302,-1.12111,-0.77567,-0.41635,0.62203,-1.01283,-0.03036,-0.51839,1.04367,1.68279,-0.26943,-0.46125,0.27464,-1.21806,-0.72850,0.66159,-0.17382,-0.42307,0.02059,1.39193,-0.03472,-0.67003,-0.74478,-0.95428,0.25511,-0.38706,-0.54178,0.82040,0.87325,-0.26861,0.81604,-0.28290,1.84419,-0.79891,1.95640,0.77196,-0.56383,0.93007,0.96400,0.02800,0.00400,0.00400
0.23001,-0.23118,0.69022,-0.41354,-0.45026,0.42036,-0.09134,0.18790,-0.42675,0.97966,1.35219,2.73491,0.06588,4.45369,-0.41352,-0.44997,-0.17272,0.50452,-0.38055,-0.48706,0.23375,2.39781,1.48900,-0.38277,2.25632,-0.40419,-0.94761,-1.15443,1.05016,0.79628,-0.70382,0.53163,-0.90047,-0.05131,-0.30317,-0.41635,1.01835,-0.27726,-0.10150,-1.37114,-0.42410,-1.26253,0.18603,-0.46125,-0.16614,-0.97612,-0.22174,1.81514,0.26125,-0.87479,-0.36561,-0.88420,-1.38248,-1.02332,-0.74478,-0.08596,1.26531,0.40688,-1.02291,-0.37249,-0.47428,0.78208,-0.28850,0.28629,-0.11015,-0.01331,-0.29209,-1.01090,-0.39265,0.93007,0.95800,0.01200,0.00600,0.02400
-0.64528,-0.23118,-0.55277,-0.18436,-0.13178,1.52513,-0.88328,0.55411,0.03073,-0.04812,0.09701,0.00649,0.62548,1.23151,-0.67132,-0.90591,0.62105,1.95101,0.67920,1.58697,0.23375,1.51490,0.49947,1.31017,0.11909,0.23477,-0.27724,-0.69364,-0.36785,0.13672,-0.70382,-0.40766,0.28962,-0.40791,-0.49217,1.64335,0.48993,-0.64504,1.39228,-0.09202,0.67672,-0.28076,0.18603,-0.67368,-0.16614,-0.73417,0.28501,0.66159,-0.17382,0.32979,-0.49435,0.70909,-1.38248,0.03655,0.00356,-0.52012,0.64365,-1.18099,-1.02291,-0.23995,0.48824,0.25674,-1.39305,0.00169,1.06245,-0.20971,-0.10472,-0.75621,-0.73502,0.93007,0.98400,0.00800,0.00200,0.00600
0.42452,-0.46858,0.69022,-0.18436,-0.57765,0.42036,0.70059,-0.91075,0.03073,0.33730,0.85012,-0.98566,1.18509,-0.14942,0.35988,0.00596,0.62105,0.02236,1.52699,-0.74632,0.00857,0.19054,0.33455,0.93396,0.11909,0.23477,-0.14316,-1.15443,-0.24968,-0.63276,-0.70382,2.41022,-0.90047,0.30530,-0.68117,1.05486,1.81097,-0.64504,0.96548,-0.09202,-0.79104,-1.26253,-0.26943,-0.24881,-0.60692,-0.73417,1.29853,1.04610,0.69632,0.48037,-0.30125,-0.20136,-0.48397,0.03655,-0.74478,-0.30304,1.65385,-1.18099,-1.02291,0.15768,0.29574,-0.26861,0.44786,0.28629,0.28072,-0.01331,0.45741,0.00787,-0.39265,0.93007,0.98200,0.00600,0.00000,0.01200
-0.06175,-0.46858,-0.55277,-0.29895,-1.15092,0.05211,-0.09134,0.55411,0.25948,-0.30507,0.09701,0.00649,1.18509,-0.14942,0.10208,-0.44997,-0.96649,0.02236,-0.16860,0.03144,-0.66699,3.72217,0.33455,0.36965,0.70197,-0.08471,-0.54538,-0.69364,0.45932,-0.19306,-0.11602,1.00128,-0.10708,0.66190,0.35834,0.46638,1.01835,-0.27726,0.53869,0.76073,-0.42410,0.21013,-1.18033,-0.67368,-0.60692,-1.21806,-1.23526,1.04610,1.13139,0.93209,-0.52653,-0.65659,-0.03472,0.38984,0.00356,-0.30304,1.57614,-0.78403,-1.02291,-0.63758,-0.85929,0.51941,-0.65669,1.14008,0.28072,-0.40611,0.83216,-0.24682,0.97684,0.93007,0.97200,0.01000,0.00800,0.01000
-0.35352,-1.41815,-0.55277,0.27401,-0.25918,0.78862,-0.88328,0.73722,1.40320,1.10813,-0.40506,-1.23370,1.46489,-0.14942,0.10208,-0.44997,0.62105,0.98669,0.89115,-0.74632,-0.10402,-0.25091,0.00471,2.25069,0.21624,-1.04315,-1.21576,-0.69364,-1.07686,0.02680,-0.70382,0.06199,0.28962,0.66190,-0.96467,1.34911,-0.03848,-0.64504,1.25001,-0.94477,-0.05716,-0.77165,-0.49715,-0.46125,2.03775,0.23360,-0.22174,3.35320,-0.17382,0.93209,-0.55872,0.02625,-0.48397,-0.67003,0.00356,-1.38844,2.89717,-0.78403,-0.06064,0.75413,1.06576,-0.79395,-0.65669,1.14008,1.06245,-0.40611,0.45741,-0.24682,-0.90621,0.93007,0.98000,0.01400,0.00400,0.00200
-0.64528,0.00621,0.69022,-0.41354,-0.45026,1.15687,0.96457,1.28654,0.03073,0.33730,-0.15402,-0.73763,0.90528,1.23151,0.61767,-0.44997,1.41482,0.02236,1.73894,-0.74632,-1.00477,0.19054,0.49947,0.05614,-0.75522,-1.04315,-0.54538,-0.69364,-0.36785,-0.19306,-0.70382,2.41022,-1.29717,1.01850,1.20885,0.46638,0.22572,-0.27726,0.11190,-0.30521,-0.05716,-0.28076,-0.49715,-0.46125,-0.60692,-0.73417,-1.23526,-0.10745,-0.60889,1.08266,-0.33343,0.02625,-1.38248,-0.67003,-0.74478,0.13113,0.64365,-0.38706,0.42049,-0.57131,0.10323,-1.05662,1.18422,0.85548,0.28072,1.16508,0.27003,0.77196,2.51751,0.93007,0.89600,0.02200,0.00000,0.08200
-1.32607,-0.94336,-0.55277,0.27401,-0.83244,0.05211,0.70059,1.46965,-0.88424,0.72272,-0.90713,-0.24155,0.62548,0.77120,1.39107,-0.44997,-0.17272,0.98669,0.25530,-0.48706,-0.32921,0.63200,1.65392,1.56097,-0.56093,1.83216,0.92943,0.22793,0.57749,0.24665,-0.11602,1.94057,-0.90047,0.66190,1.11435,0.17214,1.54676,0.09052,-0.10150,0.76073,-0.79104,-0.77165,-0.72488,-0.67368,-1.04770,-1.21806,-0.72850,1.81514,0.69632,-0.12193,-0.88055,-0.65659,-0.93323,-1.02332,-0.74478,0.34821,1.10990,-0.78403,0.90163,-0.77013,-0.47428,0.51941,-0.28850,-0.28290,0.67158,1.95068,0.08266,1.02665,2.00395,0.93007,0.92000,0.00800,0.00200,0.07000
-1.13156,0.71839,0.69022,-0.18436,-0.32287,1.52513,0.43662,0.92033,-1.11299,0.46577,0.34805,0.00649,1.18509,-0.14942,0.61767,-0.90591,-0.17272,-0.45980,-0.16860,2.36473,-0.10402,1.51490,0.99424,0.49505,0.11909,-0.72367,0.39314,-0.23286,0.10482,0.13672,-0.11602,1.94057,0.28962,-0.40791,0.54734,0.17214,0.88624,-0.27726,-0.24376,0.76073,-1.15798,0.21013,-0.04170,-0.24881,-0.16614,0.47554,0.28501,-1.26099,0.69632,1.23323,-0.26906,1.39193,-0.48397,-1.02332,-0.74478,0.34821,1.73155,-0.78403,-0.54178,-0.70385,-0.28178,-0.79395,0.07968,0.85548,0.28072,1.75428,-0.47946,-0.75621,1.31921,0.93007,0.93200,0.03000,0.00600,0.03200
-1.32607,0.00621,-0.55277,-0.06976,-0.70505,2.26164,-0.61930,0.18790,-0.19801,0.85119,0.34805,-0.24155,-0.21393,2.15213,-1.18692,-0.44997,0.62105,0.50452,0.89115,0.29070,0.12116,0.19054,0.16963,1.05936,0.31339,0.87373,-0.27724,-1.15443,0.57749,0.35657,1.64736,0.06199,1.08302,2.08831,-0.39767,-0.12211,0.22572,-0.64504,0.96548,-0.30521,-0.05716,0.21013,-0.04170,-0.67368,1.15619,-0.00834,0.28501,0.66159,1.56645,1.68495,-0.23688,0.25387,-1.38248,0.38984,0.00356,-0.08596,0.95448,-1.18099,-0.54178,0.29023,0.68075,-0.79395,-0.28850,-0.56750,-0.50102,-0.01331,-0.29209,1.79073,-0.39265,0.93007,0.99200,0.00600,0.00000,0.00200
0.23001,0.48100,-0.55277,-0.29895,-0.25918,0.05211,-0.88328,1.65276,0.03073,0.85119,0.85012,-0.48959,1.18509,-0.14942,-0.67132,-0.90591,-0.96649,0.50452,-0.16860,0.54995,0.45894,-0.69236,0.00471,0.99666,-0.26949,-0.72367,-1.08168,-0.69364,-0.72236,0.13672,-0.70382,0.53163,0.28962,-0.40791,0.16934,0.17214,-0.30269,0.45831,0.25416,1.61348,-0.79104,-0.28076,-0.72488,-0.67368,0.71541,0.47554,-1.23526,0.66159,3.30673,1.23323,-0.68745,0.48148,-0.03472,-0.67003,-0.74478,-0.73720,1.10990,-1.18099,-0.06064,0.42277,-0.08927,-0.26861,-0.28850,0.28629,-0.89188,-0.60251,0.45741,-0.75621,-0.05028,0.93007,0.96000,0.03000,0.00400,0.00600
-1.61783,1.19317,1.93321,0.38861,-0.83244,2.62989,0.17264,1.46965,-0.65550,0.85119,0.59908,-0.48959,-0.77353,0.31089,0.10208,-0.90591,0.62105,0.98669,0.67920,-1.00557,0.00857,0.19054,0.16963,0.80856,0.31339,-0.08471,-1.08168,0.22793,-0.36785,0.79628,0.47177,0.53163,1.47972,-0.05131,-0.01966,0.46638,1.15045,-1.01283,1.74794,1.18711,-0.05716,0.70102,0.41375,-0.46125,2.91931,-0.73417,-0.72850,0.66159,1.13139,0.63094,-0.49435,-0.42897,-1.38248,-1.37662,0.00356,0.34821,1.42072,-1.18099,-1.02291,0.09141,0.48824,-0.79395,-1.39305,0.85548,-1.28275,-0.01331,-0.29209,-0.24682,-0.39265,0.93007,0.98000,0.00800,0.00800,0.00400
-0.06175,-0.23118,-0.55277,-0.18436,-0.57765,0.78862,0.17264,0.55411,-0.19801,0.72272,1.35219,1.24668,1.74469,0.77120,1.64887,-0.44997,-0.96649,0.50452,-0.16860,-0.48706,0.68412,-0.25091,0.82931,0.68315,0.31339,0.87373,0.12499,-0.69364,1.40467,1.23598,-0.11602,3.34951,0.28962,1.01850,-0.87017,0.17214,0.35783,0.45831,1.10775,-0.30521,-0.42410,0.70102,-0.26943,-0.46125,1.15619,0.71749,-0.72850,0.27707,0.69632,-0.12193,-0.84837,-0.42897,-0.48397,1.09642,0.75190,0.34821,0.48824,-1.18099,-1.02291,-0.30622,-0.66678,0.25674,0.07968,-0.28290,1.84419,0.37949,-1.04159,0.51726,0.29209,0.93007,1.00000,0.00000,0.00000,0.00000
-0.64528,-0.70597,-0.55277,-0.06976,-0.70505,0.05211,0.70059,1.10343,0.03073,2.00744,-0.15402,-0.24155,0.06588,0.31089,0.35988,0.00596,0.62105,0.02236,-1.44030,0.29070,-0.21662,-0.25091,0.00471,0.80856,-0.46379,0.23477,0.39314,-0.23286,0.45932,1.01613,1.05957,0.53163,0.28962,-0.40791,-0.11417,-0.41635,1.67887,0.09052,0.68096,1.40029,-0.42410,-1.26253,-0.26943,-0.46125,1.59697,1.44332,-0.22174,0.27707,-0.17382,0.02865,-1.00929,-0.88420,-0.93323,-0.31674,-0.74478,-0.52012,1.26531,-0.78403,-0.06064,-0.30622,-0.85929,-0.53128,-0.28850,1.14008,-1.28275,2.14708,1.01953,0.77196,0.29209,0.93007,0.99400,0.00200,0.00000,0.00400
-0.93705,0.71839,-0.55277,-0.75732,-0.13178,0.42036,-0.35532,2.38519,0.71697,0.59424,1.60322,1.24668,-0.49373,-0.14942,-0.41352,-0.90591,0.62105,3.39750,1.31504,0.29070,0.79672,0.63200,-0.16022,1.62368,-0.26949,0.55425,-0.27724,-0.69364,-0.48602,0.46650,-0.11602,0.06199,-0.10708,0.30530,0.45284,0.46638,1.15045,0.09052,-0.59942,0.33436,-1.15798,0.70102,-0.49715,-0.46125,1.59697,-1.21806,0.28501,0.66159,0.69632,1.38381,-1.17020,-0.42897,-1.38248,0.38984,-0.74478,0.34821,0.79907,-0.78403,-1.02291,0.75413,0.48824,-0.00593,0.44786,-0.85210,-1.28275,0.18309,-0.47946,1.53604,-0.56383,0.93007,0.97600,0.01600,0.00400,0.00400
-0.35352,0.71839,0.69022,-0.18436,0.56887,0.42036,-0.35532,0.55411,0.25948,0.33730,-0.40506,-0.73763,-0.49373,-1.07005,-0.92912,-0.90591,-0.17272,3.87967,-0.80445,-1.00557,0.00857,1.07345,-0.32514,1.74908,0.50768,0.23477,1.59981,-0.69364,-0.36785,-0.30298,1.64736,-0.40766,0.28962,-0.40791,-0.77567,-0.12211,0.88624,-1.01283,0.68096,-0.73158,0.30978,1.68279,-0.04170,-0.24881,0.71541,-0.00834,-0.72850,-0.87648,-0.17382,-0.42307,0.02059,0.93670,-0.03472,0.38984,-0.74478,-1.17136,1.10990,-0.78403,-1.02291,0.42277,1.45077,2.09544,0.81604,2.27847,1.84419,-0.60251,-0.66684,0.00787,-0.90621,0.93007,0.97200,0.02400,0.00200,0.00200
-0.64528,-0.46858,0.69022,0.04483,0.12300,0.78862,-0.35532,-0.36142,1.86069,0.20883,0.09701,-0.73763,-0.21393,-1.07005,-0.67132,0.00596,-0.17272,0.98669,-0.80445,0.03144,0.12116,1.07345,0.49947,1.43557,-0.46379,-1.36263,0.92943,0.68871,1.05016,-0.41291,0.47177,-0.87731,-0.50378,-0.76451,-0.30317,-1.29907,0.35783,-1.38061,0.60982,-0.30521,-0.79104,-0.77165,-0.49715,-0.67368,0.71541,0.23360,-0.22174,1.81514,-1.04396,-0.27250,0.08496,0.48148,-1.38248,0.38984,-0.74478,-0.30304,-0.05572,-0.38706,-0.54178,0.42277,0.29574,0.78208,1.18422,1.42468,1.06245,0.57589,0.64478,0.51726,-0.22146,0.93007,0.96200,0.03400,0.00000,0.00400
0.03550,1.43057,-0.55277,-0.41354,0.05930,1.15687,-0.09134,0.92033,0.71697,0.08035,0.34805,1.24668,0.34568,-0.14942,-0.41352,-0.44997,-0.96649,1.95101,-1.44030,-1.00557,0.57153,0.63200,0.49947,1.12206,-0.75522,-0.40419,-0.41131,-0.23286,-0.24968,-0.96254,-0.11602,-0.40766,-0.10708,-0.05131,-0.58667,0.17214,0.75414,-0.64504,-0.45716,-0.30521,0.67672,-0.28076,0.86920,-0.46125,0.27464,-0.73417,1.80529,0.66159,-0.17382,-0.57365,-0.42998,0.02625,0.86378,-0.31674,-0.74478,-1.38844,1.18760,0.40688,-0.06064,0.75413,1.64327,0.51941,0.44786,0.00169,1.84419,-0.79891,-0.66684,-0.50151,1.49040,0.93007,0.98400,0.00800,0.00200,0.00600
-0.54803,-1.18075,-0.55277,-0.29895,-0.06809,1.89338,0.43662,-0.54453,1.40320,-0.43354,0.85012,-0.98566,0.62548,-1.07005,-0.67132,-0.90591,-0.96649,0.50452,0.89115,-0.74632,1.24709,0.19054,0.00471,0.74586,0.21624,0.23477,0.92943,2.07107,-0.60419,-0.52283,-0.70382,-0.40766,0.28962,-0.05131,-0.77567,0.17214,0.09362,-0.64504,0.53869,-0.30521,-0.05716,0.21013,-0.26943,-0.67368,-0.16614,0.95943,-0.22174,0.27707,-0.17382,0.63094,0.27806,0.93670,-0.03472,2.15629,-0.74478,-0.73720,0.48824,-1.18099,-0.06064,0.62159,1.64327,0.51941,-0.28850,1.14008,-0.11015,-0.79891,-0.29209,0.26257,-0.90621,0.93007,0.89600,0.09600,0.00000,0.00800
0.42452,0.00621,-0.55277,-0.29895,-0.70505,1.89338,-0.09134,0.55411,1.40320,0.20883,-0.15402,-0.48959,-0.77353,0.77120,0.61767,0.46190,-0.96649,0.02236,-0.59250,-1.26483,-0.21662,1.51490,1.81884,0.30695,-0.26949,0.23477,-0.27724,-0.23286,0.22299,0.02680,-0.70382,0.53163,-0.10708,0.66190,-0.11417,-0.41635,1.01835,-1.01283,0.39643,-0.30521,-0.05716,0.21013,-0.26943,-0.67368,1.59697,0.47554,-0.22174,-0.87648,-0.60889,-0.42307,-0.81619,-0.42897,0.86378,-0.31674,0.00356,0.13113,1.73155,-0.38706,-1.02291,-0.50504,0.10323,0.25674,1.18422,-0.28290,-0.11015,-0.01331,-0.85421,0.77196,0.80565,0.93007,0.97400,0.01400,0.00200,0.01000
0.13276,-0.70597,-0.55277,0.04483,-0.25918,1.15687,0.70059,0.00479,1.86069,-0.30507,-0.40506,1.49472,-0.49373,0.31089,1.13327,-0.44997,0.62105,0.02236,-1.22835,0.29070,-0.44180,0.63200,1.15916,1.18477,0.21624,0.23477,1.19758,-0.69364,-0.24968,0.79628,-0.11602,1.00128,0.28962,0.66190,-0.68117,-0.71059,0.88624,-0.64504,0.75209,-0.09202,-0.42410,0.21013,0.64148,-0.46125,-0.16614,-1.46000,0.79177,-0.49196,0.69632,0.32979,-0.33343,-0.20136,-0.48397,0.38984,-0.74478,-0.30304,-0.05572,-0.78403,-1.02291,-0.17368,-0.66678,0.78208,-0.28850,1.42468,-0.11015,-0.79891,-0.85421,0.26257,-0.56383,0.93007,0.93800,0.03400,0.00200,0.02600
0.13276,0.48100,-0.55277,0.27401,-0.70505,1.52513,-0.88328,-0.17832,-0.88424,0.85119,0.59908,0.75060,0.06588,-1.07005,-0.41352,-0.44997,-0.96649,0.98669,-0.38055,0.29070,1.02190,-0.25091,0.33455,1.43557,0.50768,-0.40419,-0.41131,0.68871,0.34116,0.24665,0.47177,0.06199,-1.29717,-0.76451,-0.49217,0.17214,1.54676,-0.27726,0.96548,-0.09202,-0.05716,0.21013,-0.49715,-0.46125,0.27464,-1.21806,1.29853,0.27707,0.26125,1.68495,-0.78400,-0.42897,-0.93323,1.44971,-0.74478,0.34821,1.18760,-0.78403,-0.06064,0.68786,1.25826,0.51941,0.07968,1.70927,0.28072,-0.40611,0.08266,0.26257,-0.73502,0.93007,0.97600,0.01800,0.00000,0.00600
