A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10
0.61842,0.91745,-0.28872,-0.04040,-1.45952,-0.61390,-1.41349,-1.12014,0.32610,-1.23648,1.05888,-0.17797,-0.31440,0.09238,-0.36608,-0.66648,2,2,2,2,2,2,1,2,2,2
0.58923,-1.36389,2.14077,0.22051,1.47299,1.27523,1.23557,0.71895,0.61905,-0.13562,-0.14794,-1.28416,-2.46344,-0.96325,0.78334,-0.75033,2,1,2,2,2,2,2,2,2,2
-0.78272,-0.74731,-0.44056,0.84670,0.59324,0.79368,-0.00720,0.28426,-1.28513,-0.20901,-1.62294,-1.13667,-0.22486,-1.05373,1.26226,-0.80623,2,2,1,2,2,2,2,2,2,2
-0.78272,-0.56233,-0.51648,0.74233,-0.13989,-0.65094,-0.75941,-1.48796,-1.66596,-0.72275,-0.17476,0.78073,2.01373,1.96236,-0.41397,1.87698,2,2,2,2,2,2,2,2,1,2
-0.25729,-0.00742,-0.78221,-0.92750,0.71054,-1.02135,-0.17073,-1.48796,-1.66596,-0.61266,-1.62294,1.11259,-1.07552,1.96236,1.26226,1.93288,2,2,2,2,2,1,2,2,2,2
-0.81191,0.91745,-1.27570,0.58579,-1.45952,0.27510,-1.31538,0.21738,0.41398,0.59828,1.05888,0.33826,1.34215,-0.39019,0.73545,-0.80623,2,2,2,2,1,2,2,2,2,2
-0.92867,-1.91880,-1.23773,-3.64097,0.18268,-2.42893,1.56261,-0.68545,1.26354,1.25879,0.06661,2.40315,-1.92618,1.87188,-1.13235,0.75897,1,2,2,2,2,2,2,2,2,2
-0.63677,-1.11725,0.54642,0.48142,0.62256,1.27523,0.31984,0.38457,-0.25980,-0.75944,-1.62294,-1.24729,-0.80689,-1.05373,1.26226,-0.80623,2,1,2,2,2,2,2,2,2,2
-1.07463,-1.24057,-0.44056,-2.54514,-0.11057,-2.35485,-1.28268,-1.48796,-1.66596,0.26802,-1.14021,1.40758,0.13332,1.60043,1.26226,1.98878,2,2,2,2,2,1,2,2,2,2
0.64761,0.30087,1.00195,-1.18841,1.44366,1.27523,-1.38079,0.88614,-1.16795,0.81845,-1.62294,-1.28416,2.01373,-0.29971,-0.72527,0.89872,2,2,2,2,2,2,2,2,1,2
-0.78272,-0.99394,-0.55444,0.79451,0.85716,1.27523,0.61418,0.95302,0.64834,0.56158,1.05888,-0.73107,-0.09054,-1.05373,-1.13235,-0.47083,2,2,2,1,2,2,2,2,2,2
-1.13301,-1.91880,-0.51648,-1.03186,0.38796,0.64552,1.59531,1.85584,1.17565,1.62574,0.54933,0.67011,0.58103,-0.26955,0.37625,-0.80623,2,1,2,2,2,2,2,2,2,2
-1.10382,-1.05560,-1.38958,0.84670,0.15336,0.42327,0.12361,-0.45138,-1.46090,-1.16309,-1.62294,-1.06293,0.22286,-1.05373,1.26226,-0.27518,2,2,1,2,2,2,2,2,2,2
0.29732,0.60916,1.57136,0.84670,0.53458,0.08989,0.71229,0.71895,1.26354,0.26802,0.36161,-0.84169,-1.16506,-1.05373,-1.13235,-0.21928,2,2,2,1,2,2,2,2,2,2
0.23894,0.91745,-0.89609,-0.82313,-1.45952,-1.16952,-1.38079,-1.48796,0.41398,-0.57597,0.97843,0.59637,2.01373,1.54011,0.01706,1.84903,1,2,2,2,2,2,2,2,2,2
-0.49082,0.23922,-1.54142,-1.50150,-0.31584,-0.68798,-0.26884,-1.35421,-1.49019,-1.23648,-1.19385,0.78073,-0.71735,1.96236,1.26226,1.93288,2,2,2,2,2,1,2,2,2,2
0.44328,-1.36389,0.16681,0.84670,-1.43019,-0.46573,-1.31538,-1.48796,0.53116,-0.57597,1.05888,1.44445,-0.49349,1.90204,-1.13235,0.70307,1,2,2,2,2,2,2,2,2,2
-0.60758,0.36253,-1.54142,-1.86677,-0.81437,-2.20668,0.48336,-1.48796,1.26354,-0.13562,0.81752,1.51820,-0.13531,1.96236,-0.74921,1.31798,1,2,2,2,2,2,2,2,2,2
-0.28648,0.91745,-1.54142,-0.35349,-1.45952,-0.46573,0.77770,-0.01669,1.26354,1.07532,0.30797,0.59637,0.80489,-0.29971,0.47204,-0.80623,2,2,2,2,1,2,2,2,2,2
-0.49082,0.91745,-1.54142,-0.71877,-0.63842,-0.79910,1.03934,0.08363,1.26354,1.66244,0.28115,0.96510,-0.44871,-0.14891,-0.67738,-0.80623,2,2,2,2,1,2,2,2,2,2
-0.19891,-1.61052,1.11583,-0.35349,1.41434,1.27523,1.59531,1.28740,0.88270,0.89184,0.49570,-0.06735,0.08855,-0.78229,-1.13235,-0.80623,2,1,2,2,2,2,2,2,2,2
-0.08215,0.30087,-0.25075,-0.97968,0.79851,-1.24360,-0.36695,-1.48796,-1.28513,-0.13562,-1.62294,1.37070,-1.38892,1.96236,1.26226,1.79313,2,2,2,2,2,1,2,2,2,2
1.78604,0.91745,1.07787,0.63797,-0.34517,0.01581,-1.21727,-0.38450,-1.10936,-1.23648,0.20070,-1.17354,-0.13531,-0.08858,-1.13235,-0.10748,2,2,2,2,2,2,1,2,2,2
-0.14053,-1.11725,2.17873,-0.51004,1.47299,1.27523,-0.62859,1.52146,-1.66596,1.07532,0.22752,1.11259,1.34215,0.18286,0.40020,-0.80623,2,2,2,2,2,2,2,2,2,1
-0.49082,-1.98046,1.34360,-0.71877,1.47299,1.27523,-0.39966,1.82240,-1.66596,1.36888,-0.20158,0.96510,0.53626,-0.11874,-0.17451,-0.80623,2,2,2,2,2,2,2,2,2,1
0.67680,0.79413,-0.70628,-0.61440,-1.45952,-1.35473,-0.75941,-1.48796,0.58975,-0.68605,1.05888,0.81761,1.38692,1.96236,-0.24635,1.90493,1,2,2,2,2,2,2,2,2,2
0.67680,0.11590,0.01497,-1.08404,1.47299,1.27523,-0.95563,0.91958,-1.43160,0.26802,-0.81839,-1.28416,1.70033,0.21303,-1.13235,0.14407,2,2,2,2,2,2,2,2,1,2
0.82275,0.85579,-1.54142,0.58579,-0.60909,-0.16940,1.59531,-0.28419,0.88270,-1.23648,-0.46976,-0.50983,0.67058,0.75592,0.85518,1.98878,2,2,2,2,2,2,2,2,1,2
-1.13301,0.17756,0.92603,-1.50150,1.47299,-1.83627,-0.20343,-1.48796,-0.40628,0.23133,0.79070,1.55507,0.58103,1.96236,-0.94078,1.12233,2,2,2,2,2,2,2,2,1,2
-0.08215,0.30087,1.64728,0.84670,1.47299,0.34919,0.35255,0.21738,0.73623,0.41480,0.65661,-0.80481,-0.76212,-1.05373,-1.13235,-0.27518,2,2,2,1,2,2,2,2,2,2
1.43575,0.91745,0.28070,-0.04040,-0.99032,-0.24348,-1.67513,-0.45138,-0.20121,-0.20901,1.05888,0.37513,0.89444,-0.23939,0.35231,-0.80623,2,2,2,2,1,2,2,2,2,2
-1.13301,-1.61052,-0.93405,-0.56222,0.79851,1.09002,1.59531,1.85584,0.38469,1.51566,-0.41612,0.55949,-1.34415,-0.29971,-0.31818,-0.80623,2,1,2,2,2,2,2,2,2,2
1.43575,0.91745,0.28070,0.53360,0.27066,0.12694,1.59531,1.35427,0.97059,0.81845,0.52252,-0.43608,-0.40394,-1.05373,-1.13235,-0.47083,2,2,2,2,2,2,2,2,2,1
1.20223,-0.43902,-0.32668,0.84670,-0.99032,0.08989,0.97393,0.88614,1.26354,1.36888,1.05888,0.00640,0.58103,-0.93309,-1.13235,-0.80623,2,2,2,2,2,2,2,2,2,1
1.43575,0.17756,0.47050,-0.30131,1.47299,-0.94727,1.30097,-1.48796,-1.66596,-1.19978,-1.48885,0.15389,0.08855,1.23850,-0.70132,1.98878,2,2,2,2,2,2,2,2,1,2
1.78604,0.54750,0.66030,0.84670,-1.01964,0.16398,-1.67513,-0.35107,-0.84570,-1.19978,0.97843,-1.28416,1.61078,-0.20923,-0.39002,-0.21928,2,2,2,2,2,2,1,2,2,2
-0.34487,0.91745,-1.23773,-1.44932,0.21201,-0.91023,-1.02104,-1.48796,-1.66596,-0.35579,-1.14021,1.85006,-0.31440,1.87188,1.26226,1.82108,2,2,2,2,2,1,2,2,2,2
0.09299,0.30087,1.26768,0.84670,1.47299,0.79368,0.61418,0.85270,-0.31839,0.59828,-0.12112,-0.58357,-0.89643,-1.05373,-1.13235,-0.66648,2,2,2,1,2,2,2,2,2,2
-0.31567,0.91745,-1.54142,-0.19695,-0.72639,-0.46573,1.46450,0.05019,1.26354,1.47896,0.28115,1.14947,-0.53826,-0.05842,-0.46186,-0.80623,2,2,2,2,1,2,2,2,2,2
-0.49082,-0.87062,0.01497,0.84670,0.03606,1.01593,-0.17073,0.31769,-0.49416,-0.68605,-1.62294,-1.24729,-0.40394,-0.99341,1.26226,-0.80623,2,1,2,2,2,2,2,2,2,2
0.26813,0.91745,-0.36464,-0.40567,1.03311,0.83073,-1.11915,1.78897,0.23821,1.36888,1.05888,0.11702,0.58103,-0.87277,-1.13235,-0.80623,2,2,2,2,2,2,2,2,2,1
-0.54920,0.91745,-1.04793,-0.61440,-1.45952,-0.83614,-0.72670,-0.61857,0.91200,-0.20901,1.05888,0.37513,0.58103,-0.17907,0.51993,-0.80623,2,2,2,2,1,2,2,2,2,2
-0.02377,0.91745,-0.51648,0.27269,-1.22492,0.05285,-1.67513,-0.01669,-0.49416,-0.06223,1.05888,0.22764,1.25261,-0.39019,0.80728,-0.80623,2,2,2,2,1,2,2,2,2,2
-0.16972,0.48585,1.64728,0.84670,1.17974,0.46031,-0.17073,0.48488,1.08777,0.48819,1.05888,-0.62045,0.04377,-1.02357,-1.13235,-0.80623,2,2,2,1,2,2,2,2,2,2
-0.72434,0.05424,-1.54142,-0.45786,-1.43019,-1.35473,-0.36695,-1.48796,1.08777,-0.86953,1.05888,0.67011,0.31240,1.54011,-0.91684,1.98878,1,2,2,2,2,2,2,2,2,2
0.58923,0.91745,-0.13687,-0.77095,-1.45952,-1.16952,-0.17073,-0.38450,1.26354,0.15794,0.54933,0.59637,0.35718,0.24319,-0.03083,-0.80623,2,2,2,2,1,2,2,2,2,2
-1.13301,-0.56233,0.05293,0.84670,0.47593,0.34919,-0.17073,-0.21731,-0.40628,-1.23648,-1.03294,-0.58357,-0.44871,0.03206,1.26226,0.28382,2,2,2,2,2,2,2,1,2,2
0.41409,0.91745,-0.59240,-0.71877,-1.45952,-0.98431,-0.03991,-0.35107,1.26354,0.30472,0.65661,1.07572,0.98398,-0.08858,0.78334,-0.80623,2,2,2,2,1,2,2,2,2,2
-0.60758,-0.13073,0.47050,0.84670,0.50526,0.34919,-0.26884,0.08363,-1.31442,-0.42919,-1.62294,-1.28416,-0.22486,-0.72196,1.26226,-0.19133,2,2,1,2,2,2,2,2,2,2
-1.13301,-1.42554,-0.32668,-0.56222,0.56391,0.94185,1.59531,1.85584,0.67764,1.51566,-0.04067,0.59637,-0.71735,-0.26955,-0.48581,-0.80623,2,1,2,2,2,2,2,2,2,2
-1.13301,-1.98046,-0.17483,-0.35349,0.94514,1.23818,1.59531,1.85584,0.47257,1.51566,-0.57703,0.55949,-2.06050,-0.29971,-1.06051,-0.80623,2,1,2,2,2,2,2,2,2,2
0.61842,0.36253,-1.00997,-0.19695,0.00673,-0.24348,0.15632,-1.25389,-1.66596,-1.23648,-1.51567,0.37513,-0.62780,1.69091,1.26226,1.98878,2,2,2,2,2,1,2,2,2,2
-1.01625,0.17756,-1.54142,-2.12768,-0.72639,-2.28077,0.61418,-1.48796,1.26354,0.04785,0.89797,1.62882,-0.09054,1.96236,-0.94078,1.59748,1,2,2,2,2,2,2,2,2,2
1.78604,0.91745,0.58438,-0.30131,-0.75572,-0.46573,-1.67513,-0.58513,-1.34372,-1.23648,0.36161,-1.17354,0.04377,-0.36003,-0.98868,-0.41493,2,2,2,2,2,2,1,2,2,2
0.00542,0.23922,-0.13687,-1.29277,0.44661,-1.35473,-0.89022,-1.48796,-1.49019,0.12124,-1.62294,1.66569,-0.76212,1.96236,1.26226,1.93288,2,2,2,2,2,1,2,2,2,2
-0.57839,-1.36389,0.66030,0.84670,0.06538,0.31214,-0.13802,-0.58513,0.99988,-1.23648,1.05888,-1.09980,-1.34415,-0.81245,-1.13235,-0.55468,2,1,2,2,2,2,2,2,2,2
0.00542,0.17756,1.57136,0.84670,1.47299,0.08989,0.54877,-0.35107,-0.66993,-1.23648,-1.19385,-0.91543,-2.46344,0.30351,0.73545,0.59127,2,2,2,2,2,2,2,1,2,2
-0.19891,0.05424,-1.54142,-1.18841,-1.16627,-2.28077,0.18902,-1.48796,1.26354,-0.13562,0.97843,1.92380,-0.22486,1.96236,-1.03657,1.62543,1,2,2,2,2,2,2,2,2,2
0.88113,0.79413,0.47050,-0.04040,1.03311,1.20114,-0.17073,1.85584,0.70693,1.14871,1.05888,-0.28859,-0.58303,-0.72196,-1.13235,-0.80623,2,2,2,2,2,2,2,2,2,1
-0.43244,-1.05560,-0.09891,0.06396,1.47299,1.27523,1.10475,1.18708,-0.02544,1.00193,-0.84521,0.22764,-2.19481,-0.45052,-1.13235,-0.80623,2,1,2,2,2,2,2,2,2,2
-0.49082,0.91745,0.96399,-1.76241,1.47299,1.05298,-0.20343,1.68865,-1.51949,0.26802,-0.06748,-1.28416,1.02875,0.21303,-1.13235,0.47947,2,2,2,2,2,2,2,2,1,2
1.31899,-0.13073,-0.70628,-0.40567,-1.22492,1.09002,0.67959,1.85584,1.26354,1.55235,0.44206,0.44888,-0.62780,-0.39019,-1.13235,-0.80623,2,2,2,2,2,2,2,2,2,1
1.78604,0.67082,0.12885,-0.45786,-0.81437,1.27523,0.84311,1.82240,0.99988,1.14871,0.87115,-0.21484,0.53626,-1.05373,-1.13235,-0.47083,2,2,2,2,2,2,2,2,2,1
0.41409,0.48585,2.10281,0.84670,1.44366,0.38623,0.45066,0.35113,0.64834,0.08455,1.05888,-0.76794,-0.04577,-1.05373,-1.13235,-0.80623,2,2,2,1,2,2,2,2,2,2
-0.11134,-0.43902,0.28070,0.84670,0.76919,0.46031,0.18902,-0.11700,-0.96288,-0.83283,-1.62294,-0.98918,-0.22486,-0.84261,1.26226,-0.80623,2,2,1,2,2,2,2,2,2,2
-0.28648,0.91745,-0.59240,-0.56222,-1.45952,-1.05839,-0.10532,-0.41794,1.26354,-0.06223,0.62979,1.22321,0.22286,0.12254,-0.10267,-0.80623,2,2,2,2,1,2,2,2,2,2
-0.34487,-0.19239,0.66030,0.84670,0.68121,0.64552,0.54877,0.28426,1.26354,0.01116,0.41524,-0.98918,-0.76212,-1.05373,-1.13235,-0.66648,2,2,2,1,2,2,2,2,2,2
1.78604,0.48585,0.81215,-0.35349,-1.45952,-0.16940,-1.24997,1.45459,0.56046,2.43304,0.89797,1.18634,0.76012,-0.05842,-0.03083,-0.80623,2,2,2,2,2,2,2,2,2,1
-0.81191,-0.31570,-1.16181,-3.06696,-0.11057,-2.42893,1.17016,-1.12014,1.26354,1.00193,0.22752,2.29253,-1.29938,1.96236,-1.13235,0.89872,1,2,2,2,2,2,2,2,2,2
0.06380,-0.25405,0.28070,0.84670,0.50526,0.20102,-0.03991,-0.28419,-1.66596,-0.28240,-0.84521,-0.58357,0.76012,-1.05373,1.26226,0.06022,2,2,1,2,2,2,2,2,2,2
-1.13301,-0.37736,-0.74424,0.84670,-0.55044,0.08989,-0.95563,-0.35107,-1.46090,-1.16309,-0.71112,-1.28416,0.62581,-0.81245,1.26226,-0.49878,2,2,1,2,2,2,2,2,2,2
-0.08215,-1.98046,2.25466,-0.09258,0.15336,1.27523,-1.60972,0.81926,-0.61134,0.01116,0.36161,-1.28416,-2.46344,-0.63148,0.35231,0.42357,2,2,2,2,2,2,2,2,1,2
-1.13301,-0.80897,-0.32668,0.37706,0.79851,1.27523,1.59531,1.45459,0.88270,0.41480,0.38842,-1.28416,0.26763,-0.60132,0.99885,0.14407,2,2,2,2,2,2,2,1,2,2
0.20975,0.17756,-0.63036,-1.18841,-0.90234,-2.02148,0.38525,-1.48796,1.26354,-0.17232,0.68343,1.59194,-0.44871,1.96236,-1.13235,1.59748,1,2,2,2,2,2,2,2,2,2
0.99790,-0.43902,-1.16181,-0.56222,0.29998,-1.13248,-0.26884,-1.48796,-1.66596,-0.31910,-0.09430,1.00197,2.01373,1.96236,-0.65343,1.87698,2,2,2,2,2,2,2,2,1,2
0.82275,0.91745,-0.85813,-0.14476,-0.16922,-0.98431,-0.53047,-1.48796,-1.66596,-0.20901,-0.20158,0.81761,2.01373,1.60043,-0.12661,1.82108,2,2,2,2,2,2,2,2,1,2
-0.16972,-1.17891,1.19175,0.11615,1.47299,1.27523,0.81041,0.88614,0.38469,0.23133,-0.14794,-0.91543,-2.46344,-1.05373,-0.82105,-0.63853,2,1,2,2,2,2,2,2,2,2
1.08547,0.73248,0.88807,-1.13622,1.47299,-1.87331,-1.21727,-1.48796,-1.66596,0.04785,0.79070,0.89135,1.92419,1.96236,-1.13235,1.93288,2,2,2,2,2,2,2,2,1,2
-1.13301,0.54750,-0.32668,0.84670,0.79851,1.20114,1.59531,1.22052,0.76552,0.96523,-0.01385,0.19076,-0.76212,-0.45052,-0.60554,-0.80623,2,2,2,2,2,2,2,1,2,2
-0.08215,-1.54886,-0.02299,0.84670,0.21201,0.08989,-0.49777,-0.51826,-1.66596,-1.12639,-1.22067,-0.98918,0.17809,-1.05373,1.26226,-0.52673,2,2,1,2,2,2,2,2,2,2
-1.13301,-1.42554,0.28070,-0.14476,1.47299,1.27523,1.17016,1.38771,0.03315,1.14871,-0.57703,0.33826,-1.74709,-0.42035,-0.89289,-0.80623,2,1,2,2,2,2,2,2,2,2
-0.37406,-0.25405,1.00195,0.84670,0.94514,0.53439,0.05821,0.31769,0.58975,0.23133,1.05888,-0.62045,0.04377,-1.05373,-1.13235,-0.77828,2,2,2,1,2,2,2,2,2,2
0.53085,0.67082,2.25466,0.84670,0.91581,1.09002,-0.36695,1.35427,-0.78711,0.96523,-0.09430,-0.10422,-0.67257,-0.96325,-1.13235,-0.80623,2,2,2,2,2,1,2,2,2,2
-1.13301,-1.61052,-0.36464,-0.71877,0.44661,0.79368,1.59531,1.85584,0.88270,1.51566,0.38842,0.59637,0.58103,-0.29971,0.30442,-0.80623,2,1,2,2,2,2,2,2,2,2
-0.11134,0.91745,-1.54142,-0.51004,-1.43019,-0.76206,0.54877,-0.28419,1.26354,0.89184,0.73706,0.70699,1.07352,-0.32987,0.59177,-0.80623,2,2,2,2,1,2,2,2,2,2
0.03461,0.17756,1.41952,0.84670,0.62256,0.01581,0.54877,0.55176,1.26354,0.19463,0.25433,-1.02605,-1.61278,-1.05373,-1.13235,-0.05158,2,2,2,1,2,2,2,2,2,2
0.15137,-0.50068,-0.82017,-1.76241,-0.31584,-1.72514,-1.67513,-1.48796,-1.43160,-0.09893,-1.11340,1.14947,0.08855,1.57027,1.26226,1.98878,2,2,2,2,2,1,2,2,2,2
-0.08215,0.11590,-0.63036,0.84670,0.79851,1.27523,0.41795,0.85270,0.50187,0.67167,1.05888,-0.32546,0.31240,-0.99341,-1.13235,-0.80623,2,2,2,1,2,2,2,2,2,2
1.20223,0.91745,-0.25075,0.16833,0.56391,0.12694,1.59531,1.52146,0.70693,1.47896,0.36161,0.37513,-0.49349,-0.45052,-1.13235,-0.80623,2,2,2,2,2,2,2,2,2,1
-0.08215,0.91745,-1.54142,-0.40567,-0.84369,-0.61390,0.71229,-0.18388,1.26354,0.96523,0.25433,1.07572,0.76012,-0.11874,0.90307,-0.80623,2,2,2,2,1,2,2,2,2,2
-0.81191,-1.54886,-1.54142,-1.50150,-0.81437,-2.39189,0.84311,-1.48796,1.26354,0.81845,0.03979,2.40315,-2.10527,1.81156,-1.01262,0.19997,1,2,2,2,2,2,2,2,2,2
-1.13301,-1.79549,-1.04793,0.84670,0.00673,0.86777,-0.36695,-0.15044,-1.37301,-1.16309,-1.30112,-1.13667,0.13332,-1.05373,1.26226,-0.33108,2,2,1,2,2,2,2,2,2,2
1.78604,0.91745,0.85011,0.32488,-0.69707,-0.09531,-1.60972,-0.38450,-1.66596,-1.23648,-0.17476,-1.24729,0.22286,-0.11874,-0.96473,0.03227,2,2,2,2,2,2,1,2,2,2
-1.13301,-0.00742,-0.74424,0.84670,0.65189,0.68256,0.45066,-0.05012,-0.02544,-1.23648,-0.63067,-1.24729,-0.58303,-0.20923,1.26226,-0.02363,2,2,2,2,2,2,2,1,2,2
1.78604,0.91745,0.50846,-0.19695,-0.84369,-0.57685,-1.21727,-1.05326,0.12103,-1.23648,1.05888,-0.58357,-0.31440,-0.39019,-1.13235,-0.58263,2,2,2,2,2,2,1,2,2,2
0.67680,0.05424,2.14077,0.84670,1.29704,0.20102,0.58148,0.05019,-0.58205,-0.42919,-1.62294,-1.21042,-0.35917,-1.05373,1.26226,-0.77828,2,2,1,2,2,2,2,2,2,2
-0.46163,0.67082,-0.51648,-1.55368,0.41728,-1.13248,-0.59588,-1.48796,-1.31442,0.30472,-1.62294,2.14504,-0.22486,1.84172,1.26226,1.98878,2,2,2,2,2,1,2,2,2,2
-0.16972,0.36253,1.45748,0.84670,1.47299,0.49735,0.90852,0.38457,-0.46487,0.12124,-1.62294,-0.54670,-0.80689,-0.84261,1.09464,-0.80623,2,2,1,2,2,2,2,2,2,2
-0.72434,-0.37736,-0.13687,0.84670,0.18268,0.49735,-0.69400,0.25082,-1.66596,-0.24571,-1.62294,-1.21042,-0.22486,-1.05373,1.26226,-0.69443,2,2,1,2,2,2,2,2,2,2
-1.13301,0.30087,-1.42754,-2.23205,-0.55044,-2.42893,0.81041,-0.95295,1.26354,1.00193,0.25433,2.40315,-1.34415,1.57027,-0.79711,0.25587,1,2,2,2,2,2,2,2,2,2
-1.13301,0.30087,-1.42754,-1.44932,0.03606,-1.28064,-0.26884,-1.48796,-1.22654,-0.42919,-1.38158,1.03885,-0.76212,1.75123,1.26226,1.98878,2,2,2,2,2,1,2,2,2,2
-1.13301,-0.37736,-0.09891,0.84670,1.47299,1.05298,1.36638,0.71895,-0.05474,0.26802,-1.38158,-0.58357,-1.65755,-1.05373,0.99885,-0.75033,2,2,1,2,2,2,2,2,2,2
-1.13301,-1.05560,-0.25075,0.84670,0.71054,0.83073,0.15632,-0.15044,-1.16795,-0.86953,-1.35476,-0.43608,-0.00100,-0.69180,1.26226,-0.80623,2,2,1,2,2,2,2,2,2,2
-0.63677,-1.24057,1.15379,-0.19695,1.47299,1.27523,0.97393,0.98645,0.50187,0.48819,0.22752,-0.54670,-1.07552,-1.05373,-1.13235,-0.75033,2,1,2,2,2,2,2,2,2,2
0.47247,-0.50068,-1.42754,0.84670,-0.31584,-0.31756,1.59531,-0.95295,-1.66596,-1.23648,-0.92567,0.11702,1.87941,1.26866,-0.58159,1.37388,2,2,2,2,2,2,2,2,1,2
0.20975,0.30087,-1.00997,-0.24913,-1.19559,-1.72514,0.31984,-1.48796,1.26354,0.48819,0.41524,2.40315,-1.65755,1.50995,-1.13235,-0.02363,1,2,2,2,2,2,2,2,2,2
-1.13301,-2.28875,-0.17483,-1.18841,0.56391,0.46031,1.59531,1.85584,1.11706,2.21287,0.25433,1.07572,-0.31440,-0.02826,-0.34213,-0.80623,2,1,2,2,2,2,2,2,2,2
1.49413,0.91745,0.54642,-0.40567,-0.63842,-0.72502,-1.28268,-1.01983,-0.17192,-1.23648,1.05888,-0.58357,-0.26963,-0.45052,-1.13235,-0.75033,2,2,2,2,2,2,1,2,2,2
1.78604,0.91745,0.88807,-0.24913,-0.66774,-0.24348,-1.67513,-0.21731,0.41398,0.41480,1.00524,0.22764,0.22286,-0.42035,-0.07872,-0.80623,2,2,2,2,1,2,2,2,2,2
1.37737,-0.87062,1.11583,0.84670,-1.45952,0.79368,-1.24997,0.51832,0.85341,1.36888,1.05888,0.92823,1.43170,-0.23939,0.97491,-0.80623,2,2,2,2,2,2,2,2,2,1
-1.13301,0.60916,0.20477,0.84670,-1.04897,-0.09531,-0.69400,0.15050,1.26354,1.07532,0.89797,1.18634,1.11829,-0.17907,0.59177,-0.80623,2,2,2,2,1,2,2,2,2,2
1.78604,0.91745,0.81215,0.27269,-0.78504,-0.16940,-1.67513,-0.51826,-1.08006,-1.23648,0.81752,-1.02605,1.29738,-0.05842,-0.86894,0.06022,2,2,2,2,2,2,1,2,2,2
-0.95786,0.67082,-0.66832,-1.65805,1.47299,-0.09531,0.05821,1.85584,-1.10936,1.58905,0.89797,0.48575,1.43170,-0.99341,-1.13235,-0.80623,2,2,2,2,2,2,2,2,2,1
-0.72434,-0.43902,0.16681,0.84670,0.35863,0.20102,-0.56318,-0.18388,-1.66596,-0.72275,-1.22067,-0.98918,0.13332,-0.81245,1.26226,-0.80623,2,2,1,2,2,2,2,2,2,2
-1.13301,-0.00742,0.09089,0.84670,1.23839,1.12706,1.59531,0.48488,0.79482,-0.46588,-0.06748,-1.28416,-0.76212,-0.17907,0.95096,0.14407,2,2,2,2,2,2,2,1,2,2
0.82275,-1.17891,0.58438,0.84670,-1.16627,0.31214,0.25443,-0.21731,0.38469,-1.23648,-1.62294,-0.73107,-1.16506,0.57496,1.26226,1.48568,2,2,2,2,2,2,2,2,1,2
1.05628,-0.62399,-0.17483,0.84670,-1.28357,0.08989,0.35255,-0.31763,1.26354,-1.23648,-1.62294,-1.06293,-1.07552,0.18286,1.09464,1.26208,2,2,2,2,2,2,2,2,1,2
1.78604,-0.13073,2.14077,0.84670,-0.11057,1.05298,-0.17073,0.75239,0.76552,0.30472,1.03206,-0.87856,-0.18008,-1.05373,-1.13235,-0.72238,2,2,2,2,2,1,2,2,2,2
-0.69515,-0.37736,0.09089,0.84670,0.03606,0.08989,-0.72670,-0.45138,-1.66596,-1.16309,-0.81839,-1.02605,0.44672,-1.05373,1.26226,-0.77828,2,2,1,2,2,2,2,2,2,2
0.09299,-0.25405,-1.31366,-1.44932,1.32636,0.16398,0.64689,1.85584,-1.10936,1.03862,1.05888,1.48132,0.89444,-0.17907,-1.13235,-0.80623,2,2,2,2,2,2,2,2,2,1
1.31899,0.91745,0.05293,-0.61440,-1.40087,-0.76206,-1.67513,-0.18388,0.06244,0.04785,1.05888,0.52262,1.29738,0.03206,0.66361,-0.80623,2,2,2,2,1,2,2,2,2,2
0.29732,0.91745,0.50846,-0.87531,1.32636,-1.24360,-0.13802,-1.48796,-1.54878,-0.83283,-1.62294,0.85448,-1.07552,1.78139,1.26226,1.82108,2,2,2,2,2,1,2,2,2,2
-1.13301,-1.17891,-0.78221,0.84670,0.03606,1.01593,-0.03991,0.21738,-0.69923,-0.75944,-0.95249,-1.28416,0.31240,-0.81245,1.26226,-0.61058,2,2,1,2,2,2,2,2,2,2
-0.63677,0.91745,-1.35162,-0.66659,-1.45952,-0.94727,0.28714,-0.18388,1.26354,0.89184,0.65661,0.96510,0.98398,-0.17907,0.51993,-0.80623,2,2,2,2,1,2,2,2,2,2
-1.13301,0.36253,0.77419,0.84670,0.82784,0.12694,0.22173,-0.35107,-0.02544,-1.23648,-0.60385,-0.25172,-0.94120,0.39399,1.26226,0.45152,2,2,2,2,2,2,2,1,2,2
-0.98706,-1.85715,1.45748,0.16833,-1.31289,1.27523,-0.43236,0.28426,0.29680,-1.01631,-1.62294,-1.28416,-1.25461,0.36383,1.26226,1.54158,2,2,2,2,2,2,2,2,1,2
-0.34487,0.91745,-1.31366,0.58579,-1.45952,-0.87319,-0.69400,-1.48796,0.64834,-1.08970,1.05888,0.59637,0.84966,1.84172,-0.55765,1.93288,1,2,2,2,2,2,2,2,2,2
0.76437,-1.30223,-1.19977,-1.08404,-0.87302,0.97889,0.71229,1.85584,1.26354,1.51566,0.52252,0.41200,-0.58303,-0.39019,-1.13235,-0.80623,2,2,2,2,2,2,2,2,2,1
