A1,A2,A3,A4,A5,A6,A7,A8,A9,L1,L2,L3,L4,L5
-0.33491,0.755561,-0.14956,-0.115752,1.353645,1.195013,-0.71154,0.268925,1.665323,2,3,5,4,1
-0.289799,0.915102,0.090601,-1.063813,1.664877,-0.536337,0.796923,-0.575702,0.83591,1,4,3,5,2
0.372989,-0.690713,0.240266,0.026111,-0.804233,0.816063,0.807327,1.518557,0.287594,5,2,3,1,4
-0.904006,-0.649093,1.441069,1.102195,0.347327,-1.120407,0.245554,-0.617241,1.252352,2,5,3,4,1
-1.691717,1.643442,1.068646,0.835769,1.727124,1.069856,0.349586,0.030076,0.249421,1,2,3,5,4
-1.209374,-0.517299,-1.611406,-1.672787,-0.593286,-0.894427,-0.853717,1.438941,0.5444,3,5,4,1,2
0.688767,0.297748,-0.222652,0.787328,-0.665907,-0.755363,-1.023636,0.417773,-0.382183,3,4,5,1,2
-1.372468,-1.450267,-0.233094,-1.174536,-0.012319,-0.929193,-1.009765,-0.894168,0.53746,2,4,5,3,1
0.473622,1.386789,0.487388,-0.444459,-0.652075,1.354937,-0.805168,0.030076,1.130889,4,1,5,3,2
0.185604,-1.214424,-0.577672,1.392842,-0.949474,-1.454161,-1.020168,0.677392,-1.471873,2,4,3,1,5
-0.296739,-1.68611,0.097562,-1.406361,1.391684,-1.558459,-0.330089,-0.208774,-0.139258,1,5,4,3,2
-1.643136,-0.767015,-1.044071,1.212918,1.412433,0.63528,1.42805,0.383157,-1.034609,2,3,1,4,5
1.559761,-1.204019,0.971189,-1.164156,-1.468195,-1.120407,-0.829443,0.663546,1.231529,5,4,3,2,1
0.279296,1.001809,-1.614887,0.638545,1.536926,0.016444,0.457086,-0.800705,-1.131778,1,3,2,4,5
-0.414722,0.509313,-1.179814,1.662728,0.748471,-0.807512,-0.281541,0.867779,0.5444,2,5,4,1,3
1.597932,-1.162399,1.27052,1.507025,-1.651476,-1.450684,1.549421,0.189309,-1.166482,5,4,1,2,3
-1.008109,-1.360092,-1.165891,0.233716,-1.69989,-0.126097,-0.877991,-0.783397,0.200836,5,2,4,3,1
0.359109,0.027222,-1.057993,-1.36138,0.758845,1.448806,0.165796,1.41471,0.270243,3,1,5,2,4
0.41463,0.661918,1.301845,-1.271418,1.128866,0.61442,-1.654763,0.362388,-0.35442,1,2,5,3,4
-1.341238,-1.547379,0.226344,-1.056893,-0.119522,0.468403,-0.201783,0.424696,-1.336529,3,1,4,2,5
-0.761732,1.709339,-0.814352,0.631625,-0.223266,-1.433301,1.61184,1.473557,-1.405936,3,5,1,2,4
1.355026,1.418003,1.729957,1.524325,-0.005403,0.548365,-0.933474,1.113552,1.526509,4,3,5,2,1
1.684685,1.698934,-0.142599,0.704286,1.654503,0.110312,-0.749685,1.342016,-0.344009,1,3,5,2,4
0.688767,-0.298797,-0.56723,1.32364,1.014748,-0.463328,1.35176,0.241232,-1.638449,2,4,1,3,5
-0.553526,-1.169336,1.200908,1.264819,-0.095315,1.271499,-0.718475,-0.323006,-0.118436,2,1,5,4,3
-0.973408,0.627235,-0.62292,0.901511,-0.399631,-0.014846,1.68813,-1.285327,-0.239899,4,2,1,5,3
-1.139972,-1.266448,-1.510469,-1.195296,-1.34716,1.733888,1.417647,1.39394,1.207237,5,1,2,3,4
1.733266,-0.940429,-1.545275,1.693869,-1.253791,-0.379889,1.063939,1.013166,0.999016,5,4,1,2,3
0.442391,-1.654896,0.414295,-0.641684,0.803801,-1.513263,1.549421,0.829702,-1.357351,3,5,1,2,4
0.234185,0.311621,-0.908328,0.247556,0.969792,-1.325527,-0.753152,-1.295712,1.717378,2,5,3,4,1
-1.632726,-0.035207,0.066237,0.815009,-0.275138,0.823017,-0.014526,1.317785,-0.416886,4,2,3,1,5
-0.019132,1.456154,0.463024,-0.579402,-0.690114,1.556581,-1.627021,-1.02917,-0.545289,3,1,5,4,2
0.574254,0.25266,-0.066026,-0.614003,0.575564,0.569224,1.365631,1.549712,1.53345,4,5,3,1,2
-0.116294,-0.787825,-1.493066,1.219838,-1.399032,-1.603655,1.594502,-0.291852,-1.187304,4,5,1,2,3
0.824101,-0.118446,0.125407,-0.067311,-0.959849,-0.602392,-0.614443,1.352401,-0.049029,5,3,4,1,2
-0.723561,-1.498823,-1.071915,-0.094992,0.347327,0.311955,-1.554198,-0.413007,-1.714797,1,2,4,3,5
0.955965,-1.068756,1.51068,-0.250695,-0.655533,0.64571,-1.564602,0.151231,-0.108025,4,1,5,2,3
-0.244688,0.783307,0.623131,0.718127,1.426266,-0.866614,0.52644,-1.001477,1.318288,1,4,3,5,2
1.452188,0.280406,-0.870041,-1.240277,-1.412865,-1.638421,-1.380812,0.237771,1.203767,4,5,3,2,1
0.921264,1.237652,1.399302,1.244059,-0.769651,-0.244302,-1.006297,-1.673024,-0.198254,3,2,4,5,1
0.556904,1.313955,-1.005784,0.109153,-0.257847,1.41404,0.432812,1.442402,1.696556,5,3,4,2,1
0.518733,-0.881468,1.186986,1.351321,-0.783484,-0.786653,-0.676862,1.141245,1.293996,4,5,3,2,1
-1.04281,0.020285,-1.054513,-0.887349,1.000915,-0.856185,-0.524282,0.964704,0.034259,1,5,4,2,3
1.358496,1.03996,-1.545275,0.711207,1.447015,1.021183,-0.57283,-0.167235,-1.562102,1,2,4,3,5
1.51812,-1.651427,-1.538314,-1.184916,0.793427,0.249376,-0.059606,-0.869937,-1.35041,1,2,3,4,5
1.275213,-1.245638,0.26463,0.981093,1.049329,-0.901381,-0.288476,-1.51033,-0.881913,1,4,2,5,3
1.237042,-0.073359,-0.344473,-0.402938,0.21246,-1.012632,-0.153235,-0.710704,-1.079723,1,4,2,3,5
0.806751,-1.609808,1.291403,0.821929,-0.399631,-0.963959,1.705469,-1.067247,0.704036,3,4,1,5,2
-0.661099,1.088516,1.74736,1.347861,0.665476,0.847353,-0.174041,-0.46147,-1.166482,2,1,3,4,5
1.559761,1.712807,1.618579,0.033031,-0.669365,-0.897904,-0.808636,-0.613779,-0.0525,3,5,4,2,1
0.05027,0.415669,0.459543,-0.01541,0.485653,-1.005679,1.712404,1.027012,-1.593335,3,4,1,2,5
0.074561,0.908166,0.591805,-0.171113,-0.192142,1.626113,1.441921,0.943934,-0.843739,4,1,2,3,5
1.063538,-0.829444,0.212421,0.84615,-1.025554,1.507908,1.636114,1.179322,0.284124,5,2,1,3,4
-1.091391,-1.124248,-0.44541,-1.492863,1.602631,-1.391582,-1.647827,-1.018785,0.828969,1,4,5,3,2
-1.091391,0.460757,-1.719305,-1.164156,0.561732,0.381487,0.363457,0.234309,-1.454521,1,2,3,4,5
0.438921,1.359042,-0.974459,0.686986,1.41935,0.663093,1.577163,-0.104926,-1.405936,2,3,1,4,5
-1.500862,-1.523101,1.263559,1.375542,-0.496459,1.302788,0.477892,-0.672626,0.901846,4,1,3,5,2
-1.146912,-1.44333,1.256597,-1.34408,0.91792,1.042043,-0.361299,-1.02917,-0.108025,2,1,4,5,3
-0.827664,-0.194748,0.438659,1.704249,-1.509693,-1.655804,-1.307989,-1.212634,-0.489764,4,5,3,2,1
-1.254485,1.723212,1.260078,0.372119,-1.554649,-0.925717,1.27547,1.286631,-1.600276,4,3,2,1,5
-0.064243,0.197168,1.552447,0.233716,-0.126438,0.62485,-0.423718,-0.734935,1.668793,3,2,4,5,1
-0.33144,-0.021334,-0.970978,-0.226475,-0.717779,-0.494618,-0.278073,-0.762627,-1.107486,3,2,1,4,5
-0.508415,-1.360092,-0.650764,-0.074231,0.22975,-0.268638,0.120716,-0.693396,-1.378173,1,3,2,4,5
0.695708,-1.165868,-1.068435,1.583146,1.488512,1.163724,0.734504,-0.236466,0.811617,1,2,4,5,3
-1.545973,-1.339282,-1.242464,-0.818148,-0.292428,0.937745,1.251196,1.729714,1.741671,5,4,3,2,1
-0.116294,0.044563,0.877213,0.40672,-0.026152,0.092929,-0.961216,0.10623,-0.184373,3,2,5,1,4
1.719385,-0.156597,-1.256387,0.050332,1.052787,0.975987,0.744907,-1.316481,0.412527,1,2,3,5,4
-0.799903,0.200636,1.468913,-0.558642,0.419948,1.03509,-0.593637,0.822779,0.999016,4,1,5,3,2
-1.601495,0.349772,-1.639251,0.212955,1.253359,1.605253,-0.1463,-1.181479,-0.597345,2,1,3,5,4
-0.092004,-0.347353,-0.904847,1.555466,-0.403089,-1.346386,-1.373876,0.147769,0.370883,3,4,5,2,1
-1.119152,0.308153,-0.473254,-0.960011,-0.956391,-0.970913,-1.464037,0.151231,-1.520457,2,3,4,1,5
-0.255098,1.438813,-0.184366,0.579724,-1.035928,0.496215,0.235151,-1.548407,-0.05944,4,1,2,5,3
-1.153853,1.320891,-1.719305,0.41364,-0.154103,0.774344,-0.753152,-1.032631,0.155721,3,1,4,5,2
1.594462,-0.735801,-1.63229,1.081435,1.564591,-1.047398,0.890552,1.020089,-0.344009,1,5,3,2,4
-0.255098,0.863078,-0.807391,0.821929,-1.239958,-0.428562,-0.60404,0.722393,1.127419,5,3,4,2,1
-0.102414,-1.48495,0.814563,0.015731,-0.278596,0.329338,-1.096458,0.158154,0.94349,4,2,5,3,1
1.16417,1.362511,0.717106,-1.285258,-1.565023,-0.039182,-1.193554,-0.499547,1.745141,5,2,4,3,1
0.42157,-1.391306,0.271591,0.019191,0.260874,-1.196892,0.141522,0.725854,0.332709,3,5,4,1,2
-0.369611,0.602957,1.32969,-0.274916,0.288539,0.145078,1.143697,1.245092,0.610337,4,5,2,1,3
1.125999,0.27347,-0.421046,0.946492,-1.039386,-1.103024,-1.633956,1.172399,-1.353881,2,3,5,1,4
-0.733971,-0.257178,1.075607,-1.271418,1.187654,0.572701,0.314909,-1.517253,-1.253241,1,2,3,5,4
-0.442483,0.998341,-0.38972,0.240636,-1.322953,1.334078,1.296277,-1.427252,-0.409946,4,1,2,5,3
1.695095,1.685061,0.20546,-1.115715,-0.762735,1.226303,-0.493073,1.497788,-1.416347,4,2,3,1,5
-0.546586,1.501242,0.118445,0.84961,-0.285512,1.073332,-0.056138,-0.471854,0.999016,4,1,3,5,2
0.348698,-0.794761,1.39234,0.763108,-0.67974,0.621373,-0.167106,0.521621,1.169063,5,2,4,3,1
0.706118,1.067707,-0.535905,0.43786,-1.112007,-0.126097,1.358696,0.684315,1.158652,5,4,1,3,2
1.708975,-1.297662,1.736918,-0.4583,-1.177712,0.148555,-1.346135,-0.939168,-1.333059,3,1,5,2,4
-1.469631,-0.163534,0.598766,0.956872,0.312746,0.099882,0.044426,1.691637,0.429879,3,4,5,1,2
-0.584757,0.370582,-0.118235,1.112576,0.886796,1.19849,-0.087348,1.099705,0.887965,4,1,5,2,3
-1.629255,-0.194748,-0.842197,0.828849,-1.364451,1.351461,-0.850249,-1.16071,1.415458,5,2,3,4,1
-0.359201,0.679259,-0.417565,1.140256,-0.060733,-0.644112,-1.113797,1.324709,0.679744,3,4,5,1,2
0.567314,1.168287,-0.671648,-1.053433,1.370936,0.784774,-0.354363,0.819317,0.589515,1,3,5,2,4
-1.205904,-0.666435,1.239195,1.610827,-1.04976,-0.671924,-0.71154,-0.444162,1.1413,5,3,4,2,1
-0.789493,1.244589,-0.372317,1.396302,1.364019,0.047733,-1.307989,0.763932,1.307877,1,4,5,3,2
-1.386349,1.223779,0.703184,-1.122635,1.713291,0.857783,-1.633956,-1.524176,0.030789,1,2,5,4,3
0.005159,0.360177,-0.010336,0.86345,1.440098,1.111575,-0.614443,-1.382251,0.967783,1,2,4,5,3
-1.462691,0.197168,1.312287,-1.548224,1.512719,0.447543,0.568053,-0.599933,-1.14566,1,3,2,4,5
0.577724,0.204104,-0.730818,0.642005,-0.261305,-1.426348,0.86281,0.130462,-0.607756,3,5,1,2,4
0.359109,1.026087,-1.364285,-0.344117,0.949043,0.343245,-1.412021,-0.46147,-0.933968,1,2,5,3,4
0.078031,-0.302265,1.5072,-1.548224,0.952501,0.517075,1.223454,0.583929,1.561213,3,5,2,4,1
0.959435,0.928975,0.069717,0.161054,0.37845,-1.34291,1.296277,-0.426854,1.682675,3,5,2,4,1
-0.945647,-1.249106,1.618579,-0.742026,-0.385798,-1.172556,-0.576298,-1.018785,-0.15314,2,5,3,4,1
0.261946,0.831863,-0.991862,1.30634,-0.205975,0.784774,-0.309283,1.158552,1.484865,4,3,5,2,1
-0.994228,0.11046,-1.701902,1.008773,-0.237098,-1.624515,1.143697,1.508173,-0.55223,3,5,2,1,4
-1.139972,-0.357758,-1.670576,0.133374,1.574966,1.334078,1.514744,0.732777,-0.472412,1,3,2,4,5
1.334205,1.137072,1.322729,0.960332,-0.416921,-1.203845,1.466196,-0.205312,1.703497,4,5,2,3,1
1.604872,1.532457,-0.264419,0.510522,1.007831,0.875166,-1.609682,-0.264159,0.311887,1,2,5,4,3
-1.289186,0.276938,-1.33644,-1.029213,-1.146588,-1.099547,-1.259441,0.763932,1.63409,4,3,5,2,1
-0.432073,1.08158,0.153251,1.565846,1.000915,0.739578,-0.392508,0.348541,-1.256711,1,2,4,3,5
1.51465,-0.472211,-0.340992,-0.93579,-1.150046,0.012967,0.391199,-0.610318,-1.281003,4,2,1,3,5
-0.848484,-1.016732,-1.406052,-1.624346,0.845299,-1.381152,-0.63525,-1.032631,-1.614157,1,4,2,3,5
0.650596,-1.516164,-0.967498,-1.236817,0.291997,0.2459,-1.158877,1.303939,-0.121907,2,3,5,1,4
-0.220397,-0.957771,1.674268,-1.679707,-0.202517,-1.645374,1.556357,-1.461868,0.565222,3,5,1,4,2
1.653454,-1.245638,-0.588114,-0.119212,-1.080884,-1.203845,0.682488,1.667406,-0.062911,4,5,2,1,3
-1.171203,1.549798,0.574402,-1.558605,0.523692,0.989894,1.483534,1.2624,-0.927028,4,3,1,2,5
1.247453,-1.654896,0.111484,-1.233357,-0.105689,0.332815,1.369099,0.32431,-0.6494,4,2,1,3,5
1.379316,0.478098,0.85633,-1.520544,-0.814607,-0.713644,-1.030571,1.352401,1.588975,4,3,5,2,1
-0.636809,1.379852,-0.09039,0.475921,0.056843,1.657402,-0.347428,0.926626,0.207776,4,1,5,2,3
-0.994228,0.523186,0.637053,0.448241,0.727722,-0.456375,-1.24557,-1.319943,-0.815977,1,2,4,5,3
-1.539033,-0.902278,-0.351434,-1.406361,-1.461279,0.190274,-0.319686,-1.461868,-0.729218,4,1,2,5,3
-1.355118,0.890824,0.167174,-0.094992,-0.555247,0.23547,-1.054845,-1.534561,-1.440639,2,1,3,5,4
0.886563,-0.968176,1.120855,0.738887,-0.655533,0.412777,-1.103393,1.577404,1.130889,4,3,5,1,2
-1.167733,-0.264114,0.779757,1.468964,1.097743,0.944698,1.539018,-0.824936,-1.163012,2,3,1,4,5
-0.792963,0.987936,0.929422,-1.164156,1.502345,-0.039182,-0.066542,0.698162,1.398106,1,4,5,3,2
-1.466161,0.984468,-1.193736,-0.703965,-0.28897,0.617897,-0.808636,-0.613779,0.235539,3,1,5,4,2
-1.542503,-1.287258,0.661417,-1.399441,-1.125839,-0.140004,1.410712,-0.676088,-0.458531,5,2,1,4,3
-0.862365,0.301216,-1.183294,-0.503281,-0.302803,-0.025276,-1.377344,1.24163,-1.44411,3,2,4,1,5
0.40075,1.459623,0.156732,0.776948,0.630894,0.012967,-0.964684,0.282771,0.648511,2,4,5,3,1
0.025979,-0.173939,0.755393,1.29942,0.036095,0.972511,0.228215,-0.586087,-0.007385,3,1,2,5,4
1.448718,-0.357758,-1.378207,-1.728148,-1.326411,1.323648,-0.600572,-0.329929,-1.065842,5,1,3,2,4
0.813691,-1.734666,-0.598556,1.347861,1.222236,1.41404,-1.602747,0.777778,1.123949,2,1,5,4,3
-0.157936,-0.486084,0.595286,-1.620886,0.02572,0.82997,0.051361,0.919703,-0.493234,4,2,3,1,5
0.942084,1.293145,0.825005,1.088355,0.748471,-0.591963,-0.860652,1.020089,0.079374,2,4,5,1,3
0.713058,1.476964,0.045353,-1.060353,-1.582314,-0.647588,-0.669927,-0.946092,1.616738,5,2,3,4,1
0.04333,-1.668769,1.058204,-0.4583,0.693141,-1.064781,0.415473,0.130462,1.526509,2,5,3,4,1
-1.598025,-1.207487,-1.611406,-0.47906,0.928294,1.58787,-0.694201,1.528942,1.741671,4,2,5,3,1
1.563231,1.03996,0.73799,0.85653,-0.088398,-0.71712,-0.739282,0.836625,-1.360821,2,3,4,1,5
1.060068,-0.662967,-1.559198,0.223336,-0.575996,0.649186,-1.04791,-1.503407,-0.531408,3,1,4,5,2
0.293177,1.16135,0.469985,-1.205677,-0.503375,-1.5376,1.677727,-0.018387,0.665863,4,5,1,3,2
-1.580674,-0.520767,0.285514,0.140294,-1.686058,1.504431,0.235151,-1.451483,-1.371232,5,1,2,4,3
-0.615988,-0.843317,-0.696012,-0.569022,-0.033068,0.082499,1.334422,0.525082,0.388235,5,4,1,2,3
1.223162,1.209906,0.302917,-0.627844,-0.413463,-0.595439,-1.283715,1.17586,0.315357,3,4,5,1,2
-0.397372,-0.042144,-0.817833,-1.499783,-0.416921,-0.254732,1.702001,-0.610318,-1.687034,3,2,1,4,5
-0.775612,0.408733,0.828485,0.776948,-0.174852,1.692168,-0.898797,1.127398,0.575633,4,1,5,2,3
1.247453,1.185628,-0.549827,-1.634726,0.897171,1.045519,-1.207425,0.802009,-0.777803,2,1,5,3,4
-0.980348,0.984468,1.284442,1.617747,1.28794,-1.245565,-1.349602,-0.776474,-1.516987,1,3,4,2,5
-0.786023,0.901229,-0.734298,-1.139935,1.125408,-0.237349,-0.552024,-1.060324,-1.569042,1,2,3,4,5
1.556291,-0.607474,0.553519,0.991473,0.444155,-0.991772,-0.780894,0.452389,-0.774332,2,5,4,1,3
-0.074653,1.223779,-0.748221,-0.780087,0.347327,0.381487,1.105551,-1.396098,0.763032,4,3,1,5,2
-1.119152,0.426074,0.400373,1.223298,0.627436,-0.546767,0.477892,-1.434175,1.352992,2,4,3,5,1
1.587522,0.734751,0.066237,0.583184,-0.340842,0.600514,1.580631,-1.133017,1.602857,4,3,2,5,1
1.018426,0.564806,1.079087,1.448203,-1.04976,-0.852708,0.474424,-0.766089,-0.975613,5,3,1,2,4
0.726939,0.103524,1.62902,-0.669364,0.00843,0.158985,-1.131135,-1.306096,-0.163551,2,1,4,5,3
1.365436,0.061905,0.828485,-1.693548,0.499485,1.448806,0.259425,0.777778,-1.256711,3,1,4,2,5
-1.643136,0.426074,-0.911808,-1.541304,-1.19846,1.278452,-0.628314,-0.011463,-1.301825,4,1,3,2,5
0.307057,-0.812103,0.396892,-0.866589,-0.558705,-0.960483,1.625711,0.206616,-0.028207,4,5,1,2,3
-0.536176,0.842268,-0.274861,-0.434079,0.170962,0.023397,-0.586701,-1.295712,1.016368,2,3,4,5,1
0.05721,0.724347,1.632501,0.358279,1.329438,-1.395059,0.304506,1.17586,-0.413416,1,5,3,2,4
1.358496,-0.382036,1.535044,-1.34062,-0.907977,0.64571,1.008455,0.639315,-1.013786,4,2,1,3,5
1.566701,0.318557,0.048834,-1.434042,1.080452,1.549627,0.203941,-1.634947,0.978194,2,1,4,5,3
0.76511,1.28274,0.845888,-1.524004,0.202085,0.621373,-0.305815,-1.72841,-0.788214,2,1,3,5,4
-1.278776,-0.118446,0.67882,0.555503,-0.959849,0.729148,-1.197022,-0.63801,1.717378,4,2,5,3,1
1.299504,-0.277987,1.503719,-0.828528,-0.389256,-1.12736,0.946036,-0.728012,-1.721738,2,4,1,3,5
0.248066,-0.167002,0.195018,-1.240277,1.671794,-0.487664,-0.19138,-1.506868,0.527049,1,4,3,5,2
-0.411252,0.290811,0.101042,-0.077691,-1.475111,0.284142,0.581924,-0.073772,-0.246839,5,2,1,3,4
-1.684777,1.008746,0.351645,-1.634726,0.672392,-0.299928,-0.749685,-1.64187,-1.426758,1,2,3,5,4
0.820631,-1.720793,1.357534,-1.669327,-0.046901,-1.123883,1.167971,-1.524176,0.946961,3,4,1,5,2
-0.890125,-0.926556,0.261149,0.531283,-1.195002,-1.645374,-0.180977,-0.426854,0.488875,4,5,2,3,1
-0.928296,1.043429,-0.831755,1.074515,1.571508,1.511385,-0.718475,0.833163,1.071893,1,2,5,4,3
1.719385,1.470027,1.040801,0.960332,1.723666,1.396657,0.339183,1.660482,0.23901,1,3,4,2,5
-0.956057,1.355574,-0.434968,1.029534,0.987082,1.031613,0.307973,-1.081093,-0.972142,2,1,3,5,4
-0.609048,0.370582,0.480426,0.763108,-0.465335,0.642233,-0.281541,-1.191864,-1.166482,3,1,2,5,4
0.79287,0.221446,0.449101,-0.361418,-0.610577,0.22504,1.036197,-0.444162,-1.634979,4,2,1,3,5
-1.021989,0.526654,-1.621848,0.583184,0.672392,1.365367,1.268535,-1.278404,-0.35095,3,1,2,5,4
-0.001781,-0.173939,-0.382759,0.624705,-0.264763,-0.950053,0.630472,0.611622,0.370883,4,5,1,2,3
-1.115682,-1.134653,-1.461741,0.607404,0.544441,-0.967436,-0.645653,1.331632,0.103666,2,5,4,1,3
-0.359201,1.678124,-1.124124,-0.378718,-0.683198,0.433637,-0.923071,1.279708,0.325768,4,2,5,1,3
0.487502,-1.533506,-0.98142,-0.427159,-0.254389,-0.035705,-1.595811,0.926626,-0.566111,3,2,5,1,4
-0.893595,-1.595935,-0.288783,-0.209174,0.41649,1.125481,-0.080413,0.030076,-1.107486,2,1,4,3,5
0.917794,0.450352,0.925942,-1.184916,0.993999,-0.984819,1.400309,-0.329929,1.248881,3,5,1,4,2
0.255006,-0.853722,1.517641,0.126453,1.516177,-1.339433,-0.728878,-0.458008,-1.572513,1,4,3,2,5
1.466069,-0.91962,-1.305115,0.517442,-0.337384,-1.582796,-1.522989,1.303939,-0.076792,3,5,4,1,2
-0.522295,0.283875,-0.14956,-1.575905,1.730582,0.482309,0.682488,1.432018,-0.715336,1,4,3,2,5
-1.021989,-0.888405,-1.677538,-0.524041,-0.658991,0.569224,-0.555492,0.289694,0.447231,5,1,4,3,2
1.469539,-0.350821,1.437588,-1.427122,1.592256,0.777821,-0.506944,-1.323404,-0.767392,1,2,3,5,4
-0.765202,-1.09997,0.3238,-0.184954,0.662018,0.39887,1.594502,0.116615,1.016368,3,4,1,5,2
-0.643749,0.35324,1.653384,-1.676247,0.748471,0.475356,1.296277,1.719329,0.520108,3,5,2,1,4
-1.41064,-1.204019,-1.618368,0.026111,-0.413463,-0.918764,-0.812104,0.653161,-0.291954,3,5,4,1,2
1.198871,1.185628,-0.048623,-1.101874,-1.395574,-0.397273,-1.387747,-0.672626,0.190425,5,2,4,3,1
1.445248,-0.964707,1.361015,-0.93579,1.087368,-0.209536,-0.073477,1.594712,-1.516987,2,4,3,1,5
-0.404312,-0.55545,-1.500028,-0.274916,0.139839,1.097668,1.30668,-1.188403,-0.538349,3,2,1,5,4
-0.421663,-1.502291,0.647495,0.496682,-1.108549,1.626113,0.661682,1.56702,-1.201185,4,1,3,2,5
-0.754792,1.476964,1.667307,-1.492863,-0.946016,-0.845755,0.914826,-1.236865,-0.409946,4,3,1,5,2
-0.570877,0.852673,0.045353,1.230218,0.544441,0.002537,-0.541621,1.134321,-1.690505,2,3,4,1,5
1.386256,-0.177407,-1.667096,1.500104,-1.177712,-1.579319,-0.780894,-1.42379,0.110607,3,5,2,4,1
1.632633,-1.634086,-1.681018,-0.354497,0.672392,-1.475021,-0.288476,-0.056464,1.415458,2,5,4,3,1
-0.70621,0.47463,0.254188,1.552006,-1.665309,0.697859,-0.545089,0.075076,-0.024737,5,1,4,2,3
-1.264896,-0.749674,0.880694,1.105655,1.253359,1.452282,0.654746,-1.385713,-0.392594,2,1,3,5,4
0.484032,1.254994,-1.308595,1.330561,-1.623811,-0.320787,-1.550731,-0.385315,-1.253241,5,1,4,2,3
0.008629,-1.193614,0.563961,-1.717768,1.156531,1.191537,1.549421,-0.208774,-1.614157,3,2,1,4,5
-0.574347,-0.035207,0.14281,1.084895,1.398601,-0.237349,-0.205251,-0.305698,-0.187843,1,4,3,5,2
1.233572,0.159016,0.44214,-1.586285,0.094883,-0.240825,1.299744,-1.257634,-0.767392,2,3,1,5,4
0.803281,0.852673,-0.170443,1.012233,-0.634784,1.059426,1.684663,-1.309558,-0.309306,4,2,1,5,3
1.660394,1.168287,0.901578,-0.188414,0.164046,1.494002,0.32878,-1.07417,0.912257,4,1,3,5,2
-0.799903,-0.708054,0.724068,0.894591,-1.215751,-0.751886,1.487002,-0.236466,0.322298,5,4,1,3,2
-0.855424,-1.446799,1.500239,1.29942,-0.634784,-0.53286,-0.773959,0.552775,-1.513517,3,2,4,1,5
-0.900536,-1.245638,0.271591,-1.672787,-0.240556,1.292358,-0.600572,-1.098401,0.808147,3,1,4,5,2
-0.359201,1.452686,-0.501099,-0.939251,-0.458419,0.492739,-0.992426,-0.257236,-1.003375,3,1,4,2,5
1.483419,-0.902278,-1.562678,-1.610506,-1.18117,0.22504,0.769182,0.6947,0.14878,5,3,1,2,4
0.841452,-0.742737,-0.970978,1.084895,-1.710265,0.916885,-1.172748,-0.257236,1.085775,5,2,4,3,1
1.184991,1.685061,-0.783027,-1.032673,0.464904,-0.963959,-0.104687,0.774316,1.082304,3,5,4,2,1
0.393809,1.476964,-0.772585,0.185275,-0.984056,-0.783176,0.585392,0.196232,1.686145,5,4,2,3,1
1.590992,-0.399377,-0.828274,0.299457,0.938668,-0.000939,1.223454,-0.869937,-1.131778,2,3,1,4,5
0.876153,-1.332345,0.9155,1.641968,-0.337384,0.374534,0.158861,-0.925322,-0.45159,3,1,2,5,4
0.41463,0.953253,-0.539386,-1.506703,0.924836,-0.675401,0.349586,-0.541086,0.468053,1,5,3,4,2
0.574254,0.578679,-0.222652,0.334058,-1.64456,1.156771,1.424583,-0.731473,-0.437709,5,2,1,4,3
0.605485,-0.67684,0.114965,-1.724688,0.78651,0.120742,-0.798233,1.32817,1.092715,3,4,5,1,2
0.490972,1.223779,-1.280751,1.032994,-0.489542,-0.560673,0.210877,1.48048,1.290525,4,5,3,1,2
-1.525153,1.137072,-0.581153,-1.094954,-0.226724,0.357151,-1.297586,1.310862,1.73473,4,3,5,2,1
0.803281,-1.283789,0.845888,-0.738566,0.074134,1.344508,-1.106861,0.757009,-0.673692,3,1,5,2,4
-1.306537,0.880419,0.379489,-0.793927,1.526552,-0.442468,1.625711,1.705483,1.144771,3,5,2,1,4
-1.636196,-0.357758,0.396892,1.074515,-0.745444,1.58787,-0.822507,1.020089,1.03719,4,1,5,3,2
-0.997698,-1.658364,-1.343401,0.86691,0.371534,0.816063,0.117248,1.352401,-0.923557,3,2,4,1,5
0.76858,0.304684,-0.278342,0.451701,-1.360993,-1.165603,1.712404,-0.606856,0.037729,5,4,1,3,2
0.175194,0.155548,-0.675128,-1.610506,-1.150046,1.41404,-1.065248,0.739701,0.360472,5,1,4,2,3
0.005159,1.046897,0.79716,-0.261075,-0.112605,0.2459,-0.205251,0.414312,-0.340539,3,2,4,1,5
-1.195494,-1.412116,-0.097351,-0.212634,-0.230182,-0.838802,1.71934,-1.64187,-0.25031,2,4,1,5,3
1.205812,-1.290726,-1.426935,-0.513661,-1.219209,1.535721,-0.128961,0.068153,1.217648,5,1,4,3,2
-0.740911,1.105858,0.748432,1.531245,0.821092,-0.15391,-1.578472,-0.129157,-1.398995,1,3,5,2,4
-0.470244,-0.496489,0.650975,-1.067273,-1.260707,0.617897,-0.524282,1.383555,-0.173962,5,2,4,1,3
-1.216314,0.512781,-0.14956,-1.108794,0.368076,-1.492404,0.488295,-1.441098,0.717918,3,5,2,4,1
0.435451,1.390257,1.009476,1.527785,-1.592688,0.023397,1.539018,-0.426854,0.481934,5,3,1,4,2
-1.316947,1.612227,-1.392129,-1.094954,0.129464,0.631803,0.425876,-1.427252,0.384764,4,1,2,5,3
0.05721,0.335899,1.026879,0.818469,-0.728154,0.25633,-0.368234,-1.361482,-1.551691,3,1,2,4,5
