A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,L1,L2,L3,L4,L5
7,21,147,3.00000,0.27900,0.74800,1.52000,41,110,27,1.00000,0.00000,0.00000,0.00000,0.00000
7,38,266,5.42900,0.33800,0.72900,1.55000,90,194,58,1.00000,0.00000,0.00000,0.00000,0.00000
7,32,224,4.57100,0.30800,0.77700,1.25000,69,174,55,1.00000,0.00000,0.00000,0.00000,0.00000
7,36,252,5.14300,0.30200,0.87300,1.36000,76,220,56,1.00000,0.00000,0.00000,0.00000,0.00000
10,63,630,6.30000,0.18400,0.61700,1.40000,116,389,83,1.00000,0.00000,0.00000,0.00000,0.00000
7,43,301,6.14300,0.29200,0.85000,1.33000,88,256,66,1.00000,0.00000,0.00000,0.00000,0.00000
7,24,168,3.42900,0.28000,0.60700,1.38000,47,102,34,1.00000,0.00000,0.00000,0.00000,0.00000
9,19,171,2.11100,0.29200,0.68400,1.52000,50,117,33,1.00000,0.00000,0.00000,0.00000,0.00000
7,30,210,4.28600,0.33800,0.76200,1.54000,71,160,46,1.00000,0.00000,0.00000,0.00000,0.00000
7,7,49,1.00000,0.30600,0.89800,1.36000,15,44,11,1.00000,0.00000,0.00000,0.00000,0.00000
6,11,66,1.83300,0.34800,1.00000,1.53000,23,66,15,1.00000,0.00000,0.00000,0.00000,0.00000
9,28,252,3.11100,0.25000,0.77000,1.47000,63,194,43,1.00000,0.00000,0.00000,0.00000,0.00000
7,20,140,2.85700,0.22900,0.86400,1.19000,32,121,27,1.00000,0.00000,0.00000,0.00000,0.00000
7,14,98,2.00000,0.26500,0.82700,1.18000,26,81,22,1.00000,0.00000,0.00000,0.00000,0.00000
6,11,66,1.83300,0.36400,0.83300,1.60000,24,55,15,1.00000,0.00000,0.00000,0.00000,0.00000
6,19,114,3.16700,0.30700,0.90400,1.59000,35,103,22,1.00000,0.00000,0.00000,0.00000,0.00000
7,32,224,4.57100,0.27200,0.86200,1.53000,61,193,40,1.00000,0.00000,0.00000,0.00000,0.00000
6,14,84,2.33300,0.27400,1.00000,1.28000,23,84,18,1.00000,0.00000,0.00000,0.00000,0.00000
9,24,216,2.66700,0.21300,0.46800,1.28000,46,101,36,0.98800,0.00000,0.00000,0.00600,0.00600
6,24,144,4.00000,0.29200,0.77800,1.35000,42,112,31,1.00000,0.00000,0.00000,0.00000,0.00000
6,11,66,1.83300,0.30300,0.97000,1.33000,20,64,15,1.00000,0.00000,0.00000,0.00000,0.00000
5,8,40,1.60000,0.35000,0.97500,1.00000,14,39,14,0.98000,0.00400,0.00000,0.00000,0.01600
7,20,140,2.85700,0.32900,1.00000,1.48000,46,140,31,1.00000,0.00000,0.00000,0.00000,0.00000
7,4,28,0.57100,0.39300,0.67900,3.67000,11,19,3,0.98800,0.00000,0.00000,0.00000,0.01200
7,51,357,7.28600,0.32500,0.87100,1.66000,116,311,70,1.00000,0.00000,0.00000,0.00000,0.00000
7,11,77,1.57100,0.41600,0.96100,1.60000,32,74,20,1.00000,0.00000,0.00000,0.00000,0.00000
6,24,144,4.00000,0.26400,0.76400,1.46000,38,110,26,1.00000,0.00000,0.00000,0.00000,0.00000
7,38,266,5.42900,0.28600,0.74800,1.69000,76,199,45,1.00000,0.00000,0.00000,0.00000,0.00000
7,4,28,0.57100,0.25000,0.89300,1.75000,7,25,4,0.98000,0.00000,0.00000,0.00000,0.02000
7,25,175,3.57100,0.18900,0.80600,1.22000,33,141,27,1.00000,0.00000,0.00000,0.00000,0.00000
7,22,154,3.14300,0.32500,0.80500,1.32000,50,124,38,1.00000,0.00000,0.00000,0.00000,0.00000
7,21,147,3.00000,0.38800,0.91200,1.84000,57,134,31,1.00000,0.00000,0.00000,0.00000,0.00000
8,27,216,3.37500,0.28200,0.87000,1.36000,61,188,45,1.00000,0.00000,0.00000,0.00000,0.00000
7,13,91,1.85700,0.33000,0.83500,1.58000,30,76,19,1.00000,0.00000,0.00000,0.00000,0.00000
7,8,56,1.14300,0.39300,1.00000,1.69000,22,56,13,1.00000,0.00000,0.00000,0.00000,0.00000
7,33,231,4.71400,0.35100,0.98700,1.53000,81,228,53,1.00000,0.00000,0.00000,0.00000,0.00000
9,9,81,1.00000,0.27200,0.75300,1.38000,22,61,16,0.99800,0.00000,0.00000,0.00000,0.00200
9,11,99,1.22200,0.25300,0.77800,1.92000,25,77,13,1.00000,0.00000,0.00000,0.00000,0.00000
7,11,77,1.57100,0.29900,1.00000,1.77000,23,77,13,1.00000,0.00000,0.00000,0.00000,0.00000
10,31,310,3.10000,0.19700,0.65200,1.30000,61,202,47,1.00000,0.00000,0.00000,0.00000,0.00000
10,38,380,3.80000,0.18700,0.46300,1.37000,71,176,52,0.99600,0.00000,0.00000,0.00400,0.00000
9,43,387,4.77800,0.27400,0.60500,1.68000,106,234,63,1.00000,0.00000,0.00000,0.00000,0.00000
7,7,49,1.00000,0.28600,1.00000,1.27000,14,49,11,0.99800,0.00000,0.00000,0.00000,0.00200
7,21,147,3.00000,0.30600,0.74100,1.67000,45,109,27,1.00000,0.00000,0.00000,0.00000,0.00000
6,14,84,2.33300,0.28600,1.00000,1.20000,24,84,20,1.00000,0.00000,0.00000,0.00000,0.00000
6,13,78,2.16700,0.33300,0.91000,1.37000,26,71,19,1.00000,0.00000,0.00000,0.00000,0.00000
6,10,60,1.66700,0.40000,0.96700,1.50000,24,58,16,1.00000,0.00000,0.00000,0.00000,0.00000
5,6,30,1.20000,0.43300,0.96700,1.63000,13,29,8,1.00000,0.00000,0.00000,0.00000,0.00000
5,12,60,2.40000,0.48300,1.00000,1.38000,29,60,21,1.00000,0.00000,0.00000,0.00000,0.00000
10,49,490,4.90000,0.16500,0.64900,1.35000,81,318,60,1.00000,0.00000,0.00000,0.00000,0.00000
6,13,78,2.16700,0.33300,0.84600,1.37000,26,66,19,1.00000,0.00000,0.00000,0.00000,0.00000
6,11,66,1.83300,0.39400,0.95500,1.53000,26,63,17,1.00000,0.00000,0.00000,0.00000,0.00000
6,13,78,2.16700,0.30800,1.00000,1.41000,24,78,17,1.00000,0.00000,0.00000,0.00000,0.00000
8,16,128,2.00000,0.21100,0.67200,1.42000,27,86,19,0.98600,0.01400,0.00000,0.00000,0.00000
6,30,180,5.00000,0.31100,0.80000,1.22000,56,144,46,1.00000,0.00000,0.00000,0.00000,0.00000
4,20,80,5.00000,0.38800,0.92500,1.41000,31,74,22,1.00000,0.00000,0.00000,0.00000,0.00000
4,22,88,5.50000,0.43200,0.97700,1.46000,38,86,26,1.00000,0.00000,0.00000,0.00000,0.00000
5,21,105,4.20000,0.33300,0.79000,1.46000,35,83,24,1.00000,0.00000,0.00000,0.00000,0.00000
9,29,261,3.22200,0.23000,0.61300,1.30000,60,160,46,1.00000,0.00000,0.00000,0.00000,0.00000
7,34,238,4.85700,0.28600,0.75600,1.36000,68,180,50,1.00000,0.00000,0.00000,0.00000,0.00000
7,6,42,0.85700,0.45200,0.97600,1.73000,19,41,11,1.00000,0.00000,0.00000,0.00000,0.00000
7,41,287,5.85700,0.34100,0.72100,1.58000,98,207,62,1.00000,0.00000,0.00000,0.00000,0.00000
8,8,64,1.00000,0.21900,0.87500,1.56000,14,56,9,0.99800,0.00000,0.00000,0.00000,0.00200
7,14,98,2.00000,0.34700,1.00000,2.00000,34,98,17,1.00000,0.00000,0.00000,0.00000,0.00000
5,20,100,4.00000,0.49000,0.99000,1.58000,49,99,31,1.00000,0.00000,0.00000,0.00000,0.00000
9,20,180,2.22200,0.23300,0.50000,1.62000,42,90,26,0.99800,0.00000,0.00000,0.00200,0.00000
8,7,56,0.87500,0.26800,0.78600,1.67000,15,44,9,1.00000,0.00000,0.00000,0.00000,0.00000
8,17,136,2.12500,0.19900,0.60300,3.00000,27,82,9,0.99800,0.00200,0.00000,0.00000,0.00000
8,19,152,2.37500,0.17800,0.72400,1.50000,27,110,18,1.00000,0.00000,0.00000,0.00000,0.00000
8,19,152,2.37500,0.18400,0.84900,1.47000,28,129,19,1.00000,0.00000,0.00000,0.00000,0.00000
7,14,98,2.00000,0.32700,0.84700,1.45000,32,83,22,1.00000,0.00000,0.00000,0.00000,0.00000
7,14,98,2.00000,0.31600,0.84700,1.48000,31,83,21,1.00000,0.00000,0.00000,0.00000,0.00000
7,11,77,1.57100,0.36400,0.89600,1.47000,28,69,19,1.00000,0.00000,0.00000,0.00000,0.00000
7,33,231,4.71400,0.26400,0.84400,1.20000,61,195,51,1.00000,0.00000,0.00000,0.00000,0.00000
7,36,252,5.14300,0.27800,0.93700,1.25000,70,236,56,1.00000,0.00000,0.00000,0.00000,0.00000
10,251,2510,25.10000,0.17900,0.51500,1.37000,449,1293,327,1.00000,0.00000,0.00000,0.00000,0.00000
7,6,42,0.85700,0.33300,0.64300,1.75000,14,27,8,0.99800,0.00000,0.00000,0.00000,0.00200
7,19,133,2.71400,0.20300,0.40600,2.25000,27,54,12,0.95400,0.00200,0.00000,0.04200,0.00200
6,15,90,2.50000,0.26700,0.83300,2.00000,24,75,12,1.00000,0.00000,0.00000,0.00000,0.00000
6,6,36,1.00000,0.41700,1.00000,1.88000,15,36,8,1.00000,0.00000,0.00000,0.00000,0.00000
7,17,119,2.42900,0.31100,0.90800,1.54000,37,108,24,1.00000,0.00000,0.00000,0.00000,0.00000
7,20,140,2.85700,0.25000,0.65700,1.46000,35,92,24,1.00000,0.00000,0.00000,0.00000,0.00000
7,24,168,3.42900,0.26800,0.70800,1.61000,45,119,28,1.00000,0.00000,0.00000,0.00000,0.00000
7,19,133,2.71400,0.27800,0.66200,1.37000,37,88,27,1.00000,0.00000,0.00000,0.00000,0.00000
6,7,42,1.16700,0.28600,0.85700,1.50000,12,36,8,1.00000,0.00000,0.00000,0.00000,0.00000
7,11,77,1.57100,0.32500,0.83100,1.47000,25,64,17,1.00000,0.00000,0.00000,0.00000,0.00000
7,42,294,6.00000,0.23500,0.57100,1.33000,69,168,52,1.00000,0.00000,0.00000,0.00000,0.00000
5,14,70,2.80000,0.38600,0.85700,1.69000,27,60,16,1.00000,0.00000,0.00000,0.00000,0.00000
7,22,154,3.14300,0.24700,0.88300,1.19000,38,136,32,1.00000,0.00000,0.00000,0.00000,0.00000
8,4,32,0.50000,0.25000,0.34400,8.00000,8,11,1,0.87143,0.02000,0.00000,0.00057,0.10800
7,11,77,1.57100,0.31200,1.00000,1.33000,24,77,18,1.00000,0.00000,0.00000,0.00000,0.00000
7,34,238,4.85700,0.29800,0.93700,1.31000,71,223,54,1.00000,0.00000,0.00000,0.00000,0.00000
7,6,42,0.85700,0.33300,1.00000,1.40000,14,42,10,1.00000,0.00000,0.00000,0.00000,0.00000
9,45,405,5.00000,0.25900,0.80500,1.40000,105,326,75,1.00000,0.00000,0.00000,0.00000,0.00000
7,16,112,2.28600,0.31300,0.97300,1.75000,35,109,20,0.99800,0.00200,0.00000,0.00000,0.00000
7,11,77,1.57100,0.39000,0.76600,1.76000,30,59,17,1.00000,0.00000,0.00000,0.00000,0.00000
7,74,518,10.57100,0.27600,0.68300,1.57000,143,354,91,1.00000,0.00000,0.00000,0.00000,0.00000
7,31,217,4.42900,0.28600,0.67300,1.55000,62,146,40,1.00000,0.00000,0.00000,0.00000,0.00000
7,11,77,1.57100,0.40300,0.96100,1.55000,31,74,20,1.00000,0.00000,0.00000,0.00000,0.00000
8,47,376,5.87500,0.26600,0.60400,1.56000,100,227,64,1.00000,0.00000,0.00000,0.00000,0.00000
7,56,392,8.00000,0.31900,0.82900,1.45000,125,325,86,1.00000,0.00000,0.00000,0.00000,0.00000
7,24,168,3.42900,0.19600,0.76200,1.38000,33,128,24,1.00000,0.00000,0.00000,0.00000,0.00000
8,40,320,5.00000,0.21300,0.65900,1.24000,68,211,55,1.00000,0.00000,0.00000,0.00000,0.00000
6,27,162,4.50000,0.24100,0.98800,1.11000,39,160,35,1.00000,0.00000,0.00000,0.00000,0.00000
6,44,264,7.33300,0.25400,0.68900,1.68000,67,182,40,1.00000,0.00000,0.00000,0.00000,0.00000
9,26,234,2.88900,0.17500,0.51700,1.37000,41,121,30,1.00000,0.00000,0.00000,0.00000,0.00000
7,20,140,2.85700,0.30700,0.85000,1.48000,43,119,29,1.00000,0.00000,0.00000,0.00000,0.00000
6,19,114,3.16700,0.33300,0.93000,1.27000,38,106,30,1.00000,0.00000,0.00000,0.00000,0.00000
6,25,150,4.16700,0.31300,1.00000,1.38000,47,150,34,1.00000,0.00000,0.00000,0.00000,0.00000
6,11,66,1.83300,0.33300,0.97000,1.57000,22,64,14,1.00000,0.00000,0.00000,0.00000,0.00000
7,16,112,2.28600,0.25900,0.76800,2.07000,29,86,14,1.00000,0.00000,0.00000,0.00000,0.00000
5,33,165,6.60000,0.37600,0.90300,1.44000,62,149,43,1.00000,0.00000,0.00000,0.00000,0.00000
10,37,370,3.70000,0.15400,0.45700,1.39000,57,169,41,0.99600,0.00000,0.00000,0.00200,0.00200
10,11,110,1.10000,0.20000,0.54500,2.20000,22,60,10,0.94800,0.00000,0.00000,0.00000,0.05200
9,17,153,1.88900,0.22900,0.58200,1.67000,35,89,21,0.99800,0.00000,0.00000,0.00000,0.00200
9,5,45,0.55600,0.24400,0.62200,1.83000,11,28,6,0.93800,0.00200,0.00000,0.00200,0.05800
7,26,182,3.71400,0.19200,0.62600,1.52000,35,114,23,1.00000,0.00000,0.00000,0.00000,0.00000
7,21,147,3.00000,0.25900,0.83700,1.46000,38,123,26,1.00000,0.00000,0.00000,0.00000,0.00000
7,11,77,1.57100,0.41600,0.81800,2.00000,32,63,16,1.00000,0.00000,0.00000,0.00000,0.00000
7,86,602,12.28600,0.29400,0.70100,1.69000,177,422,105,1.00000,0.00000,0.00000,0.00000,0.00000
7,33,231,4.71400,0.34600,0.87900,1.36000,80,203,59,1.00000,0.00000,0.00000,0.00000,0.00000
7,9,63,1.28600,0.34900,0.74600,1.69000,22,47,13,1.00000,0.00000,0.00000,0.00000,0.00000
9,11,99,1.22200,0.22200,0.73700,1.29000,22,73,17,0.99800,0.00000,0.00000,0.00000,0.00200
9,22,198,2.44400,0.21200,0.76300,1.62000,42,151,26,1.00000,0.00000,0.00000,0.00000,0.00000
7,47,329,6.71400,0.28600,0.71700,1.40000,94,236,67,1.00000,0.00000,0.00000,0.00000,0.00000
7,19,133,2.71400,0.33100,0.72900,1.69000,44,97,26,1.00000,0.00000,0.00000,0.00000,0.00000
7,25,175,3.57100,0.30300,0.70900,1.51000,53,124,35,1.00000,0.00000,0.00000,0.00000,0.00000
7,207,1449,29.57100,0.24900,0.77100,1.29000,361,1117,279,1.00000,0.00000,0.00000,0.00000,0.00000
7,51,357,7.28600,0.28300,0.91000,1.35000,101,325,75,1.00000,0.00000,0.00000,0.00000,0.00000
6,26,156,4.33300,0.28800,0.67900,1.41000,45,106,32,1.00000,0.00000,0.00000,0.00000,0.00000
9,28,252,3.11100,0.25800,0.60700,1.51000,65,153,43,1.00000,0.00000,0.00000,0.00000,0.00000
6,13,78,2.16700,0.35900,0.78200,1.33000,28,61,21,1.00000,0.00000,0.00000,0.00000,0.00000
6,11,66,1.83300,0.31800,0.71200,1.31000,21,47,16,1.00000,0.00000,0.00000,0.00000,0.00000
8,30,240,3.75000,0.24200,0.66700,1.35000,58,160,43,1.00000,0.00000,0.00000,0.00000,0.00000
6,12,72,2.00000,0.36100,0.90300,1.44000,26,65,18,1.00000,0.00000,0.00000,0.00000,0.00000
4,11,44,2.75000,0.43200,1.00000,1.36000,19,44,14,0.99800,0.00000,0.00000,0.00000,0.00200
7,20,140,2.85700,0.35700,0.70000,1.85000,50,98,27,1.00000,0.00000,0.00000,0.00000,0.00000
7,43,301,6.14300,0.31900,0.80100,1.41000,96,241,68,1.00000,0.00000,0.00000,0.00000,0.00000
7,41,287,5.85700,0.30700,0.80800,1.52000,88,232,58,1.00000,0.00000,0.00000,0.00000,0.00000
7,11,77,1.57100,0.41600,0.97400,1.52000,32,75,21,1.00000,0.00000,0.00000,0.00000,0.00000
7,15,105,2.14300,0.34300,1.00000,1.64000,36,105,22,1.00000,0.00000,0.00000,0.00000,0.00000
9,65,585,7.22200,0.26500,0.73000,1.67000,155,427,93,1.00000,0.00000,0.00000,0.00000,0.00000
7,11,77,1.57100,0.37700,0.96100,1.45000,29,74,20,1.00000,0.00000,0.00000,0.00000,0.00000
9,44,396,4.88900,0.24000,0.77500,1.42000,95,307,67,1.00000,0.00000,0.00000,0.00000,0.00000
7,7,49,1.00000,0.30600,0.95900,1.67000,15,47,9,1.00000,0.00000,0.00000,0.00000,0.00000
7,23,161,3.28600,0.27300,0.83900,1.47000,44,135,30,1.00000,0.00000,0.00000,0.00000,0.00000
7,7,49,1.00000,0.32700,1.00000,2.00000,16,49,8,1.00000,0.00000,0.00000,0.00000,0.00000
6,11,66,1.83300,0.37900,0.81800,1.67000,25,54,15,1.00000,0.00000,0.00000,0.00000,0.00000
4,6,24,1.50000,0.54200,1.00000,1.63000,13,24,8,0.98200,0.01000,0.00000,0.00000,0.00800
4,4,16,1.00000,0.56300,0.93800,4.50000,9,15,2,0.96600,0.00000,0.00000,0.00000,0.03400
5,17,85,3.40000,0.38800,0.85900,1.83000,33,73,18,0.99800,0.00200,0.00000,0.00000,0.00000
5,40,200,8.00000,0.44000,0.93500,1.40000,88,187,63,1.00000,0.00000,0.00000,0.00000,0.00000
6,38,228,6.33300,0.37700,0.83300,1.51000,86,190,57,1.00000,0.00000,0.00000,0.00000,0.00000
7,19,133,2.71400,0.39800,1.00000,1.71000,53,133,31,1.00000,0.00000,0.00000,0.00000,0.00000
7,18,126,2.57100,0.23800,0.71400,1.15000,30,90,26,1.00000,0.00000,0.00000,0.00000,0.00000
7,23,161,3.28600,0.28000,0.78300,1.29000,45,126,35,1.00000,0.00000,0.00000,0.00000,0.00000
7,7,49,1.00000,0.34700,1.00000,1.42000,17,49,12,1.00000,0.00000,0.00000,0.00000,0.00000
9,24,216,2.66700,0.28700,0.91200,1.72000,62,197,36,1.00000,0.00000,0.00000,0.00000,0.00000
9,39,351,4.33300,0.25900,0.69500,1.49000,91,244,61,1.00000,0.00000,0.00000,0.00000,0.00000
9,52,468,5.77800,0.30600,0.71800,1.66000,143,336,86,1.00000,0.00000,0.00000,0.00000,0.00000
7,45,315,6.42900,0.25400,0.70800,1.29000,80,223,62,1.00000,0.00000,0.00000,0.00000,0.00000
5,8,40,1.60000,0.55000,0.95000,1.83000,22,38,12,1.00000,0.00000,0.00000,0.00000,0.00000
5,12,60,2.40000,0.55000,0.98300,2.20000,33,59,15,1.00000,0.00000,0.00000,0.00000,0.00000
5,9,45,1.80000,0.33300,1.00000,1.88000,15,45,8,1.00000,0.00000,0.00000,0.00000,0.00000
8,48,384,6.00000,0.22100,0.55700,1.37000,85,214,62,1.00000,0.00000,0.00000,0.00000,0.00000
5,43,215,8.60000,0.45600,1.00000,1.42000,98,215,69,0.99800,0.00200,0.00000,0.00000,0.00000
6,40,240,6.66700,0.29600,0.72900,1.37000,71,175,52,1.00000,0.00000,0.00000,0.00000,0.00000
7,17,119,2.42900,0.33600,0.87400,1.74000,40,104,23,1.00000,0.00000,0.00000,0.00000,0.00000
9,34,306,3.77800,0.20900,0.49300,1.42000,64,151,45,0.99800,0.00000,0.00000,0.00200,0.00000
7,59,413,8.42900,0.22800,0.65900,1.24000,94,272,76,1.00000,0.00000,0.00000,0.00000,0.00000
9,91,819,10.11100,0.20600,0.73100,1.37000,169,599,123,1.00000,0.00000,0.00000,0.00000,0.00000
9,103,927,11.44400,0.24300,0.66300,1.42000,225,615,159,1.00000,0.00000,0.00000,0.00000,0.00000
5,13,65,2.60000,0.43100,0.92300,1.87000,28,60,15,1.00000,0.00000,0.00000,0.00000,0.00000
6,13,78,2.16700,0.30800,0.97400,1.41000,24,76,17,1.00000,0.00000,0.00000,0.00000,0.00000
5,32,160,6.40000,0.40600,1.00000,1.41000,65,160,46,1.00000,0.00000,0.00000,0.00000,0.00000
5,6,30,1.20000,0.43300,1.00000,1.63000,13,30,8,1.00000,0.00000,0.00000,0.00000,0.00000
5,3,15,0.60000,0.53300,1.00000,2.67000,8,15,3,0.99000,0.00200,0.00000,0.00000,0.00800
7,23,161,3.28600,0.32900,0.93800,1.39000,53,151,38,1.00000,0.00000,0.00000,0.00000,0.00000
7,5,35,0.71400,0.42900,0.88600,2.50000,15,31,6,1.00000,0.00000,0.00000,0.00000,0.00000
6,13,78,2.16700,0.35900,0.88500,1.65000,28,69,17,1.00000,0.00000,0.00000,0.00000,0.00000
6,12,72,2.00000,0.37500,0.94400,1.50000,27,68,18,1.00000,0.00000,0.00000,0.00000,0.00000
9,18,162,2.00000,0.25900,0.71000,1.56000,42,115,27,0.99800,0.00200,0.00000,0.00000,0.00000
7,10,70,1.42900,0.30000,0.77100,1.50000,21,54,14,1.00000,0.00000,0.00000,0.00000,0.00000
7,11,77,1.57100,0.36400,0.94800,1.47000,28,73,19,1.00000,0.00000,0.00000,0.00000,0.00000
9,30,270,3.33300,0.28500,0.60000,1.51000,77,162,51,1.00000,0.00000,0.00000,0.00000,0.00000
7,33,231,4.71400,0.36400,0.75300,1.68000,84,174,50,1.00000,0.00000,0.00000,0.00000,0.00000
9,157,1413,17.44400,0.22200,0.54000,1.58000,313,763,198,1.00000,0.00000,0.00000,0.00000,0.00000
7,11,77,1.57100,0.36400,0.90900,1.75000,28,70,16,1.00000,0.00000,0.00000,0.00000,0.00000
6,18,108,3.00000,0.31500,1.00000,1.62000,34,108,21,1.00000,0.00000,0.00000,0.00000,0.00000
6,16,96,2.66700,0.35400,1.00000,1.48000,34,96,23,1.00000,0.00000,0.00000,0.00000,0.00000
5,7,35,1.40000,0.40000,0.94300,1.75000,14,33,8,1.00000,0.00000,0.00000,0.00000,0.00000
5,4,20,0.80000,0.45000,0.80000,3.00000,9,16,3,0.98000,0.00000,0.00000,0.00000,0.02000
7,26,182,3.71400,0.37400,0.84600,1.66000,68,154,41,1.00000,0.00000,0.00000,0.00000,0.00000
7,35,245,5.00000,0.26900,0.93900,1.32000,66,230,50,1.00000,0.00000,0.00000,0.00000,0.00000
5,4,20,0.80000,0.60000,1.00000,2.40000,12,20,5,0.99000,0.00000,0.00000,0.00000,0.01000
5,27,135,5.40000,0.30400,0.88900,1.41000,41,120,29,1.00000,0.00000,0.00000,0.00000,0.00000
7,15,105,2.14300,0.37100,0.82900,1.77000,39,87,22,1.00000,0.00000,0.00000,0.00000,0.00000
7,26,182,3.71400,0.34600,0.72500,1.50000,63,132,42,1.00000,0.00000,0.00000,0.00000,0.00000
7,20,140,2.85700,0.25000,0.59300,1.35000,35,83,26,1.00000,0.00000,0.00000,0.00000,0.00000
7,17,119,2.42900,0.36100,0.78200,1.65000,43,93,26,1.00000,0.00000,0.00000,0.00000,0.00000
9,82,738,9.11100,0.24500,0.56200,1.48000,181,415,122,1.00000,0.00000,0.00000,0.00000,0.00000
7,65,455,9.28600,0.28400,0.84600,1.57000,129,385,82,1.00000,0.00000,0.00000,0.00000,0.00000
9,92,828,10.22200,0.24000,0.64100,1.54000,199,531,129,1.00000,0.00000,0.00000,0.00000,0.00000
9,48,432,5.33300,0.22700,0.65700,1.42000,98,284,69,1.00000,0.00000,0.00000,0.00000,0.00000
7,52,364,7.42900,0.26600,0.95900,1.21000,97,349,80,1.00000,0.00000,0.00000,0.00000,0.00000
5,43,215,8.60000,0.37200,0.88800,1.45000,80,191,55,1.00000,0.00000,0.00000,0.00000,0.00000
5,4,20,0.80000,0.50000,0.70000,10.00000,10,14,1,0.98400,0.00800,0.00000,0.00400,0.00400
9,20,180,2.22200,0.26100,0.61700,1.68000,47,111,28,1.00000,0.00000,0.00000,0.00000,0.00000
6,14,84,2.33300,0.29800,0.61900,1.79000,25,52,14,0.99800,0.00000,0.00000,0.00200,0.00000
7,11,77,1.57100,0.29900,1.00000,1.21000,23,77,19,1.00000,0.00000,0.00000,0.00000,0.00000
7,13,91,1.85700,0.37400,0.90100,1.70000,34,82,20,1.00000,0.00000,0.00000,0.00000,0.00000
7,30,210,4.28600,0.32400,0.94800,1.55000,68,199,44,1.00000,0.00000,0.00000,0.00000,0.00000
7,31,217,4.42900,0.28100,0.68200,1.56000,61,148,39,1.00000,0.00000,0.00000,0.00000,0.00000
10,262,2620,26.20000,0.18500,0.65500,1.31000,484,1715,369,1.00000,0.00000,0.00000,0.00000,0.00000
7,36,252,5.14300,0.26200,0.67100,1.27000,66,169,52,1.00000,0.00000,0.00000,0.00000,0.00000
7,18,126,2.57100,0.35700,1.00000,1.55000,45,126,29,1.00000,0.00000,0.00000,0.00000,0.00000
7,11,77,1.57100,0.37700,1.00000,1.53000,29,77,19,1.00000,0.00000,0.00000,0.00000,0.00000
7,25,175,3.57100,0.37100,1.00000,1.63000,65,175,40,1.00000,0.00000,0.00000,0.00000,0.00000
7,33,231,4.71400,0.35100,0.95700,1.45000,81,221,56,1.00000,0.00000,0.00000,0.00000,0.00000
9,17,153,1.88900,0.30700,0.98700,1.38000,47,151,34,1.00000,0.00000,0.00000,0.00000,0.00000
8,6,48,0.75000,0.37500,1.00000,1.64000,18,48,11,1.00000,0.00000,0.00000,0.00000,0.00000
7,13,91,1.85700,0.30800,0.82400,1.33000,28,75,21,1.00000,0.00000,0.00000,0.00000,0.00000
7,18,126,2.57100,0.25400,0.84100,1.39000,32,106,23,1.00000,0.00000,0.00000,0.00000,0.00000
7,38,266,5.42900,0.25200,0.62800,1.40000,67,167,48,1.00000,0.00000,0.00000,0.00000,0.00000
9,262,2358,29.11100,0.20900,0.70300,1.38000,492,1657,356,1.00000,0.00000,0.00000,0.00000,0.00000
6,19,114,3.16700,0.31600,0.88600,1.80000,36,101,20,1.00000,0.00000,0.00000,0.00000,0.00000
5,32,160,6.40000,0.41300,0.99400,1.35000,66,159,49,1.00000,0.00000,0.00000,0.00000,0.00000
5,23,115,4.60000,0.32200,1.00000,1.32000,37,115,28,1.00000,0.00000,0.00000,0.00000,0.00000
5,5,25,1.00000,0.28000,0.72000,1.75000,7,18,4,0.89200,0.00200,0.00000,0.00000,0.10600
8,41,328,5.12500,0.21000,0.66200,1.44000,69,217,48,1.00000,0.00000,0.00000,0.00000,0.00000
7,10,70,1.42900,0.32900,0.81400,1.28000,23,57,18,1.00000,0.00000,0.00000,0.00000,0.00000
7,54,378,7.71400,0.28600,0.87800,1.40000,108,332,77,1.00000,0.00000,0.00000,0.00000,0.00000
9,16,144,1.77800,0.17400,0.81900,1.32000,25,118,19,0.99200,0.00000,0.00000,0.00200,0.00600
6,8,48,1.33300,0.31300,0.87500,1.07000,15,42,14,0.98200,0.00000,0.00000,0.00000,0.01800
7,11,77,1.57100,0.29900,0.98700,1.35000,23,76,17,1.00000,0.00000,0.00000,0.00000,0.00000
7,18,126,2.57100,0.30200,0.98400,1.36000,38,124,28,1.00000,0.00000,0.00000,0.00000,0.00000
9,53,477,5.88900,0.25200,0.67700,1.54000,120,323,78,1.00000,0.00000,0.00000,0.00000,0.00000
7,53,371,7.57100,0.29900,0.92700,1.29000,111,344,86,1.00000,0.00000,0.00000,0.00000,0.00000
9,107,963,11.88900,0.21700,0.84200,1.34000,209,811,156,1.00000,0.00000,0.00000,0.00000,0.00000
8,17,136,2.12500,0.22800,0.88200,1.24000,31,120,25,1.00000,0.00000,0.00000,0.00000,0.00000
6,33,198,5.50000,0.30300,0.87400,1.46000,60,173,41,1.00000,0.00000,0.00000,0.00000,0.00000
9,16,144,1.77800,0.20800,0.71500,1.50000,30,103,20,0.99600,0.00400,0.00000,0.00000,0.00000
9,11,99,1.22200,0.28300,0.93900,1.56000,28,93,18,1.00000,0.00000,0.00000,0.00000,0.00000
9,14,126,1.55600,0.23800,0.89700,1.36000,30,113,22,1.00000,0.00000,0.00000,0.00000,0.00000
