A1,A2,A3,A4,A5,A6,A7,A8,A9,L1,L2,L3,L4,L5,L6,L7
-0.79798,-0.02607,-0.14062,0.01403,-0.27564,0.02649,0.13725,0.25201,0.14469,1,2,2,2,2,2,2
-0.63636,-0.02567,-0.09375,0.01377,-0.25641,0.02560,0.07190,0.24559,0.15113,1,2,2,2,2,2,2
-0.71717,-0.02506,-0.03125,0.01403,-0.27564,0.02546,0.17647,0.27448,0.15113,1,2,2,2,2,2,2
-0.41414,-0.02567,-0.12500,0.01403,-0.32051,0.02664,-0.08497,0.30658,0.24759,2,2,2,1,2,2,2
-0.43434,-0.02567,-0.12500,0.01403,-0.31410,0.02509,-0.09804,0.29695,0.24116,2,2,2,1,2,2,2
-0.79798,-0.02567,0.20312,0.01454,-0.28846,0.02686,0.42484,0.33868,0.15756,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.07812,0.01403,-0.36538,0.02753,0.18954,0.35795,0.22830,1,2,2,2,2,2,2
-0.43434,-0.02627,-0.06250,0.01403,-0.42949,0.02538,-0.03268,0.42857,0.35691,2,2,2,1,2,2,2
-0.63636,-0.02728,-0.03125,0.01403,-0.25641,0.03168,0.12418,0.25843,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,0.20312,0.01403,-0.30769,0.02464,0.42484,0.35795,0.17042,1,2,2,2,2,2,2
-0.65657,-0.02546,0.03125,0.01403,-0.25641,0.02701,0.18954,0.27127,0.14469,1,2,2,2,2,2,2
-0.71717,-0.02567,-0.12500,0.01249,-0.26282,0.02560,0.09804,0.24880,0.14469,1,2,2,2,2,2,2
-0.27273,-0.02567,0.42188,0.01532,-0.19872,0.02560,0.26797,0.29374,0.14469,1,2,2,2,2,2,2
-0.41414,-0.02567,-0.14062,0.01249,-0.39744,0.02560,-0.11111,0.37721,0.32476,2,2,2,1,2,2,2
-0.71717,-0.02567,-0.09375,0.01326,-0.26282,0.02694,0.12418,0.25201,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02668,-0.15625,0.01403,-0.27564,0.02649,0.11111,0.24880,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02587,-0.09375,0.01326,-0.35897,0.02501,0.18954,0.34510,0.22186,1,2,2,2,2,2,2
-0.55556,-0.02567,0.00000,0.01377,-0.23718,0.02560,0.09804,0.24880,0.14469,1,2,2,2,2,2,2
-0.57576,-0.02587,-0.06250,0.01403,-0.25000,0.02486,0.05882,0.24559,0.15113,1,2,2,2,2,2,2
-0.59596,-0.02668,-0.14062,0.01403,-0.25000,0.02560,0.01961,0.22953,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02546,-0.12500,0.01403,-0.46795,0.02679,0.15033,0.45746,0.33762,1,2,2,2,2,2,2
-0.71717,-0.02567,-0.09375,0.01403,-0.26282,0.02753,0.13725,0.25522,0.14469,1,2,2,2,2,2,2
-0.65657,-0.02546,0.01562,0.01429,-0.25641,0.02575,0.18954,0.26806,0.14469,1,2,2,2,2,2,2
-0.59596,-0.02567,0.07812,0.01557,-0.25000,0.02560,0.20261,0.27448,0.14469,1,2,2,2,2,2,2
0.15152,-0.02567,0.01562,0.01352,-0.40385,0.02560,-0.33333,0.41894,0.42122,2,2,2,2,1,2,2
-0.43434,-0.02567,0.12500,0.01403,-0.39744,0.02538,0.12418,0.43178,0.32476,2,2,2,1,2,2,2
-0.61616,-0.02567,0.23438,0.01480,-0.25000,0.02560,0.33333,0.30658,0.14469,1,2,2,2,2,2,2
-0.53535,-0.02567,-0.06250,0.01403,-0.23718,0.02553,0.03268,0.23596,0.14469,1,2,2,2,2,2,2
-0.47475,-0.02567,0.26562,0.01403,-0.23077,0.02486,0.26797,0.29374,0.15113,1,2,2,2,2,2,2
-0.33333,-0.02607,0.37500,0.01352,-0.20513,0.02560,0.26797,0.29374,0.14469,1,2,2,2,2,2,2
-0.49495,-0.02567,-0.06250,0.01403,-0.23077,0.02531,0.00654,0.22953,0.14469,1,2,2,2,2,2,2
-0.43434,-0.02567,0.15625,0.01403,-0.28846,0.02449,0.15033,0.33226,0.21543,2,2,2,1,2,2,2
-0.43434,-0.02567,0.15625,0.01403,-0.25000,0.02642,0.15033,0.29053,0.17042,2,2,2,1,2,2,2
-0.79798,-0.02486,-0.09375,0.01403,-0.33974,0.02516,0.16340,0.32905,0.20900,1,2,2,2,2,2,2
-0.67677,-0.02526,-0.06250,0.01300,-0.26282,0.02560,0.12418,0.26164,0.15113,1,2,2,2,2,2,2
-0.43434,-0.02567,-0.12500,0.01403,-0.46154,0.02531,-0.09804,0.44462,0.38907,2,2,2,1,2,2,2
-0.47475,-0.02607,0.04688,0.01403,-0.22436,0.02560,0.07190,0.23917,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.14062,0.01403,-0.32051,0.02531,0.13725,0.30016,0.18971,1,2,2,2,2,2,2
-0.73737,-0.02567,0.06250,0.01454,-0.27564,0.02560,0.26797,0.29374,0.15113,1,2,2,2,2,2,2
-0.55556,-0.02567,-0.03125,0.01403,-0.25000,0.02516,0.07190,0.25201,0.15113,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.14062,0.01403,-0.31410,0.02731,0.13725,0.29374,0.18328,1,2,2,2,2,2,2
0.09091,-0.02587,0.00000,0.01403,-0.52564,0.02583,-0.32026,0.53772,0.53698,2,2,2,2,1,2,2
-0.67677,-0.02607,-0.04688,0.01403,-0.26282,0.02472,0.13725,0.26485,0.15113,1,2,2,2,2,2,2
-0.49495,-0.02567,0.03125,0.01429,-0.23077,0.02560,0.08497,0.24559,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.07812,0.01403,-0.40385,0.02538,0.18954,0.39968,0.27331,1,2,2,2,2,2,2
-0.55556,-0.02607,-0.06250,0.01403,-0.23718,0.02560,0.04575,0.23596,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.10938,0.01403,-0.33333,0.02686,0.16340,0.31621,0.19614,1,2,2,2,2,2,2
-0.43434,-0.02567,-0.10938,0.01429,-0.25000,0.02560,-0.07190,0.23596,0.17042,2,2,2,1,2,2,2
-0.79798,-0.02567,-0.14062,0.01223,-0.30769,0.02642,0.13725,0.28411,0.17042,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.07812,0.01403,-0.30769,0.02523,0.18954,0.30016,0.17042,1,2,2,2,2,2,2
-0.51515,-0.02567,-0.12500,0.01403,-0.23718,0.02479,-0.03268,0.22311,0.15113,1,2,2,2,2,2,2
-0.41414,-0.02567,-0.12500,0.01403,-0.33974,0.02590,-0.08497,0.32263,0.26688,2,2,2,1,2,2,2
-0.63636,-0.02567,0.04688,0.01223,-0.25641,0.02560,0.18954,0.27448,0.15113,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.12500,0.01403,-0.34615,0.02538,0.15033,0.33226,0.21543,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.07812,0.01403,-0.33333,0.02790,0.18954,0.32263,0.19614,1,2,2,2,2,2,2
-0.71717,-0.02567,0.01562,0.01403,-0.26282,0.02768,0.22876,0.27769,0.14469,1,2,2,2,2,2,2
-0.71717,-0.02546,-0.14062,0.01352,-0.27564,0.02405,0.08497,0.25201,0.15113,1,2,2,2,2,2,2
-0.65657,-0.02567,-0.10938,0.01403,-0.26282,0.02338,0.07190,0.25201,0.15113,1,2,2,2,2,2,2
-0.35354,-0.02567,-0.01562,0.01403,-0.20513,0.02583,-0.04575,0.21027,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.14062,0.01300,-0.31410,0.02560,0.13725,0.29374,0.18328,1,2,2,2,2,2,2
-0.43434,-0.02486,0.04688,0.01454,-0.22436,0.02560,0.04575,0.23917,0.15113,1,2,2,2,2,2,2
-0.67677,-0.02587,-0.14062,0.01403,-0.26282,0.02472,0.05882,0.24559,0.15113,1,2,2,2,2,2,2
-0.79798,-0.02567,0.21875,0.01403,-0.30128,0.02694,0.42484,0.35152,0.16399,1,2,2,2,2,2,2
-0.51515,-0.02567,0.01562,0.01403,-0.23077,0.02590,0.08497,0.24559,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.04688,0.01403,-0.32051,0.02501,0.21569,0.32263,0.18971,1,2,2,2,2,2,2
-0.67677,-0.02567,0.03125,0.01609,-0.26282,0.02523,0.20261,0.28090,0.15113,1,2,2,2,2,2,2
-0.45455,-0.02506,-0.06250,0.01403,-0.22436,0.02560,-0.03268,0.21669,0.14469,1,2,2,2,2,2,2
-0.73737,-0.02627,-0.12500,0.01403,-0.27564,0.02560,0.11111,0.25843,0.15113,1,2,2,2,2,2,2
-0.45455,-0.02668,-0.10938,0.01326,-0.22436,0.02560,-0.05882,0.21027,0.14469,1,2,2,2,2,2,2
-0.61616,-0.02587,0.01562,0.01300,-0.25000,0.02516,0.15033,0.25843,0.14469,1,2,2,2,2,2,2
-0.59596,-0.02546,-0.03125,0.01377,-0.25000,0.02560,0.09804,0.24880,0.14469,1,2,2,2,2,2,2
-0.71717,-0.02607,-0.06250,0.01403,-0.26282,0.02642,0.16340,0.26164,0.14469,1,2,2,2,2,2,2
-0.41414,-0.02567,0.01562,0.01403,-0.21795,0.02598,0.01961,0.22953,0.14469,1,2,2,2,2,2,2
-0.51515,-0.02607,0.03125,0.01403,-0.23077,0.02590,0.09804,0.24559,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.14062,0.01300,-0.28205,0.02568,0.15033,0.26164,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,0.25000,0.01403,-0.30769,0.02553,0.46405,0.36758,0.17042,1,2,2,2,2,2,2
-0.75758,-0.02668,-0.04688,0.01403,-0.27564,0.02560,0.18954,0.27127,0.14469,1,2,2,2,2,2,2
-0.67677,-0.02567,0.01562,0.01532,-0.26282,0.02472,0.18954,0.27769,0.15113,1,2,2,2,2,2,2
-0.43434,-0.02567,0.12500,0.01403,-0.23077,0.02346,0.12418,0.26806,0.15756,2,2,2,1,2,2,2
-0.47475,-0.02526,-0.10938,0.01403,-0.22436,0.02598,-0.04575,0.21027,0.14469,1,2,2,2,2,2,2
-0.43434,-0.02567,0.15625,0.01377,-0.26282,0.02531,0.15033,0.30658,0.18971,2,2,2,1,2,2,2
-0.51515,-0.02627,-0.03125,0.01403,-0.23718,0.02523,0.04575,0.24238,0.15113,1,2,2,2,2,2,2
-0.57576,-0.02567,0.01562,0.01403,-0.25000,0.02538,0.11111,0.25843,0.15113,1,2,2,2,2,2,2
-0.73737,-0.02546,0.06250,0.01403,-0.27564,0.02560,0.26797,0.29374,0.15113,1,2,2,2,2,2,2
-0.71717,-0.02567,-0.09375,0.01223,-0.27564,0.02346,0.12418,0.26164,0.15113,1,2,2,2,2,2,2
-0.65657,-0.02567,0.04688,0.01403,-0.25641,0.02620,0.20261,0.27448,0.14469,1,2,2,2,2,2,2
-0.65657,-0.02567,-0.01562,0.01223,-0.25641,0.02560,0.15033,0.26164,0.14469,1,2,2,2,2,2,2
-0.67677,-0.02627,0.35938,0.01403,-0.25641,0.02679,0.46405,0.33868,0.14469,1,2,2,2,2,2,2
-0.61616,-0.02567,-0.09375,0.01403,-0.25641,0.02464,0.07190,0.24559,0.15113,1,2,2,2,2,2,2
-0.59596,-0.02567,-0.12500,0.01300,-0.25000,0.02560,0.00654,0.22953,0.14469,1,2,2,2,2,2,2
-0.47475,-0.02648,0.04688,0.01403,-0.22436,0.02605,0.08497,0.24238,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02466,-0.15625,0.01403,-0.28846,0.02598,0.11111,0.26485,0.15756,1,2,2,2,2,2,2
-0.69697,-0.02567,0.04688,0.01454,-0.26282,0.02560,0.22876,0.28411,0.14469,1,2,2,2,2,2,2
-0.51515,-0.02567,-0.10938,0.01403,-0.23077,0.02768,-0.01961,0.21669,0.14469,1,2,2,2,2,2,2
0.11111,-0.02567,0.01562,0.01403,-0.43590,0.02516,-0.33333,0.45104,0.45338,2,2,2,2,1,2,2
-0.55556,-0.02546,-0.10938,0.01403,-0.25000,0.02553,0.00654,0.23596,0.15113,1,2,2,2,2,2,2
-0.41414,-0.02567,0.18750,0.01403,-0.23077,0.02731,0.16340,0.28090,0.15756,2,2,2,1,2,2,2
-0.63636,-0.02587,-0.03125,0.01300,-0.25641,0.02516,0.12418,0.25843,0.15113,1,2,2,2,2,2,2
-0.43434,-0.02567,-0.01562,0.01532,-0.22436,0.02560,0.00654,0.22953,0.14469,1,2,2,2,2,2,2
-0.55556,-0.02567,-0.10938,0.01403,-0.25000,0.02531,0.00654,0.23596,0.15113,1,2,2,2,2,2,2
-0.79798,-0.02567,0.32812,0.01532,-0.31410,0.02686,0.52941,0.39005,0.18328,1,2,2,2,2,2,2
-0.47475,-0.02466,-0.12500,0.01403,-0.46795,0.02560,-0.05882,0.45746,0.38907,2,2,2,1,2,2,2
-0.43434,-0.02567,0.17188,0.01429,-0.22436,0.02724,0.16340,0.26806,0.15113,1,2,2,2,2,2,2
-0.79798,-0.02567,0.01562,0.01403,-0.28205,0.02531,0.25490,0.29374,0.15113,1,2,2,2,2,2,2
-0.59596,-0.02546,-0.06250,0.01377,-0.25000,0.02560,0.07190,0.24238,0.14469,1,2,2,2,2,2,2
-0.67677,-0.02567,-0.14062,0.01403,-0.26282,0.02516,0.05882,0.24559,0.15113,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.06250,0.01403,-0.30769,0.02509,0.20261,0.30016,0.17042,1,2,2,2,2,2,2
-0.43434,-0.02567,-0.06250,0.01403,-0.46154,0.02664,-0.03268,0.46067,0.38907,2,2,2,1,2,2,2
-0.41414,-0.02567,-0.12500,0.01403,-0.45513,0.02509,-0.09804,0.43820,0.38264,2,2,2,1,2,2,2
-0.63636,-0.02567,0.03125,0.01403,-0.25641,0.02486,0.17647,0.27127,0.15113,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.07812,0.01403,-0.28205,0.02583,0.18954,0.27448,0.15113,1,2,2,2,2,2,2
-0.67677,-0.02567,-0.03125,0.01557,-0.26282,0.02560,0.13725,0.26485,0.15113,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.14062,0.01403,-0.33333,0.02435,0.13725,0.30979,0.19614,1,2,2,2,2,2,2
-0.57576,-0.02567,-0.04688,0.01403,-0.25000,0.02516,0.07190,0.24559,0.15113,1,2,2,2,2,2,2
-0.57576,-0.02567,0.37500,0.01249,-0.25000,0.02560,0.42484,0.33547,0.15113,1,2,2,2,2,2,2
-0.67677,-0.02567,-0.09375,0.01403,-0.25641,0.02753,0.08497,0.24559,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,0.07812,0.01377,-0.33974,0.02560,0.32026,0.36437,0.20900,1,2,2,2,2,2,2
-0.43434,-0.02546,-0.06250,0.01403,-0.22436,0.02560,-0.03268,0.21990,0.15113,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.09375,0.01403,-0.36538,0.02442,0.17647,0.35152,0.22830,1,2,2,2,2,2,2
-0.41414,-0.02587,0.15625,0.01403,-0.22436,0.02790,0.15033,0.26485,0.15113,1,2,2,2,2,2,2
-0.73737,-0.02546,-0.01562,0.01403,-0.27564,0.02560,0.20261,0.27769,0.15113,1,2,2,2,2,2,2
-0.71717,-0.02567,0.01562,0.01403,-0.26282,0.02620,0.21569,0.27448,0.14469,1,2,2,2,2,2,2
-0.51515,-0.02567,-0.09375,0.01403,-0.23718,0.02560,-0.00654,0.22953,0.15113,1,2,2,2,2,2,2
-0.43434,-0.02567,-0.12500,0.01403,-0.37821,0.02338,-0.08497,0.36437,0.30547,2,2,2,1,2,2,2
-0.79798,-0.02567,-0.14062,0.03694,-0.33333,0.02560,0.15033,0.30979,0.19614,1,2,2,2,2,2,2
-0.47475,-0.02648,0.04688,0.01403,-0.22436,0.02605,0.07190,0.23917,0.14469,1,2,2,2,2,2,2
-0.35354,-0.02567,-0.01562,0.01403,-0.21795,0.02442,-0.04575,0.21990,0.15113,1,2,2,2,2,2,2
-0.79798,-0.02567,0.09375,0.01403,-0.37179,0.02560,0.32026,0.39968,0.24116,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.12500,0.01403,-0.35897,0.02731,0.15033,0.33868,0.22186,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.07812,0.01403,-0.28205,0.02523,0.18954,0.27448,0.15113,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.17188,0.01300,-0.33333,0.02464,0.11111,0.30658,0.19614,1,2,2,2,2,2,2
0.17172,-0.02567,0.04688,0.01403,-0.37821,0.02664,-0.33333,0.39968,0.40193,2,2,2,2,1,2,2
-0.79798,-0.02567,0.32812,0.01403,-0.28846,0.02546,0.52941,0.36437,0.15756,1,2,2,2,2,2,2
-0.43434,-0.02607,0.20312,0.01403,-0.25641,0.02553,0.17647,0.30658,0.18328,2,2,2,1,2,2,2
-0.79798,-0.02567,-0.07812,0.01403,-0.30769,0.02412,0.18954,0.30016,0.17042,1,2,2,2,2,2,2
-0.55556,-0.02567,-0.12500,0.01403,-0.23718,0.02605,-0.00654,0.22311,0.14469,1,2,2,2,2,2,2
-0.61616,-0.02567,-0.01562,0.01454,-0.25000,0.02583,0.12418,0.25201,0.14469,1,2,2,2,2,2,2
-0.47475,-0.02607,-0.07812,0.01403,-0.22436,0.02694,-0.01961,0.21669,0.14469,1,2,2,2,2,2,2
-0.27273,-0.02567,0.40625,0.01532,-0.19872,0.02560,0.25490,0.29053,0.15113,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.06250,0.01403,-0.30128,0.02368,0.21569,0.29374,0.16399,1,2,2,2,2,2,2
-0.69697,-0.02567,-0.06250,0.01429,-0.26282,0.02560,0.12418,0.25843,0.15113,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.10938,0.01403,-0.30128,0.02531,0.16340,0.28411,0.16399,1,2,2,2,2,2,2
-0.57576,-0.02627,-0.03125,0.01403,-0.23718,0.02790,0.08497,0.24238,0.14469,1,2,2,2,2,2,2
0.55556,-0.02587,0.31250,0.01249,-0.17308,0.02560,-0.35948,0.24559,0.25402,2,2,2,2,1,2,2
-0.49495,-0.02546,-0.06250,0.01429,-0.23077,0.02560,0.00654,0.22953,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,0.23438,0.01377,-0.30128,0.02546,0.46405,0.35474,0.16399,1,2,2,2,2,2,2
-0.41414,-0.02567,0.18750,0.01609,-0.22436,0.02560,0.16340,0.27127,0.15113,1,2,2,2,2,2,2
-0.43434,-0.02567,0.17188,0.01403,-0.23718,0.02701,0.16340,0.28411,0.16399,2,2,2,1,2,2,2
-0.79798,-0.02567,0.31250,0.01326,-0.28846,0.02560,0.51634,0.36116,0.15756,1,2,2,2,2,2,2
-0.41414,-0.02546,-0.04688,0.01403,-0.21795,0.02716,-0.03268,0.21348,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.06250,0.01403,-0.36538,0.02427,0.21569,0.36116,0.22830,1,2,2,2,2,2,2
-0.67677,-0.02567,-0.04688,0.01403,-0.25641,0.02694,0.13725,0.25522,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02728,0.32812,0.01377,-0.28205,0.02560,0.52941,0.35474,0.14469,1,2,2,2,2,2,2
-0.67677,-0.02587,0.00000,0.01326,-0.26282,0.02523,0.17647,0.27448,0.15113,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.14062,0.01403,-0.30769,0.02427,0.13725,0.28411,0.17042,1,2,2,2,2,2,2
-0.41414,-0.02567,0.18750,0.01403,-0.23718,0.02664,0.16340,0.28732,0.16399,2,2,2,1,2,2,2
-0.43434,-0.02567,-0.09375,0.01557,-0.26282,0.02546,-0.05882,0.25201,0.18971,2,2,2,1,2,2,2
-0.63636,-0.02567,-0.06250,0.01249,-0.25641,0.02560,0.09804,0.25201,0.15113,1,2,2,2,2,2,2
-0.47475,-0.02567,-0.06250,0.01403,-0.22436,0.02701,-0.00654,0.21990,0.14469,1,2,2,2,2,2,2
-0.43434,-0.02567,-0.12500,0.01403,-0.31410,0.02583,-0.09804,0.29695,0.24116,2,2,2,1,2,2,2
-0.79798,-0.02567,-0.14062,0.01403,-0.32051,0.02538,0.13725,0.30016,0.18971,1,2,2,2,2,2,2
-0.41414,-0.02486,0.21875,0.01403,-0.25000,0.02560,0.18954,0.30016,0.17685,2,2,2,1,2,2,2
-0.39394,-0.02567,-0.01562,0.01300,-0.21795,0.02560,-0.00654,0.22311,0.14469,1,2,2,2,2,2,2
0.55556,-0.02546,0.32812,0.01506,-0.17308,0.02560,-0.35948,0.24880,0.25402,2,2,2,2,1,2,2
-0.65657,-0.02546,-0.01562,0.01403,-0.25641,0.02620,0.16340,0.26485,0.14469,1,2,2,2,2,2,2
-0.63636,-0.02587,0.04688,0.01403,-0.25641,0.02464,0.17647,0.27448,0.15113,1,2,2,2,2,2,2
-0.41414,-0.02567,0.20312,0.01403,-0.23077,0.02590,0.17647,0.28090,0.15756,2,2,2,1,2,2,2
-0.51515,-0.02567,0.06250,0.01506,-0.23077,0.02560,0.12418,0.25201,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.12500,0.01403,-0.28205,0.02590,0.13725,0.26485,0.15113,1,2,2,2,2,2,2
0.07071,-0.02567,-0.01562,0.01403,-0.51282,0.02538,-0.32026,0.51846,0.51768,2,2,2,2,1,2,2
-0.71717,-0.02567,-0.04688,0.01352,-0.27564,0.02560,0.16340,0.27127,0.15113,1,2,2,2,2,2,2
-0.51515,-0.02546,0.04688,0.01403,-0.23077,0.02709,0.09804,0.24880,0.14469,1,2,2,2,2,2,2
-0.63636,-0.02546,0.04688,0.01403,-0.25641,0.04050,0.17647,0.27448,0.15113,1,2,2,2,2,2,2
-0.79798,-0.02668,-0.06250,0.01403,-0.40385,0.02560,0.20261,0.39968,0.27331,1,2,2,2,2,2,2
-0.65657,-0.02587,0.01562,0.01403,-0.26282,0.02353,0.17647,0.27448,0.15113,1,2,2,2,2,2,2
-0.43434,-0.02567,-0.12500,0.01506,-0.30128,0.02686,-0.08497,0.28090,0.22186,2,2,2,1,2,2,2
-0.79798,-0.02567,-0.06250,0.01403,-0.35897,0.02472,0.20261,0.35152,0.22186,1,2,2,2,2,2,2
-0.35354,-0.02567,0.01562,0.01377,-0.21795,0.02464,-0.00654,0.22953,0.15113,1,2,2,2,2,2,2
-0.43434,-0.02567,-0.09375,0.01274,-0.33333,0.02560,-0.07190,0.31942,0.25402,2,2,2,1,2,2,2
-0.65657,-0.02567,0.01562,0.01403,-0.25641,0.02686,0.17647,0.26806,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,0.32812,0.01403,-0.32051,0.02612,0.52941,0.39647,0.18971,1,2,2,2,2,2,2
-0.43434,-0.02567,-0.12500,0.01403,-0.42949,0.02494,-0.09804,0.41252,0.35691,2,2,2,1,2,2,2
-0.43434,-0.02567,0.12500,0.01403,-0.39103,0.02531,0.12418,0.42536,0.31190,2,2,2,1,2,2,2
-0.43434,-0.02567,0.04688,0.01403,-0.21795,0.02790,0.04575,0.23274,0.14469,1,2,2,2,2,2,2
-0.41414,-0.02567,0.17188,0.01403,-0.23077,0.02657,0.15033,0.27448,0.15756,2,2,2,1,2,2,2
-0.79798,-0.02567,-0.09375,0.01403,-0.28205,0.02724,0.18954,0.27127,0.14469,1,2,2,2,2,2,2
-0.51515,-0.02567,0.04688,0.01454,-0.23077,0.02583,0.09804,0.24880,0.14469,1,2,2,2,2,2,2
-0.51515,-0.02607,-0.06250,0.01403,-0.23077,0.02560,0.00654,0.22632,0.14469,1,2,2,2,2,2,2
-0.63636,-0.02587,-0.01562,0.01403,-0.25641,0.02412,0.12418,0.26164,0.15113,1,2,2,2,2,2,2
-0.59596,-0.02668,-0.12500,0.01403,-0.25000,0.02560,0.00654,0.22953,0.14469,1,2,2,2,2,2,2
-0.53535,-0.02567,0.25000,0.01403,-0.23718,0.02560,0.29412,0.30016,0.14469,1,2,2,2,2,2,2
-0.43434,-0.02567,-0.01562,0.01326,-0.22436,0.02560,0.01961,0.22953,0.14469,1,2,2,2,2,2,2
-0.57576,-0.02607,0.03125,0.01403,-0.25000,0.02546,0.13725,0.26485,0.15113,1,2,2,2,2,2,2
-0.55556,-0.02486,-0.03125,0.01403,-0.23718,0.02590,0.07190,0.24238,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.14062,0.01403,-0.28846,0.02368,0.13725,0.26806,0.15113,1,2,2,2,2,2,2
-0.69697,-0.02466,0.35938,0.01429,-0.26282,0.02560,0.49020,0.34831,0.14469,1,2,2,2,2,2,2
-0.75758,-0.02466,0.07812,0.01403,-0.27564,0.02560,0.28105,0.29695,0.14469,1,2,2,2,2,2,2
-0.49495,-0.02668,0.00000,0.01403,-0.23077,0.02560,0.05882,0.23917,0.14469,1,2,2,2,2,2,2
-0.43434,-0.02567,0.10938,0.01403,-0.30128,0.02449,0.11111,0.32905,0.22186,2,2,2,1,2,2,2
-0.43434,-0.02648,0.03125,0.01403,-0.22436,0.02523,0.04575,0.23917,0.15113,1,2,2,2,2,2,2
-0.67677,-0.02567,-0.07812,0.01300,-0.26282,0.02538,0.11111,0.25843,0.15113,1,2,2,2,2,2,2
-0.39394,-0.02546,0.32812,0.01403,-0.21795,0.02560,0.28105,0.29053,0.14469,1,2,2,2,2,2,2
-0.61616,-0.02567,-0.03125,0.01377,-0.25000,0.02612,0.11111,0.24880,0.14469,1,2,2,2,2,2,2
-0.63636,-0.02567,0.00000,0.01403,-0.25641,0.02701,0.16340,0.26485,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.10938,0.01403,-0.36538,0.02649,0.16340,0.35152,0.22830,1,2,2,2,2,2,2
-0.43434,-0.02567,-0.06250,0.01532,-0.22436,0.02560,-0.01961,0.21990,0.14469,1,2,2,2,2,2,2
-0.45455,-0.02587,-0.01562,0.01403,-0.22436,0.02560,0.03268,0.22953,0.14469,1,2,2,2,2,2,2
-0.43434,-0.02567,-0.10938,0.01377,-0.39103,0.02531,-0.07190,0.37400,0.31190,2,2,2,1,2,2,2
-0.79798,-0.02567,-0.10938,0.01403,-0.40385,0.02753,0.17647,0.39326,0.27331,1,2,2,2,2,2,2
-0.67677,-0.02567,0.04688,0.01326,-0.26282,0.02560,0.21569,0.28411,0.15113,1,2,2,2,2,2,2
-0.65657,-0.02466,-0.04688,0.01403,-0.26282,0.02509,0.12418,0.26485,0.15113,1,2,2,2,2,2,2
-0.69697,-0.02567,-0.09375,0.01326,-0.26282,0.02523,0.11111,0.25522,0.15113,1,2,2,2,2,2,2
-0.57576,-0.02567,0.35938,0.01506,-0.25000,0.02560,0.39869,0.32905,0.15113,1,2,2,2,2,2,2
-0.47475,-0.02567,-0.06250,0.01480,-0.23077,0.02523,-0.00654,0.22953,0.15113,1,2,2,2,2,2,2
-0.57576,-0.02627,-0.03125,0.01403,-0.25000,0.02531,0.07190,0.24880,0.15113,1,2,2,2,2,2,2
-0.61616,-0.02526,-0.04688,0.01403,-0.25000,0.02649,0.09804,0.24559,0.14469,1,2,2,2,2,2,2
-0.55556,-0.02567,0.15625,0.01403,-0.25000,0.02486,0.24183,0.29053,0.15113,1,2,2,2,2,2,2
-0.73737,-0.02567,-0.09375,0.01506,-0.27564,0.02560,0.13725,0.26485,0.15113,1,2,2,2,2,2,2
-0.41414,-0.02567,0.18750,0.01403,-0.25000,0.02568,0.16340,0.29374,0.17685,2,2,2,1,2,2,2
-0.43434,-0.02567,0.15625,0.01377,-0.28205,0.02523,0.13725,0.32263,0.20900,2,2,2,1,2,2,2
-0.67677,-0.02648,-0.12500,0.01403,-0.26282,0.02560,0.07190,0.24559,0.15113,1,2,2,2,2,2,2
-0.61616,-0.02506,0.07812,0.01403,-0.25000,0.02657,0.20261,0.27127,0.14469,1,2,2,2,2,2,2
