A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86,A87,A88,A89,A90,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15
-0.46208,-0.27900,-0.45538,-0.27500,-0.45662,-0.27044,-0.46330,-0.26413,-0.47005,-0.25713,-0.48372,-0.25316,-0.49185,-0.23566,-0.50697,-0.23077,-0.53050,-0.22435,-0.54502,-0.20766,-0.54654,-0.19218,-0.49537,-0.18688,-0.37500,-0.28062,-0.31634,-0.04225,-0.29311,-0.05916,-0.27233,-0.14287,-0.25462,-0.26454,-0.29033,-0.33111,-0.28681,-0.32666,-0.25866,-0.28339,-0.16623,-0.26143,-0.04786,-0.26175,0.05135,-0.20135,0.11651,-0.17834,0.17339,-0.19774,0.21378,-0.14753,0.23917,0.09678,0.26195,0.15723,0.24372,0.22741,0.21883,0.31483,0.16746,0.39076,0.12171,0.51019,0.06792,0.59552,0.02638,0.61904,0.00925,0.61961,-0.04091,0.59877,-0.03641,0.50601,-0.07113,0.34031,-0.13626,0.37566,-0.23790,0.61094,-0.36052,0.65029,-0.42250,0.68073,-0.42973,0.66180,-0.45346,0.54424,-0.48639,0.49868,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
-0.20460,-0.35424,-0.19451,-0.35627,-0.19635,-0.35222,-0.20184,-0.34591,-0.21197,-0.33332,-0.21861,-0.32911,-0.21214,-0.32484,-0.20464,-0.30770,-0.18310,-0.29488,-0.15166,-0.25878,-0.10740,-0.21171,-0.03704,-0.16722,0.08190,-0.21430,0.14650,0.10422,0.17242,0.16056,0.18082,0.16071,0.18981,0.14193,0.12158,0.16389,0.07496,0.20665,0.03466,0.25733,0.04485,0.30065,0.08312,0.32214,0.09534,0.37586,0.09709,0.35032,0.14964,0.23165,0.15402,0.24590,0.14807,0.52260,0.15716,0.53459,0.12984,0.56386,0.08707,0.61728,0.00957,0.64922,-0.05967,0.72012,-0.11006,0.75844,-0.15587,0.74230,-0.15279,0.68876,-0.20454,0.61109,-0.19058,0.45784,-0.22595,0.24606,-0.28301,0.22750,-0.37263,0.37994,-0.47639,0.36197,-0.51593,0.36144,-0.49899,0.34111,-0.50496,0.26004,-0.52141,0.22956,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
0.44368,-0.21004,0.44621,-0.21252,0.44291,-0.20756,0.44036,-0.20126,0.44240,-0.21903,0.42791,-0.28482,0.41257,-0.37580,0.37676,-0.44231,0.33803,-0.51924,0.28436,-0.59743,0.23150,-0.67427,0.19446,-0.74426,0.19397,-0.75000,0.16347,-0.57184,0.10345,-0.58311,0.04138,-0.67857,-0.02778,-0.81293,-0.18611,-0.83948,-0.33848,-0.77332,-0.46665,-0.64821,-0.48813,-0.54900,-0.44586,-0.46980,-0.41809,-0.32886,-0.40777,-0.19744,-0.38242,-0.14688,-0.32874,-0.04918,-0.27107,0.27098,-0.17996,0.35847,-0.11163,0.46419,-0.03529,0.59877,0.03349,0.69845,0.12650,0.79592,0.21779,0.84271,0.34293,0.81512,0.46759,0.75218,0.54091,0.66667,0.61457,0.49399,0.64017,0.26701,0.65199,0.23808,0.61683,0.38603,0.56652,0.35582,0.53714,0.32532,0.51935,0.25947,0.48515,0.14207,0.44747,0.05541,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
0.54944,-0.04702,0.55607,-0.05000,0.55252,-0.03775,0.55047,-0.03773,0.54378,-0.04760,0.53489,-0.08227,0.51981,-0.14651,0.49303,-0.21153,0.46948,-0.30128,0.45024,-0.37378,0.42244,-0.45928,0.40741,-0.54755,0.40518,-0.62756,0.36731,-0.47605,0.29311,-0.53239,0.20261,-0.66073,0.10650,-0.82581,-0.06701,-0.90635,-0.22479,-0.87999,-0.35468,-0.78501,-0.37202,-0.71895,-0.36022,-0.69128,-0.38877,-0.59731,-0.43203,-0.49046,-0.45369,-0.42373,-0.45748,-0.31693,-0.48519,-0.01289,-0.49430,0.14465,-0.50798,0.30843,-0.50589,0.48149,-0.47846,0.61846,-0.40333,0.78425,-0.31616,0.92697,-0.22302,1.00000,-0.07871,1.00000,0.02727,0.95677,0.18629,0.75904,0.29290,0.46597,0.36687,0.40210,0.39789,0.54407,0.39054,0.49692,0.38428,0.44579,0.38901,0.35278,0.37823,0.20642,0.35019,0.10819,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
0.54483,-0.15988,0.55148,-0.15625,0.54794,-0.15725,0.54587,-0.14464,0.54378,-0.14286,0.53953,-0.14557,0.52913,-0.18473,0.49769,-0.24359,0.47417,-0.32052,0.45024,-0.38656,0.41767,-0.45928,0.38889,-0.53443,0.38793,-0.59695,0.35881,-0.43100,0.30174,-0.47605,0.22439,-0.60714,0.13890,-0.75485,-0.01736,-0.83278,-0.15760,-0.80667,-0.30667,-0.74592,-0.39843,-0.67973,-0.43578,-0.62416,-0.46211,-0.48995,-0.49515,-0.38216,-0.50119,-0.32769,-0.48506,-0.23497,-0.47608,0.05807,-0.44875,0.18239,-0.41686,0.30218,-0.36940,0.41976,-0.32537,0.51999,-0.26015,0.65014,-0.19438,0.72473,-0.10791,0.75351,0.00925,0.76371,0.07272,0.74691,0.19058,0.62049,0.28452,0.38742,0.35430,0.35449,0.36421,0.52585,0.40772,0.46626,0.43949,0.43978,0.45419,0.38192,0.45347,0.27077,0.44357,0.20316,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
-0.14482,-0.50470,-0.13501,-0.50625,-0.14156,-0.50314,-0.14219,-0.49684,-0.14746,-0.49205,-0.15813,-0.48734,-0.17018,-0.49682,-0.19069,-0.51281,-0.21596,-0.55128,-0.24646,-0.58465,-0.28878,-0.60259,-0.29628,-0.61967,-0.25861,-0.62756,-0.27814,-0.41409,-0.32758,-0.44789,-0.40306,-0.47620,-0.50000,-0.52903,-0.67245,-0.49833,-0.79328,-0.38000,-0.88800,-0.23780,-0.86280,-0.15685,-0.76325,-0.08054,-0.68215,0.00001,-0.63108,0.02547,-0.56770,-0.02260,-0.49884,0.01092,-0.45330,0.25161,-0.39863,0.28930,-0.37130,0.33957,-0.34588,0.41357,-0.33014,0.47692,-0.26491,0.61516,-0.18034,0.70226,-0.08393,0.71989,0.06019,0.68301,0.15454,0.61728,0.28050,0.46385,0.33893,0.27225,0.37526,0.25925,0.37264,0.42248,0.34335,0.41105,0.34182,0.37349,0.34828,0.31197,0.33863,0.17962,0.31907,0.07652,3,3,3,2,3,1,3,3,3,3,3,3,3,3,3
-0.25516,-0.21004,-0.24943,-0.21252,-0.25114,-0.20126,-0.26606,-0.17610,-0.26727,-0.18730,-0.27442,-0.20886,-0.27273,-0.22930,-0.25581,-0.25641,-0.22535,-0.26281,-0.17062,-0.28435,-0.09309,-0.29642,0.04168,-0.32458,0.22846,-0.39285,0.37154,-0.13802,0.48278,-0.09859,0.57298,-0.09525,0.66668,-0.08388,0.67743,0.01004,0.65891,0.14666,0.61601,0.26383,0.59895,0.31372,0.56171,0.30872,0.51099,0.33559,0.42719,0.31848,0.33016,0.20905,0.23218,0.19125,0.14350,0.41290,0.07517,0.37736,-0.01138,0.35203,-0.08706,0.35803,-0.18182,0.31691,-0.24581,0.33528,-0.30212,0.32023,-0.34293,0.24929,-0.31945,0.15850,-0.32728,0.04320,-0.25481,-0.09036,-0.21757,-0.23038,-0.20755,-0.24868,-0.22105,-0.14894,-0.25752,-0.13497,-0.23992,-0.07831,-0.17719,-0.06706,-0.12475,-0.09920,-0.08560,-0.11873,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
-0.03448,-0.68652,-0.02060,-0.68750,-0.02284,-0.69184,-0.02753,-0.68554,-0.02764,-0.68254,-0.03720,-0.67089,-0.04896,-0.66879,-0.06512,-0.64103,-0.07982,-0.63460,-0.08530,-0.61661,-0.08830,-0.61562,-0.05554,-0.62624,0.01293,-0.65306,0.01911,-0.51550,-0.03880,-0.57184,-0.12419,-0.68451,-0.25000,-0.78712,-0.49380,-0.73912,-0.70540,-0.50666,-0.83467,-0.21174,-0.82586,0.15687,-0.71790,0.49665,-0.59412,0.79194,-0.46117,1.00000,-0.25416,1.00000,-0.06668,1.00000,-0.16628,0.97419,0.00684,0.75471,0.16628,0.61371,0.24236,0.48149,0.26314,0.37231,0.28402,0.33528,0.32085,0.23596,0.39088,0.09244,0.45832,-0.07204,0.47273,-0.27778,0.50319,-0.48191,0.50210,-0.62305,0.45074,-0.69311,0.33474,-0.69604,0.16737,-0.71779,0.01911,-0.66264,-0.06721,-0.58017,-0.08910,-0.50671,-0.08560,-0.48813,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
0.35633,-0.67398,0.36841,-0.67500,0.36529,-0.66668,0.35780,-0.66038,0.35484,-0.66348,0.34418,-0.65823,0.31935,-0.68153,0.24653,-0.73075,0.15023,-0.78846,0.03792,-0.81470,-0.09309,-0.81107,-0.18517,-0.74426,-0.19396,-0.64797,-0.22719,-0.35774,-0.26723,-0.26197,-0.31155,-0.22024,-0.34722,-0.19355,-0.41936,-0.07694,-0.42117,0.07999,-0.39733,0.23777,-0.29814,0.34642,-0.15871,0.42953,-0.04646,0.52349,0.05339,0.50955,0.16865,0.37853,0.27815,0.36065,0.37585,0.59999,0.47153,0.50943,0.52163,0.43926,0.59059,0.40741,0.61722,0.34770,0.62292,0.35860,0.60657,0.30899,0.62109,0.20449,0.61110,0.05475,0.57726,-0.12962,0.56745,-0.31926,0.53976,-0.46597,0.49267,-0.51851,0.39789,-0.48327,0.27896,-0.48467,0.19746,-0.43977,0.16498,-0.40525,0.15248,-0.39946,0.14007,-0.39842,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
0.46208,-0.70534,0.46452,-0.71250,0.45663,-0.70442,0.45414,-0.69812,0.44700,-0.71428,0.42327,-0.74684,0.38462,-0.80255,0.31164,-0.87179,0.23475,-0.91665,0.16587,-0.93610,0.09309,-0.96741,0.04630,-0.96722,0.04310,-0.86734,-0.01486,-0.66761,-0.09914,-0.63381,-0.18083,-0.66667,-0.25926,-0.70969,-0.40446,-0.66555,-0.50902,-0.52665,-0.59467,-0.36157,-0.57784,-0.24183,-0.49623,-0.14766,-0.40831,-0.00671,-0.33496,0.05095,-0.25416,0.02826,-0.18161,0.07650,-0.13439,0.34840,-0.08428,0.38994,-0.05696,0.43926,-0.00235,0.50619,0.06221,0.53230,0.16947,0.59767,0.25995,0.63484,0.36210,0.60225,0.46759,0.52739,0.51362,0.41976,0.58459,0.24699,0.61926,0.06806,0.64360,0.02117,0.63368,0.11853,0.60085,0.08588,0.59659,0.06024,0.60082,0.00292,0.59604,-0.07775,0.57976,-0.14513,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
0.46208,-0.55486,0.46452,-0.55002,0.46119,-0.54719,0.46331,-0.54716,0.46544,-0.54919,0.46047,-0.56330,0.44056,-0.61783,0.40466,-0.67307,0.35681,-0.75000,0.28436,-0.78914,0.18854,-0.81758,0.11574,-0.82952,0.09052,-0.78061,0.04033,-0.54931,-0.03017,-0.51550,-0.10241,-0.54761,-0.16203,-0.56775,-0.29528,-0.48495,-0.37984,-0.35333,-0.42399,-0.19871,-0.38258,-0.05881,-0.31488,0.06039,-0.24694,0.20135,-0.19417,0.26114,-0.10690,0.20905,0.00230,0.24590,0.09795,0.54838,0.20274,0.55344,0.25741,0.52025,0.36941,0.53088,0.46410,0.50154,0.56564,0.52770,0.62062,0.51126,0.68345,0.42857,0.73147,0.30260,0.73635,0.12963,0.75160,-0.05421,0.76151,-0.23561,0.76521,-0.29101,0.72631,-0.24012,0.67811,-0.28834,0.63907,-0.30722,0.60897,-0.34110,0.55644,-0.38339,0.49416,-0.40898,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
0.58621,-0.41066,0.59724,-0.40624,0.58904,-0.40251,0.58716,-0.39620,0.58526,-0.39046,0.58140,-0.38607,0.57575,-0.39490,0.55350,-0.43589,0.53050,-0.48717,0.50711,-0.54631,0.47495,-0.62865,0.44444,-0.71148,0.43105,-0.76020,0.39277,-0.62816,0.34053,-0.67324,0.25489,-0.78572,0.17131,-0.92904,0.00745,-0.96657,-0.12142,-0.89333,-0.25334,-0.77851,-0.31399,-0.68625,-0.32998,-0.59732,-0.33497,-0.42952,-0.33980,-0.29300,-0.30166,-0.22598,-0.22299,-0.13115,-0.13439,0.16130,-0.03873,0.23898,0.02048,0.31464,0.09648,0.41976,0.14832,0.48923,0.22196,0.58601,0.30211,0.61799,0.41486,0.57984,0.51388,0.49280,0.58182,0.37038,0.65739,0.19276,0.68621,-0.01572,0.68973,-0.07936,0.66316,-0.00303,0.62230,-0.06134,0.61358,-0.09638,0.61304,-0.14867,0.60001,-0.23324,0.57588,-0.28232,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
0.42070,-0.57994,0.42792,-0.58126,0.42922,-0.57862,0.42203,-0.57232,0.41936,-0.57458,0.41860,-0.57596,0.41725,-0.57961,0.39535,-0.59614,0.36621,-0.62821,0.33648,-0.65495,0.29833,-0.68727,0.27316,-0.71802,0.28019,-0.71429,0.26114,-0.52677,0.21552,-0.54366,0.15032,-0.64286,0.07409,-0.79356,-0.07196,-0.85286,-0.20411,-0.81332,-0.31199,-0.69380,-0.34564,-0.62092,-0.31990,-0.56374,-0.30562,-0.44295,-0.31553,-0.36306,-0.29692,-0.33333,-0.24598,-0.26230,-0.18451,-0.02579,-0.09795,0.04401,-0.03873,0.11528,0.01646,0.20987,0.03826,0.28615,0.06444,0.41691,0.10538,0.48878,0.17506,0.48460,0.28240,0.44094,0.34546,0.37653,0.43896,0.22891,0.49373,0.05759,0.52620,0.02645,0.51999,0.14285,0.48926,0.11657,0.49044,0.09639,0.49898,0.06123,0.49307,-0.01877,0.48250,-0.06596,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
0.79310,-0.01568,0.79862,-0.01877,0.79452,-0.01259,0.78900,-0.00629,0.79263,0.00317,0.79070,0.00632,0.78554,0.00637,0.77211,0.00641,0.76995,-0.02563,0.77250,-0.07348,0.76613,-0.13355,0.76390,-0.21968,0.76726,-0.39285,0.76646,-0.23944,0.75431,-0.32394,0.70370,-0.50001,0.68982,-0.75485,0.57321,-0.91973,0.44188,-1.00000,0.29600,-1.00000,0.17150,-1.00000,0.03778,-0.99327,-0.10514,-0.88591,-0.24273,-0.74523,-0.31591,-0.62711,-0.31955,-0.48087,-0.33031,-0.18708,-0.30752,-0.01886,-0.30297,0.14642,-0.27999,0.32099,-0.24881,0.46462,-0.15991,0.62100,-0.07260,0.73597,0.02157,0.73669,0.16203,0.72334,0.28182,0.72840,0.44753,0.59639,0.57322,0.37173,0.67296,0.33863,0.71368,0.48937,0.72102,0.44171,0.69852,0.42773,0.70264,0.36444,0.69109,0.24397,0.66538,0.16094,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
0.15863,-0.73040,0.16705,-0.73124,0.16439,-0.72328,0.15138,-0.73583,0.09218,-0.77141,-0.01395,-0.81014,-0.13754,-0.81529,-0.28373,-0.76282,-0.41783,-0.68589,-0.55450,-0.54631,-0.66110,-0.40716,-0.67130,-0.27869,-0.56897,-0.29591,-0.51168,0.03661,-0.49570,0.14367,-0.46841,0.20237,-0.45833,0.23870,-0.48885,0.31773,-0.45735,0.42665,-0.40265,0.54397,-0.26649,0.62092,-0.11336,0.67113,0.02200,0.69800,0.12135,0.61147,0.20190,0.44069,0.28276,0.38798,0.36674,0.62580,0.46242,0.54086,0.53075,0.48911,0.60000,0.47531,0.62200,0.48307,0.64200,0.51603,0.64871,0.50562,0.72181,0.42857,0.77776,0.30837,0.79090,0.11728,0.82012,-0.12650,0.83683,-0.32985,0.81971,-0.42857,0.75578,-0.43464,0.66522,-0.49694,0.58386,-0.51203,0.49898,-0.54518,0.40595,-0.57641,0.30740,-0.59895,3,3,3,3,3,1,3,3,3,3,3,3,3,2,3
-0.08506,-0.71788,-0.07093,-0.72500,-0.06849,-0.73585,-0.07339,-0.74213,-0.09678,-0.76508,-0.16280,-0.79748,-0.26808,-0.84715,-0.38604,-0.85257,-0.49296,-0.82692,-0.59243,-0.77635,-0.70406,-0.71333,-0.78702,-0.58032,-0.76724,-0.49490,-0.69852,-0.27324,-0.74138,-0.18309,-0.81264,-0.13096,-0.69445,0.53547,-0.73200,0.65885,-0.68475,0.78000,-0.55734,0.85667,-0.32981,0.88234,-0.12344,0.88591,0.08068,0.87249,0.24272,0.75159,0.38716,0.53107,0.50803,0.43715,0.58086,0.61936,0.61276,0.50315,0.64008,0.38317,0.70824,0.30248,0.73205,0.21230,0.74703,0.17784,0.72835,0.10675,0.73141,-0.03082,0.71295,-0.20460,0.66818,-0.43210,0.62741,-0.65661,0.56905,-0.79058,0.45913,-0.88360,0.29684,-0.90272,0.11587,-0.88956,-0.03184,-0.81928,-0.07534,-0.74927,-0.09306,-0.68901,-0.11284,-0.68339,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
0.08506,-0.66144,0.08923,-0.66876,0.08675,-0.67926,0.07798,-0.67296,0.05070,-0.68888,0.00467,-0.73418,-0.06760,-0.77707,-0.17208,-0.78846,-0.28169,-0.78846,-0.38862,-0.75717,-0.50358,-0.70683,-0.56481,-0.61313,-0.56035,-0.51531,-0.60085,-0.16620,-0.64224,-0.09859,-0.64707,-0.11906,-0.68981,-0.21936,-0.79653,-0.15051,-0.91731,-0.00667,-0.94667,0.18568,-0.85224,0.34642,-0.65745,0.47650,-0.46699,0.57046,-0.33980,0.60509,-0.21140,0.53673,-0.08505,0.59562,0.04785,1.00000,0.19362,1.00000,0.28473,1.00000,0.39293,1.00000,0.47368,1.00000,0.55609,1.00000,0.62999,0.93821,0.72662,0.84874,0.81481,0.74640,0.85454,0.62963,0.90577,0.42169,0.87449,0.17278,0.86584,0.09523,0.81895,0.20365,0.78539,0.03068,0.76220,-0.04217,0.73524,-0.14867,0.69506,-0.31367,0.63036,-0.42480,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
0.02989,-0.71788,0.03890,-0.72500,0.03196,-0.72328,0.02752,-0.72955,0.02304,-0.73331,0.00467,-0.73418,-0.01165,-0.74523,-0.06045,-0.76921,-0.13145,-0.78846,-0.20380,-0.81470,-0.28402,-0.81107,-0.31943,-0.79018,-0.29311,-0.72450,-0.32484,-0.48170,-0.39223,-0.44789,-0.47713,-0.45833,-0.59258,-0.50969,-0.78660,-0.47157,-0.89663,-0.39999,-0.96267,-0.35504,-0.93668,-0.30065,-0.84383,-0.32887,-0.77018,-0.19462,-0.74271,-0.14013,-0.70072,-0.25425,-0.65057,-0.18579,-0.63099,0.07741,-0.55354,0.17609,-0.52619,0.29597,-0.47295,0.42592,-0.45454,0.55078,-0.38426,0.70846,-0.30679,0.82584,-0.20385,0.88236,-0.05092,0.91933,0.04999,0.96296,0.19058,0.89156,0.28035,0.69633,0.35430,0.73545,0.40211,1.00000,0.44204,0.99385,0.50744,0.95784,0.59674,0.88340,0.65546,0.70508,0.68483,0.60949,3,3,3,2,3,1,3,3,3,3,3,3,3,3,3
0.11264,-0.70534,0.12127,-0.70627,0.11416,-0.70442,0.10552,-0.70439,0.09218,-0.70794,0.05581,-0.72784,-0.01165,-0.76433,-0.14882,-0.78846,-0.30516,-0.80128,-0.45497,-0.77635,-0.59906,-0.70683,-0.68518,-0.60656,-0.69396,-0.49490,-0.70700,-0.27324,-0.72413,-0.18309,-0.74727,-0.14881,-0.79168,-0.09034,-0.87594,0.02339,-0.89147,0.17333,-0.88268,0.31595,-0.81530,0.41175,-0.64232,0.54362,-0.47189,0.68458,-0.31069,0.71975,-0.11640,0.60453,0.08966,0.61748,0.25740,0.94838,0.41229,0.89306,0.53529,0.83802,0.67530,0.79629,0.76555,0.72921,0.84727,0.68513,0.89227,0.60676,0.96162,0.47340,0.92592,0.28532,0.89091,0.04939,0.86724,-0.15661,0.83683,-0.32461,0.77779,-0.42857,0.65893,-0.48327,0.50643,-0.57669,0.35032,-0.63856,0.20978,-0.65015,0.05744,-0.63538,-0.08172,-0.62006,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
-0.00229,-0.69280,0.00228,-0.69377,-0.00912,-0.69184,-0.03671,-0.69812,-0.08294,-0.73968,-0.17674,-0.80380,-0.30071,-0.82167,-0.44186,-0.79486,-0.60094,-0.71793,-0.73459,-0.59743,-0.82340,-0.49185,-0.81481,-0.43608,-0.68534,-0.42346,-0.61782,-0.08170,-0.57759,0.04787,-0.52506,0.14881,-0.48148,0.21289,-0.50868,0.31103,-0.46769,0.40667,-0.37599,0.50488,-0.19261,0.57515,0.01259,0.61074,0.17849,0.65101,0.33980,0.60509,0.48693,0.45199,0.61378,0.39891,0.72209,0.61936,0.84054,0.50943,0.90887,0.40810,0.92001,0.33333,0.94256,0.23692,0.91886,0.25364,0.87822,0.16854,0.88968,0.02521,0.87037,-0.18732,0.79999,-0.42592,0.73446,-0.62049,0.66109,-0.73822,0.57654,-0.77250,0.40631,-0.78116,0.20172,-0.79142,0.02335,-0.72892,-0.10386,-0.66181,-0.14455,-0.60321,-0.14008,-0.59366,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
-0.22300,0.07838,-0.21283,0.06874,-0.21462,0.08177,-0.22019,0.08177,-0.22582,0.09206,-0.23722,0.10127,-0.24477,0.10829,-0.26047,0.11538,-0.27701,0.10256,-0.29384,0.08626,-0.30788,0.08143,-0.28702,0.06229,-0.21551,-0.10204,-0.20170,0.14929,-0.23276,0.13240,-0.28105,0.06547,-0.36110,-0.01936,-0.51366,-0.06356,-0.63823,-0.05332,-0.74933,-0.02281,-0.77836,0.00000,-0.74309,0.02012,-0.72126,0.07383,-0.73300,0.08281,-0.71971,0.01696,-0.69656,0.03278,-0.69020,0.31613,-0.65831,0.38363,-0.64009,0.45173,-0.48236,0.74691,-0.43542,0.77845,-0.35084,0.83090,-0.25996,0.87079,-0.17027,0.85433,-0.04168,0.79827,0.01364,0.72840,0.10492,0.56025,0.14645,0.31414,0.12788,0.28041,0.08632,0.44074,0.02574,0.41105,0.00212,0.39759,0.00611,0.36444,-0.00990,0.27614,-0.03891,0.24011,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
-0.15402,0.49216,-0.14416,0.48125,-0.14611,0.48426,-0.14679,0.49057,-0.15208,0.50475,-0.16280,0.50000,-0.16550,0.50317,-0.17674,0.51281,-0.19249,0.48717,-0.20380,0.46965,-0.21240,0.46581,-0.18056,0.41639,-0.09482,0.13776,-0.06157,0.37464,-0.06465,0.30140,-0.09369,0.19047,-0.14351,0.05160,-0.28535,-0.05018,-0.40049,-0.08667,-0.52000,-0.08796,-0.57254,-0.09151,-0.58187,-0.10066,-0.60391,-0.05368,-0.66019,-0.03185,-0.69596,-0.09040,-0.71035,-0.07650,-0.73576,0.14193,-0.73577,0.15095,-0.77677,0.24612,-0.82117,0.38272,-0.86124,0.50768,-0.85681,0.67347,-0.81265,0.79215,-0.78418,0.84874,-0.65741,0.86168,-0.57273,0.87037,-0.42612,0.78915,-0.32216,0.59161,-0.25786,0.61904,-0.22528,0.86628,-0.22318,0.88344,-0.17623,0.87953,-0.09573,0.82508,-0.04553,0.67828,-0.03112,0.61478,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
-0.33793,0.31662,-0.32723,0.31250,-0.32876,0.32075,-0.33486,0.32075,-0.34101,0.33969,-0.34884,0.34177,-0.36131,0.35032,-0.37210,0.35896,-0.38968,0.35256,-0.39810,0.34825,-0.39857,0.34854,-0.35184,0.34427,-0.25431,0.12244,-0.23142,0.34083,-0.24569,0.29578,-0.27670,0.20237,-0.33796,0.08385,-0.48387,-0.00334,-0.59687,-0.03999,-0.70133,-0.04234,-0.72560,-0.05229,-0.70782,-0.08054,-0.71150,-0.06711,-0.74758,-0.08281,-0.77671,-0.15818,-0.78392,-0.15300,-0.79954,0.05160,-0.79499,0.06917,-0.82687,0.15267,-0.88706,0.27779,-0.95215,0.39076,-1.00000,0.55684,-1.00000,0.67415,-0.96643,0.75351,-0.86112,0.78099,-0.80910,0.80245,-0.70023,0.71686,-0.62761,0.54450,-0.58909,0.59788,-0.57895,0.87234,-0.59228,0.92025,-0.54566,0.93978,-0.44196,0.91254,-0.37822,0.79088,-0.33074,0.74142,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
-0.22300,0.07838,-0.21283,0.06874,-0.21462,0.08177,-0.22019,0.08177,-0.22582,0.09206,-0.23722,0.10127,-0.24477,0.10829,-0.26047,0.11538,-0.27701,0.10256,-0.29384,0.08626,-0.30788,0.08143,-0.28702,0.06229,-0.21551,-0.10204,-0.20170,0.14929,-0.23276,0.13240,-0.28105,0.06547,-0.36110,-0.01936,-0.51366,-0.06356,-0.63823,-0.05332,-0.74933,-0.02281,-0.77836,0.00000,-0.74309,0.02012,-0.72126,0.07383,-0.73300,0.08281,-0.71971,0.01696,-0.69656,0.03278,-0.69020,0.31613,-0.65831,0.38363,-0.64009,0.45173,-0.48236,0.74691,-0.43542,0.77845,-0.35084,0.83090,-0.25996,0.87079,-0.17027,0.85433,-0.04168,0.79827,0.01364,0.72840,0.10492,0.56025,0.14645,0.31414,0.12788,0.28041,0.08632,0.44074,0.02574,0.41105,0.00212,0.39759,0.00611,0.36444,-0.00990,0.27614,-0.03891,0.24011,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
-0.15402,0.49216,-0.14416,0.48125,-0.14611,0.48426,-0.14679,0.49057,-0.15208,0.50475,-0.16280,0.50000,-0.16550,0.50317,-0.17674,0.51281,-0.19249,0.48717,-0.20380,0.46965,-0.21240,0.46581,-0.18056,0.41639,-0.09482,0.13776,-0.06157,0.37464,-0.06465,0.30140,-0.09369,0.19047,-0.14351,0.05160,-0.28535,-0.05018,-0.40049,-0.08667,-0.52000,-0.08796,-0.57254,-0.09151,-0.58187,-0.10066,-0.60391,-0.05368,-0.66019,-0.03185,-0.69596,-0.09040,-0.71035,-0.07650,-0.73576,0.14193,-0.73577,0.15095,-0.77677,0.24612,-0.82117,0.38272,-0.86124,0.50768,-0.85681,0.67347,-0.81265,0.79215,-0.78418,0.84874,-0.65741,0.86168,-0.57273,0.87037,-0.42612,0.78915,-0.32216,0.59161,-0.25786,0.61904,-0.22528,0.86628,-0.22318,0.88344,-0.17623,0.87953,-0.09573,0.82508,-0.04553,0.67828,-0.03112,0.61478,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
