A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,L1,L2,L3,L4,L5,L6
-0.16923,-0.05455,-0.37931,-0.50413,-0.04615,-0.05455,-0.11579,-0.35938,0.06250,0.16505,-0.03158,-0.23438,-0.01538,-0.16364,-0.47368,-0.50400,-0.03125,-0.02913,-0.38947,-0.45312,0.10769,0.04854,-0.24211,-0.32812,-0.04615,-0.07692,-0.37778,-0.53600,-0.13846,-0.06796,-0.32632,-0.37500,-0.13846,-0.06796,-0.26316,-0.43750,3,3,3,1,3,2
-0.04615,-0.05455,-0.10345,-0.38843,0.07692,0.09091,-0.03158,-0.23438,-0.28125,-0.43689,0.13684,0.10938,-0.01538,-0.09091,-0.38947,-0.44000,0.09375,0.04854,-0.24211,-0.32812,-0.01538,0.04854,-0.09474,-0.15625,-0.13846,-0.07692,-0.28889,-0.36000,-0.13846,-0.06796,-0.26316,-0.43750,-0.04615,0.10680,-0.17895,-0.26562,2,2,2,1,2,2
-0.26154,-0.47273,0.17241,0.10744,-0.78462,-0.90909,0.13684,0.32812,-0.81250,-0.90291,0.13684,0.28125,-0.01538,-0.01818,-0.09474,-0.13600,-0.40625,-0.53398,0.07368,0.31250,-0.78462,-0.90291,0.07368,0.35938,-0.04615,0.09615,-0.13333,-0.24800,0.07692,0.00971,-0.01053,0.01562,-0.56923,-0.68932,0.15789,0.34375,2,1,2,2,2,2
-0.87692,-0.90909,0.17241,0.33884,-0.78462,-0.87273,0.13684,0.39062,-0.81250,-0.86408,0.13684,0.32812,-0.78462,-0.90909,0.07368,0.39200,-0.93750,-0.94175,0.07368,0.42188,-0.78462,-0.90291,0.15789,0.35938,-0.66154,-0.86538,0.22222,0.37600,-0.75385,-0.86408,0.07368,0.28125,-0.84615,-0.92233,0.07368,0.40625,2,1,2,2,2,2
-0.78462,-0.87273,0.17241,0.40496,-0.78462,-0.87273,0.13684,0.32812,-1.00000,-0.96117,0.30526,0.45312,-0.90769,-0.94545,0.07368,0.45600,-0.81250,-0.90291,0.15789,0.35938,-0.78462,-0.90291,0.15789,0.42188,-0.75385,-0.86538,0.13333,0.31200,-0.84615,-0.92233,0.07368,0.40625,-0.84615,-0.92233,0.15789,0.45312,2,1,2,2,2,2
-0.87692,-1.00000,0.26437,0.52066,-0.78462,-0.96364,0.22105,0.45312,-0.71875,-0.74757,-0.03158,0.10938,-0.90769,-0.90909,0.07368,0.56800,-0.81250,-0.94175,0.26316,0.53125,-0.78462,-0.90291,0.26316,0.42188,-0.84615,-0.92308,0.33333,0.60000,-0.90769,-0.96117,0.26316,0.51562,-0.90769,-1.00000,0.26316,0.56250,2,1,2,2,2,2
-0.78462,-0.96364,0.26437,0.47107,-0.69231,-0.76364,-0.03158,0.10938,-0.71875,-0.74757,-0.11579,-0.01562,-0.78462,-0.94545,0.26316,0.56800,-0.81250,-0.90291,0.26316,0.42188,-0.69231,-0.74757,-0.01053,0.12500,-0.90769,-0.96154,0.33333,0.55200,-0.90769,-1.00000,0.26316,0.56250,-0.84615,-0.86408,0.26316,0.45312,2,1,2,2,2,2
-0.69231,-0.76364,-0.01149,0.10744,-0.69231,-0.76364,-0.11579,-0.01562,-0.90625,-0.90291,0.13684,0.21875,-0.78462,-0.90909,0.26316,0.45600,-0.71875,-0.74757,-0.01053,0.12500,-0.78462,-0.90291,0.26316,0.31250,-0.90769,-1.00000,0.33333,0.60000,-0.84615,-0.86408,0.26316,0.45312,-0.66154,-0.80583,0.26316,0.40625,2,1,2,2,2,2
-0.69231,-0.76364,-0.10345,-0.02479,-0.87692,-0.90909,0.13684,0.21875,-0.90625,-0.96117,0.13684,0.21875,-0.69231,-0.76364,-0.01053,0.15200,-0.81250,-0.90291,0.26316,0.31250,-1.00000,-0.94175,0.07368,0.31250,-0.84615,-0.86538,0.33333,0.48800,-0.66154,-0.80583,0.26316,0.40625,-0.84615,-0.96117,0.34737,0.51562,2,1,2,2,2,2
-0.87692,-0.90909,0.08046,0.22314,-0.87692,-0.90909,0.05263,0.15625,-1.00000,-0.90291,0.05263,0.21875,-0.90769,-0.94545,0.15789,0.34400,-0.93750,-0.94175,0.15789,0.35938,-0.90769,-0.90291,0.15789,0.25000,-0.84615,-0.96154,0.22222,0.44000,-0.84615,-0.96117,0.07368,0.34375,-0.84615,-0.86408,0.15789,0.17188,2,1,2,2,2,2
-0.87692,-0.90909,0.08046,0.15702,-0.96923,-0.90909,0.05263,0.21875,-0.90625,-0.96117,0.13684,0.21875,-0.90769,-0.94545,0.15789,0.39200,-0.93750,-0.90291,0.15789,0.25000,-0.90769,-0.94175,0.07368,0.25000,-0.84615,-0.96154,0.13333,0.37600,-0.84615,-0.86408,0.15789,0.17188,-0.75385,-0.68932,0.07368,0.06250,2,1,2,2,2,2
0.63077,0.54545,0.31034,-0.05785,0.75385,0.54545,0.45263,-0.04688,0.75000,0.65049,0.34737,0.01562,0.66154,0.52727,0.34737,-0.02400,0.65625,0.70874,0.34737,-0.04688,0.66154,0.70874,0.34737,-0.04688,0.63077,0.51923,0.44444,-0.00800,0.63077,0.63107,0.36842,-0.03125,0.78462,0.70874,0.47368,0.01562,2,2,1,2,2,2
0.75385,0.63636,0.51724,0.00826,0.75385,0.63636,0.45263,0.01562,0.75000,0.65049,0.45263,0.01562,0.78462,0.69091,0.55789,0.08800,0.78125,0.70874,0.45263,0.01562,0.78462,0.70874,0.45263,0.06250,0.90769,0.78846,0.55556,0.04000,0.90769,0.70874,0.47368,0.01562,0.78462,0.70874,0.57895,0.01562,2,2,1,2,2,2
0.75385,0.63636,0.51724,0.00826,0.75385,0.54545,0.45263,0.01562,0.75000,0.65049,0.34737,0.01562,0.78462,0.60000,0.45263,0.04000,0.78125,0.70874,0.45263,0.06250,0.78462,0.63107,0.45263,0.01562,0.90769,0.69231,0.55556,0.04000,0.78462,0.70874,0.57895,0.01562,0.63077,0.70874,0.36842,0.01562,2,2,1,2,2,2
0.63077,0.54545,0.51724,-0.05785,0.63077,0.54545,0.34737,-0.04688,0.62500,0.65049,0.34737,-0.04688,0.66154,0.43636,0.34737,-0.02400,0.65625,0.63107,0.34737,-0.04688,0.78462,0.70874,0.34737,-0.04688,0.63077,0.61538,0.44444,-0.00800,0.50769,0.53398,0.28421,-0.03125,0.50769,0.53398,0.28421,-0.09375,2,2,1,2,2,2
0.63077,0.54545,0.40230,-0.05785,0.63077,0.47273,0.34737,0.01562,0.62500,0.57282,0.34737,-0.04688,0.78462,0.60000,0.34737,-0.02400,0.65625,0.63107,0.34737,0.01562,0.53846,0.63107,0.34737,-0.09375,0.50769,0.51923,0.35556,-0.07200,0.50769,0.53398,0.28421,-0.03125,0.38462,0.53398,0.28421,-0.15625,2,2,1,2,2,2
0.75385,0.54545,0.40230,0.00826,0.75385,0.63636,0.45263,0.01562,0.62500,0.74757,0.34737,-0.04688,0.66154,0.52727,0.34737,-0.02400,0.65625,0.63107,0.34737,-0.09375,0.53846,0.53398,0.26316,-0.09375,0.38462,0.51923,0.35556,-0.13600,0.26154,0.53398,0.17895,-0.21875,0.26154,0.53398,0.09474,-0.21875,2,2,1,2,2,2
0.75385,0.63636,0.51724,0.00826,0.63077,0.63636,0.34737,-0.04688,0.62500,0.57282,0.15789,-0.10938,0.66154,0.52727,0.34737,-0.07200,0.53125,0.53398,0.26316,-0.09375,0.41538,0.35922,0.15789,-0.20312,0.26154,0.51923,0.24444,-0.20000,0.26154,0.53398,0.09474,-0.21875,0.26154,0.37864,0.01053,-0.26562,2,2,1,2,2,2
0.47692,0.30909,0.19540,-0.17355,0.35385,0.23636,-0.01053,-0.21875,0.09375,0.10680,-0.15789,-0.39062,0.32308,0.10909,-0.01053,-0.29600,0.18750,0.10680,-0.17895,-0.37500,-0.13846,-0.14563,-0.49474,-0.59375,0.26154,0.28846,-0.02222,-0.31200,0.01538,0.12621,-0.32632,-0.39062,-0.23077,-0.18447,-0.55789,-0.60938,2,2,2,2,2,1
0.35385,0.23636,0.01149,-0.23967,0.10769,0.03636,-0.15789,-0.39062,0.09375,-0.02913,-0.32632,-0.56250,0.20000,0.03636,-0.17895,-0.36000,-0.15625,-0.14563,-0.49474,-0.59375,-0.13846,-0.22330,-0.57895,-0.70312,0.01538,0.11538,-0.28889,-0.37600,-0.23077,-0.18447,-0.55789,-0.60938,-0.23077,-0.24272,-0.55789,-0.60938,2,2,2,2,2,1
0.10769,0.03636,-0.14943,-0.42149,0.10769,-0.09091,-0.32632,-0.56250,-0.15625,-0.10680,-0.47368,-0.68750,-0.13846,-0.20000,-0.49474,-0.58400,-0.15625,-0.22330,-0.57895,-0.70312,-0.26154,-0.22330,-0.57895,-0.65625,-0.23077,-0.19231,-0.53333,-0.60000,-0.23077,-0.24272,-0.55789,-0.60938,-0.23077,-0.18447,-0.55789,-0.60938,2,2,2,2,2,1
-0.13846,-0.16364,-0.49425,-0.73554,-0.26154,-0.29091,-0.53684,-0.62500,-0.28125,-0.16505,-0.47368,-0.62500,-0.26154,-0.27273,-0.57895,-0.64800,-0.28125,-0.22330,-0.49474,-0.65625,-0.35385,-0.22330,-0.41053,-0.59375,-0.23077,-0.19231,-0.53333,-0.60000,-0.23077,-0.18447,-0.49474,-0.60938,-0.23077,-0.18447,-0.49474,-0.56250,2,2,2,2,2,1
-0.26154,-0.29091,-0.56322,-0.66942,-0.26154,-0.21818,-0.47368,-0.62500,-0.40625,-0.24272,-0.53684,-0.62500,-0.26154,-0.27273,-0.49474,-0.64800,-0.37500,-0.22330,-0.41053,-0.59375,-0.35385,-0.22330,-0.49474,-0.59375,-0.23077,-0.19231,-0.46667,-0.60000,-0.23077,-0.18447,-0.49474,-0.56250,-0.23077,-0.10680,-0.49474,-0.56250,2,2,2,2,2,1
-0.26154,-0.29091,-0.49425,-0.60331,-0.26154,-0.21818,-0.47368,-0.56250,-0.28125,-0.16505,-0.47368,-0.56250,-0.26154,-0.27273,-0.49474,-0.53600,-0.28125,-0.14563,-0.41053,-0.59375,-0.13846,-0.14563,-0.41053,-0.54688,-0.10769,-0.03846,-0.46667,-0.55200,-0.23077,-0.10680,-0.49474,-0.56250,-0.23077,-0.10680,-0.49474,-0.50000,2,2,2,2,2,1
-0.26154,-0.21818,-0.49425,-0.60331,-0.26154,-0.21818,-0.47368,-0.56250,-0.15625,-0.10680,-0.38947,-0.56250,-0.26154,-0.20000,-0.41053,-0.58400,-0.15625,-0.14563,-0.41053,-0.54688,-0.26154,-0.06796,-0.41053,-0.54688,-0.23077,-0.11538,-0.46667,-0.55200,-0.23077,-0.10680,-0.49474,-0.50000,-0.23077,-0.10680,-0.32632,-0.50000,2,2,2,2,2,1
-0.26154,-0.21818,-0.49425,-0.60331,-0.13846,-0.16364,-0.38947,-0.56250,-0.15625,-0.10680,-0.47368,-0.51562,-0.13846,-0.20000,-0.41053,-0.53600,-0.28125,-0.06796,-0.41053,-0.54688,-0.26154,-0.14563,-0.49474,-0.54688,-0.23077,-0.11538,-0.46667,-0.48800,-0.23077,-0.10680,-0.32632,-0.50000,-0.23077,-0.10680,-0.24211,-0.50000,2,2,2,2,2,1
-0.13846,-0.16364,-0.49425,-0.55372,-0.13846,-0.16364,-0.38947,-0.51562,-0.15625,-0.10680,-0.32632,-0.51562,-0.13846,-0.12727,-0.41053,-0.53600,-0.15625,0.00971,-0.32632,-0.48438,-0.13846,-0.06796,-0.32632,-0.48438,-0.23077,-0.11538,-0.37778,-0.55200,-0.23077,-0.10680,-0.41053,-0.50000,-0.23077,-0.10680,-0.41053,-0.50000,2,2,2,2,2,1
-0.01538,-0.09091,-0.33333,-0.55372,-0.13846,-0.16364,-0.47368,-0.56250,-0.15625,0.04854,-0.32632,-0.51562,-0.13846,-0.12727,-0.41053,-0.53600,-0.06250,-0.06796,-0.41053,-0.54688,-0.13846,0.00971,-0.32632,-0.48438,-0.10769,-0.11538,-0.37778,-0.55200,0.01538,-0.10680,-0.32632,-0.50000,0.01538,-0.02913,-0.49474,-0.56250,2,2,2,2,2,1
-0.13846,-0.01818,-0.33333,-0.55372,-0.13846,-0.01818,-0.32632,-0.45312,-0.15625,-0.02913,-0.32632,-0.45312,-0.13846,-0.05455,-0.32632,-0.47200,-0.15625,-0.06796,-0.32632,-0.54688,-0.26154,-0.06796,-0.41053,-0.59375,0.01538,-0.03846,-0.46667,-0.55200,-0.10769,-0.02913,-0.49474,-0.56250,-0.23077,-0.10680,-0.32632,-0.50000,2,2,2,2,2,1
-0.13846,-0.09091,-0.33333,-0.48760,-0.26154,-0.09091,-0.47368,-0.51562,-0.03125,0.10680,-0.24211,-0.45312,-0.26154,-0.12727,-0.41053,-0.58400,-0.28125,-0.06796,-0.41053,-0.54688,-0.13846,-0.06796,-0.32632,-0.43750,-0.23077,-0.11538,-0.28889,-0.48800,-0.23077,-0.10680,-0.41053,-0.56250,-0.23077,-0.18447,-0.49474,-0.56250,2,2,2,2,2,1
-0.01538,-0.01818,-0.40230,-0.42149,-0.01538,-0.16364,-0.32632,-0.51562,-0.15625,-0.10680,-0.53684,-0.56250,-0.04615,0.03636,-0.32632,-0.47200,-0.06250,-0.06796,-0.41053,-0.43750,-0.13846,0.00971,-0.41053,-0.54688,-0.10769,-0.11538,-0.46667,-0.55200,-0.23077,-0.10680,-0.49474,-0.56250,-0.23077,-0.18447,-0.41053,-0.50000,2,2,2,2,2,1
-0.13846,-0.16364,-0.56322,-0.60331,-0.26154,-0.21818,-0.53684,-0.56250,-0.28125,-0.16505,-0.62105,-0.56250,-0.13846,-0.05455,-0.41053,-0.53600,-0.15625,-0.14563,-0.49474,-0.54688,-0.13846,-0.06796,-0.41053,-0.48438,-0.23077,-0.19231,-0.37778,-0.48800,-0.10769,-0.10680,-0.41053,-0.50000,-0.10769,-0.02913,-0.32632,-0.50000,2,2,2,2,2,1
-0.26154,-0.21818,-0.56322,-0.60331,-0.26154,-0.21818,-0.62105,-0.56250,-0.28125,-0.16505,-0.53684,-0.56250,-0.13846,-0.20000,-0.49474,-0.53600,-0.15625,-0.06796,-0.41053,-0.48438,-0.04615,-0.06796,-0.32632,-0.48438,-0.10769,-0.11538,-0.37778,-0.48800,-0.10769,-0.02913,-0.32632,-0.50000,-0.10769,-0.02913,-0.49474,-0.50000,2,2,2,2,2,1
-0.26154,-0.21818,-0.65517,-0.60331,-0.26154,-0.21818,-0.53684,-0.56250,-0.15625,-0.02913,-0.53684,-0.51562,-0.13846,-0.12727,-0.41053,-0.47200,-0.06250,-0.06796,-0.32632,-0.48438,-0.04615,0.00971,-0.32632,-0.43750,-0.10769,-0.03846,-0.28889,-0.48800,-0.10769,-0.02913,-0.49474,-0.50000,-0.10769,-0.02913,-0.41053,-0.50000,2,2,2,2,2,1
-0.26154,-0.21818,-0.56322,-0.60331,-0.13846,-0.09091,-0.53684,-0.51562,-0.03125,-0.02913,-0.53684,-0.45312,-0.04615,-0.12727,-0.32632,-0.47200,-0.06250,0.00971,-0.32632,-0.43750,-0.04615,0.00971,-0.26316,-0.43750,-0.10769,-0.03846,-0.46667,-0.48800,-0.10769,-0.02913,-0.41053,-0.50000,0.01538,0.04854,-0.32632,-0.43750,2,2,2,2,2,1
-0.13846,-0.09091,-0.56322,-0.55372,-0.01538,-0.09091,-0.53684,-0.45312,-0.03125,0.04854,-0.32632,-0.45312,-0.04615,-0.05455,-0.32632,-0.42400,-0.06250,0.00971,-0.26316,-0.43750,-0.04615,0.00971,-0.26316,-0.37500,-0.10769,-0.03846,-0.37778,-0.48800,0.01538,0.04854,-0.32632,-0.43750,0.01538,0.04854,-0.32632,-0.43750,2,2,2,2,2,1
-0.01538,-0.01818,-0.24138,-0.42149,-0.01538,-0.01818,-0.38947,-0.45312,-0.15625,-0.10680,-0.38947,-0.51562,0.07692,-0.05455,-0.32632,-0.42400,0.06250,0.00971,-0.26316,-0.48438,-0.13846,0.00971,-0.26316,-0.48438,0.13846,0.03846,-0.28889,-0.42400,0.01538,0.12621,-0.24211,-0.39062,0.01538,0.04854,-0.24211,-0.39062,2,2,2,2,2,1
-0.01538,-0.01818,-0.40230,-0.48760,-0.13846,-0.16364,-0.38947,-0.51562,-0.03125,-0.02913,-0.24211,-0.51562,0.07692,-0.05455,-0.26316,-0.47200,-0.15625,0.00971,-0.26316,-0.48438,-0.13846,0.10680,-0.17895,-0.37500,0.01538,0.11538,-0.20000,-0.37600,0.01538,0.04854,-0.24211,-0.39062,0.13846,0.12621,-0.15789,-0.32812,2,2,2,2,2,1
-0.13846,-0.16364,-0.40230,-0.55372,-0.01538,-0.09091,-0.24211,-0.51562,0.09375,0.04854,-0.32632,-0.45312,-0.13846,-0.05455,-0.26316,-0.47200,-0.15625,0.10680,-0.17895,-0.37500,0.07692,0.18447,-0.09474,-0.31250,0.01538,0.03846,-0.20000,-0.37600,0.13846,0.12621,-0.15789,-0.32812,0.13846,0.20388,-0.07368,-0.26562,2,2,2,2,2,1
0.10769,-0.01818,-0.33333,-0.48760,0.10769,0.03636,-0.32632,-0.39062,0.09375,0.24272,-0.01053,-0.28125,0.07692,0.10909,-0.09474,-0.29600,0.18750,0.26214,-0.09474,-0.31250,0.20000,0.26214,-0.09474,-0.26562,0.13846,0.19231,-0.02222,-0.24800,0.13846,0.12621,-0.07368,-0.26562,0.13846,0.37864,0.01053,-0.26562,3,3,3,2,3,1
0.10769,0.16364,0.01149,-0.30579,0.35385,0.23636,0.15789,-0.21875,0.34375,0.39806,0.15789,-0.28125,0.20000,0.18182,-0.09474,-0.24800,0.18750,0.26214,-0.09474,-0.26562,0.41538,0.35922,0.07368,-0.26562,0.13846,0.36538,0.06667,-0.24800,0.26154,0.37864,0.01053,-0.26562,0.26154,0.30097,0.01053,-0.26562,3,3,2,2,3,1
-0.01538,-0.01818,-0.08046,-0.23967,-0.01538,-0.09091,-0.09474,-0.21875,-0.03125,-0.10680,-0.09474,-0.21875,0.07692,0.03636,-0.17895,-0.29600,-0.06250,0.10680,-0.01053,-0.20312,-0.04615,-0.06796,-0.09474,-0.26562,0.13846,0.11538,-0.11111,-0.24800,0.01538,0.04854,-0.15789,-0.26562,0.01538,0.04854,0.01053,-0.21875,2,2,2,2,2,1
-0.01538,-0.09091,-0.08046,-0.23967,-0.01538,-0.16364,-0.09474,-0.21875,-0.15625,-0.10680,-0.15789,-0.28125,-0.04615,0.03636,-0.01053,-0.18400,-0.06250,-0.06796,-0.09474,-0.26562,-0.13846,-0.06796,-0.17895,-0.26562,0.01538,0.03846,-0.11111,-0.24800,0.01538,0.04854,0.01053,-0.21875,0.01538,0.12621,-0.07368,-0.15625,2,2,2,2,1,2
-0.01538,-0.16364,-0.08046,-0.23967,-0.13846,-0.16364,-0.15789,-0.28125,-0.15625,-0.10680,-0.15789,-0.28125,-0.04615,-0.12727,-0.09474,-0.24800,-0.15625,-0.06796,-0.17895,-0.26562,-0.13846,-0.06796,-0.17895,-0.20312,0.01538,0.03846,0.06667,-0.20000,0.01538,0.12621,-0.07368,-0.15625,0.26154,0.30097,0.09474,-0.15625,2,2,2,2,1,2
-0.26154,-0.21818,-0.24138,-0.30579,-0.26154,-0.21818,-0.32632,-0.32812,-0.28125,-0.24272,-0.32632,-0.39062,-0.13846,-0.05455,-0.09474,-0.24800,-0.06250,-0.06796,-0.17895,-0.26562,-0.13846,0.00971,-0.17895,-0.26562,0.26154,0.28846,0.15556,-0.13600,0.26154,0.30097,0.17895,-0.15625,0.01538,0.37864,0.17895,-0.15625,2,2,2,2,1,2
-0.26154,-0.21818,-0.33333,-0.35537,-0.26154,-0.29091,-0.32632,-0.39062,-0.28125,-0.24272,-0.32632,-0.39062,-0.04615,-0.12727,-0.17895,-0.24800,-0.15625,0.00971,-0.17895,-0.26562,-0.04615,0.00971,-0.17895,-0.20312,0.26154,0.28846,0.24444,-0.13600,0.01538,0.37864,0.17895,-0.15625,0.26154,0.37864,0.09474,-0.09375,2,2,2,2,1,2
-0.26154,-0.29091,-0.33333,-0.42149,-0.26154,-0.21818,-0.32632,-0.39062,-0.15625,-0.10680,-0.24211,-0.32812,-0.04615,-0.05455,-0.17895,-0.18400,-0.06250,0.10680,-0.17895,-0.31250,-0.04615,0.00971,-0.26316,-0.31250,0.26154,0.36538,0.15556,-0.07200,0.13846,0.30097,0.01053,-0.15625,0.13846,0.20388,0.01053,-0.15625,3,3,3,2,1,2
-0.26154,-0.21818,-0.33333,-0.42149,-0.13846,-0.16364,-0.24211,-0.32812,-0.03125,-0.02913,-0.15789,-0.32812,-0.04615,0.03636,-0.17895,-0.29600,-0.06250,0.00971,-0.26316,-0.31250,0.07692,0.10680,-0.17895,-0.26562,0.13846,0.28846,0.06667,-0.13600,0.13846,0.20388,0.01053,-0.15625,0.01538,0.12621,-0.07368,-0.21875,2,2,2,2,2,1
-0.13846,-0.16364,-0.24138,-0.35537,-0.01538,-0.09091,-0.15789,-0.32812,-0.03125,0.04854,-0.15789,-0.28125,-0.04615,-0.05455,-0.26316,-0.29600,0.06250,0.10680,-0.17895,-0.26562,0.07692,0.10680,-0.01053,-0.26562,0.13846,0.19231,0.06667,-0.13600,0.01538,0.12621,-0.07368,-0.21875,0.01538,0.12621,0.01053,-0.21875,2,2,2,1,2,2
-0.01538,-0.09091,-0.14943,-0.35537,-0.01538,-0.01818,-0.15789,-0.28125,-0.03125,0.10680,-0.09474,-0.28125,0.07692,0.03636,-0.17895,-0.24800,0.06250,0.10680,-0.01053,-0.26562,0.07692,0.18447,-0.01053,-0.26562,0.01538,0.11538,-0.02222,-0.20000,0.01538,0.12621,0.01053,-0.21875,-0.10769,0.20388,-0.07368,-0.15625,2,2,2,1,2,2
-0.01538,-0.01818,-0.14943,-0.30579,-0.01538,0.03636,-0.09474,-0.28125,0.09375,0.18447,-0.09474,-0.28125,0.07692,0.03636,-0.01053,-0.24800,0.06250,0.18447,-0.01053,-0.26562,0.07692,0.00971,-0.17895,-0.31250,0.01538,0.11538,0.06667,-0.20000,-0.10769,0.20388,-0.07368,-0.15625,-0.10769,0.12621,0.01053,-0.09375,2,2,2,1,2,2
-0.01538,0.03636,-0.08046,-0.30579,0.10769,0.10909,-0.09474,-0.28125,0.09375,-0.02913,-0.24211,-0.39062,0.07692,0.10909,-0.01053,-0.24800,0.06250,0.00971,-0.17895,-0.31250,-0.13846,0.00971,-0.26316,-0.43750,-0.10769,0.19231,-0.02222,-0.13600,-0.10769,0.12621,0.01053,-0.09375,0.01538,0.20388,-0.07368,-0.21875,2,2,2,1,2,2
0.10769,0.10909,-0.08046,-0.30579,0.10769,-0.09091,-0.24211,-0.39062,-0.03125,-0.10680,-0.38947,-0.51562,0.07692,-0.05455,-0.17895,-0.29600,-0.15625,0.00971,-0.26316,-0.43750,-0.13846,-0.06796,-0.41053,-0.48438,-0.10769,0.11538,0.06667,-0.07200,0.01538,0.20388,-0.07368,-0.21875,0.01538,0.12621,-0.15789,-0.26562,3,3,3,1,3,2
-0.01538,-0.16364,-0.40230,-0.55372,-0.13846,-0.29091,-0.47368,-0.51562,-0.15625,-0.24272,-0.62105,-0.51562,-0.13846,-0.12727,-0.41053,-0.47200,-0.15625,-0.06796,-0.41053,-0.43750,-0.13846,0.00971,-0.32632,-0.48438,0.01538,0.11538,-0.11111,-0.24800,0.01538,0.04854,-0.24211,-0.32812,0.01538,0.12621,-0.24211,-0.32812,3,3,3,1,3,2
0.10769,-0.01818,-0.24138,-0.35537,-0.01538,-0.01818,-0.09474,-0.15625,-0.40625,-0.53398,0.07368,0.31250,-0.13846,-0.12727,-0.26316,-0.42400,-0.06250,0.10680,-0.17895,-0.26562,0.07692,0.00971,-0.01053,0.01562,-0.23077,-0.11538,-0.46667,-0.42400,0.01538,0.04854,-0.24211,-0.32812,0.13846,0.12621,0.01053,-0.21875,2,2,2,1,2,2
-0.38462,-0.56364,0.10345,0.32231,-0.78462,-0.90909,0.07368,0.35938,-0.81250,-0.90291,0.07368,0.35938,0.07692,-0.05455,-0.01053,0.04000,-0.59375,-0.68932,0.15789,0.34375,-0.66154,-0.86408,0.15789,0.34375,0.13846,0.11538,0.06667,-0.20000,-0.10769,-0.24272,0.17895,0.07812,-0.66154,-0.80583,0.09474,0.31250,2,1,2,2,2,2
-0.78462,-0.90909,0.10345,0.37190,-0.90769,-0.94545,0.07368,0.42188,-0.81250,-0.90291,0.15789,0.35938,-0.66154,-0.87273,0.15789,0.37600,-0.78125,-0.86408,0.07368,0.28125,-0.84615,-0.92233,0.07368,0.40625,-0.66154,-0.80769,0.15556,0.34400,-0.84615,-0.86408,0.09474,0.25000,-0.75385,-0.86408,0.17895,0.31250,2,1,2,2,2,2
-0.78462,-0.90909,0.19540,0.37190,-0.78462,-0.90909,0.15789,0.42188,-0.93750,-0.90291,0.07368,0.53125,-0.84615,-0.92727,0.07368,0.44000,-0.87500,-0.92233,0.15789,0.45312,-0.84615,-0.92233,0.26316,0.56250,-0.75385,-0.86538,0.24444,0.34400,-0.75385,-0.86408,0.17895,0.35938,-0.84615,-0.92233,0.28421,0.48438,2,1,2,2,2,2
-0.78462,-0.90909,0.19540,0.43802,-0.90769,-0.90909,0.07368,0.53125,-0.81250,-0.94175,0.26316,0.53125,-0.84615,-0.92727,0.15789,0.48800,-0.87500,-0.92233,0.26316,0.56250,-0.90769,-0.96117,0.26316,0.51562,-0.75385,-0.86538,0.24444,0.39200,-0.84615,-0.92233,0.28421,0.48438,-0.84615,-0.96117,0.28421,0.54688,2,1,2,2,2,2
-0.78462,-0.94545,0.31034,0.55372,-0.78462,-0.90909,0.26316,0.42188,-0.71875,-0.74757,-0.01053,0.12500,-0.90769,-0.96364,0.26316,0.55200,-0.93750,-1.00000,0.26316,0.56250,-0.84615,-0.86408,0.26316,0.45312,-0.84615,-0.96154,0.35556,0.58400,-0.93846,-0.96117,0.28421,0.54688,-0.84615,-0.92233,0.17895,0.48438,2,1,2,2,2,2
-0.90769,-0.94545,0.19540,0.32231,-0.90769,-0.94545,0.15789,0.35938,-0.93750,-0.90291,0.15789,0.25000,-0.84615,-0.96364,0.15789,0.44000,-0.87500,-0.96117,0.07368,0.34375,-0.84615,-0.86408,0.15789,0.17188,-0.75385,-0.80769,0.24444,0.39200,-0.56923,-0.57282,0.01053,0.01562,-0.35385,-0.24272,-0.07368,-0.21875,2,1,2,2,2,2
0.66154,0.60000,0.40230,-0.05785,0.90769,0.69091,0.45263,0.01562,0.78125,0.80583,0.55789,0.06250,0.78462,0.60000,0.47368,0.04000,0.90625,0.80583,0.47368,0.07812,0.90769,0.80583,0.47368,0.01562,0.90769,0.71154,0.60000,0.07200,0.90769,0.72816,0.51579,0.04688,0.90769,0.72816,0.51579,0.04688,2,2,1,2,2,2
0.78462,0.52727,0.51724,0.00826,0.78462,0.60000,0.34737,0.01562,0.65625,0.53398,0.34737,-0.04688,0.63077,0.60000,0.36842,0.04000,0.62500,0.63107,0.28421,-0.03125,0.63077,0.63107,0.36842,-0.03125,0.63077,0.53846,0.51111,0.07200,0.63077,0.55340,0.43158,-0.07812,0.63077,0.65049,0.32632,-0.01562,2,2,1,2,2,2
0.66154,0.43636,0.40230,-0.05785,0.66154,0.52727,0.34737,-0.04688,0.78125,0.70874,0.34737,-0.04688,0.63077,0.52727,0.36842,-0.00800,0.50000,0.53398,0.28421,-0.03125,0.50769,0.53398,0.28421,-0.09375,0.63077,0.63462,0.40000,0.00800,0.63077,0.55340,0.43158,-0.07812,0.50769,0.47573,0.13684,-0.12500,2,2,1,2,2,2
